oos_period,variant,row_model,col_model,sigma
160,legacy,3,5,5.3186638502768915
160,legacy,3,6,1e-06
160,legacy,3,7,5.240887519177257
160,legacy,3,8,0.41269212601803973
160,legacy,4,1,14.800491121593064
160,legacy,4,2,14.699684803248601
160,legacy,4,3,15.968464765187871
160,legacy,4,4,0.0
160,legacy,4,5,14.545604195151233
160,legacy,4,6,12.767637667811268
160,legacy,4,7,14.068962045388265
160,legacy,4,8,13.800428196956142
160,legacy,5,1,3.8283769489836326
160,legacy,5,2,1e-06
160,legacy,5,3,5.3186638502768915
160,legacy,5,4,14.545604195151233
160,legacy,5,5,0.0
160,legacy,5,6,1e-06
160,legacy,5,7,1e-06
160,legacy,5,8,1e-06
160,legacy,6,1,1e-06
160,legacy,6,2,1e-06
160,legacy,6,3,1e-06
160,legacy,6,4,12.767637667811268
160,legacy,6,5,1e-06
160,legacy,6,6,0.0
160,legacy,6,7,1e-06
160,legacy,6,8,1e-06
160,legacy,7,1,4.086549918152451
160,legacy,7,2,0.42138618496918495
160,legacy,7,3,5.240887519177257
160,legacy,7,4,14.068962045388265
160,legacy,7,5,1e-06
160,legacy,7,6,1e-06
160,legacy,7,7,0.0
160,legacy,7,8,1e-06
160,legacy,8,1,2.4805714311534937
160,legacy,8,2,1e-06
160,legacy,8,3,0.41269212601803973
160,legacy,8,4,13.800428196956142
160,legacy,8,5,1e-06
160,legacy,8,6,1e-06
160,legacy,8,7,1e-06
160,legacy,8,8,0.0
161,legacy,1,1,0.0
161,legacy,1,2,5.166141706322658
161,legacy,1,3,6.329339066877756
161,legacy,1,4,14.788650049969347
161,legacy,1,5,4.769709648307412
161,legacy,1,6,1e-06
161,legacy,1,7,4.758687323688058
161,legacy,1,8,4.435193930012328
161,legacy,2,1,5.166141706322658
161,legacy,2,2,0.0
161,legacy,2,3,5.441400196287225
161,legacy,2,4,14.124308281528489
161,legacy,2,5,1e-06
161,legacy,2,6,1e-06
161,legacy,2,7,0.43611018637898624
161,legacy,2,8,1e-06
161,legacy,3,1,6.329339066877756
161,legacy,3,2,5.441400196287225
161,legacy,3,3,0.0
161,legacy,3,4,15.293667314371463
161,legacy,3,5,5.174634532256963
161,legacy,3,6,1e-06
161,legacy,3,7,5.137455902582243
161,legacy,3,8,1e-06
161,legacy,4,1,14.788650049969347
161,legacy,4,2,14.124308281528489
161,legacy,4,3,15.293667314371463
161,legacy,4,4,0.0
161,legacy,4,5,13.99890258782441
161,legacy,4,6,12.16945827252698
161,legacy,4,7,13.570593055255523
161,legacy,4,8,13.20219369216338
161,legacy,5,1,4.769709648307412
161,legacy,5,2,1e-06
161,legacy,5,3,5.174634532256963
161,legacy,5,4,13.99890258782441
161,legacy,5,5,0.0
161,legacy,5,6,1e-06
161,legacy,5,7,1e-06
161,legacy,5,8,1e-06
161,legacy,6,1,1e-06
161,legacy,6,2,1e-06
161,legacy,6,3,1e-06
161,legacy,6,4,12.16945827252698
161,legacy,6,5,1e-06
161,legacy,6,6,0.0
161,legacy,6,7,1e-06
161,legacy,6,8,1e-06
161,legacy,7,1,4.758687323688058
161,legacy,7,2,0.43611018637898624
