oos_period,row_model,col_model,mu_matrice
272,4,6,11.912784774232131
272,4,7,4.202950114222922
272,4,8,3.1603673178510943
272,5,1,-5.635833955489194
272,5,2,1.6720375228345237
272,5,3,1.3937018093543045
272,5,4,-1.772811278870236
272,5,5,0.0
272,5,6,9.630934182520958
272,5,7,2.704712568935836
272,5,8,1.6470345423029538
272,6,1,-15.999821438404105
272,6,2,-7.16148562496847
272,6,3,-9.212246803311617
272,6,4,-11.912784774232131
272,6,5,-9.630934182520958
272,6,6,0.0
272,6,7,-5.9004726420312155
272,6,8,-8.65962439221957
272,7,1,-9.02641651370672
272,7,2,-1.4099364916170598
272,7,3,-2.297859464609726
272,7,4,-4.202950114222922
272,7,5,-2.704712568935836
272,7,6,5.9004726420312155
272,7,7,0.0
272,7,8,-1.3405802419258928
272,8,1,-6.9927575525666255
272,8,2,0.09246219142053655
272,8,3,-0.20334700368445088
272,8,4,-3.1603673178510943
272,8,5,-1.6470345423029538
272,8,6,8.65962439221957
272,8,7,1.3405802419258928
272,8,8,0.0
273,1,1,0.0
273,1,2,7.827048621712065
273,1,3,6.904467531216642
273,1,4,0.6738188971906067
273,1,5,4.773285246299925
273,1,6,15.520066675367655
273,1,7,8.391429638175222
273,1,8,-2.2283820091830235
273,2,1,-7.827048621712065
273,2,2,0.0
273,2,3,-0.6587919868555593
273,2,4,-4.393942566843903
273,2,5,-1.5455085945933205
273,2,6,7.044727851496472
273,2,7,1.4316619220009685
273,2,8,-0.9148296277154284
273,3,1,-6.904467531216642
273,3,2,0.6587919868555593
273,3,3,0.0
273,3,4,0.13379352486666798
273,3,5,-1.7142609028277795
273,3,6,8.56337181802697
273,3,7,1.8163301519573376
273,3,8,2.186656816790336
273,4,1,-0.6738188971906067
273,4,2,4.393942566843903
273,4,3,-0.13379352486666798
273,4,4,0.0
273,4,5,2.4115431464952954
273,4,6,12.028330256770296
273,4,7,3.9781278244201235
273,4,8,4.718967766886032
273,5,1,-4.773285246299925
273,5,2,1.5455085945933205
273,5,3,1.7142609028277795
273,5,4,-2.4115431464952954
273,5,5,0.0
273,5,6,9.354450531036484
273,5,7,2.6965259461587032
273,5,8,-4.003913570683929
273,6,1,-15.520066675367655
273,6,2,-7.044727851496472
273,6,3,-8.56337181802697
273,6,4,-12.028330256770296
273,6,5,-9.354450531036484
273,6,6,0.0
273,6,7,-5.454400274999588
273,6,8,-6.753575147321355
273,7,1,-8.391429638175222
273,7,2,-1.4316619220009685
273,7,3,-1.8163301519573376
273,7,4,-3.9781278244201235
273,7,5,-2.6965259461587032
273,7,6,5.454400274999588
273,7,7,0.0
273,7,8,-9.666509705987082
273,8,1,2.2283820091830235
273,8,2,0.9148296277154284
273,8,3,-2.186656816790336
273,8,4,-4.718967766886032
273,8,5,4.003913570683929
273,8,6,6.753575147321355
273,8,7,9.666509705987082
273,8,8,0.0
274,1,1,0.0
274,1,2,7.107721574831709
274,1,3,7.424350582801221
274,1,4,3.3093194750275607
274,1,5,5.573818372788617
274,1,6,14.46884261403668
274,1,7,8.683489736578514
274,1,8,6.738136503059446
274,2,1,-7.107721574831709
274,2,2,0.0
274,2,3,0.2466259575215933
274,2,4,-6.179884869789579
274,2,5,-1.302376327210595
274,2,6,7.156978993907286
274,2,7,1.5989037372075274
274,2,8,-1.0344560826398626
274,3,1,-7.424350582801221
274,3,2,-0.2466259575215933
274,3,3,0.0
274,3,4,-8.22100041825737
274,3,5,-1.9828176446138719
274,3,6,7.377430583048317
274,3,7,0.9147803664702672
274,3,8,-2.109740429013313
274,4,1,-3.3093194750275607
274,4,2,6.179884869789579
274,4,3,8.22100041825737
274,4,4,0.0
274,4,5,3.3534024643996676
274,4,6,13.412121374314708
274,4,7,6.857491884698531
274,4,8,3.524632855016774
274,5,1,-5.573818372788617
274,5,2,1.302376327210595
274,5,3,1.9828176446138719
274,5,4,-3.3534024643996676
274,5,5,0.0
274,5,6,8.890259698225442
274,5,7,2.976924091721233
274,5,8,0.7577234364212871
274,6,1,-14.46884261403668
274,6,2,-7.156978993907286
274,6,3,-7.377430583048317
274,6,4,-13.412121374314708
274,6,5,-8.890259698225442
274,6,6,0.0
274,6,7,-5.083802704887659
274,6,8,-9.685400244444423
274,7,1,-8.683489736578514
274,7,2,-1.5989037372075274
274,7,3,-0.9147803664702672
274,7,4,-6.857491884698531
274,7,5,-2.976924091721233
274,7,6,5.083802704887659
274,7,7,0.0
274,7,8,-2.635144762578052
274,8,1,-6.738136503059446
274,8,2,1.0344560826398626
274,8,3,2.109740429013313
274,8,4,-3.524632855016774
274,8,5,-0.7577234364212871
274,8,6,9.685400244444423
274,8,7,2.635144762578052
274,8,8,0.0
275,1,1,0.0
275,1,2,7.177935301463155
275,1,3,15.298154256618286
275,1,4,10.382607070659363
275,1,5,7.536406211797299
275,1,6,14.055393263377878
275,1,7,12.506514062705671
275,1,8,14.506213448489579
275,2,1,-7.177935301463155
275,2,2,0.0
275,2,3,0.5152411682929268
275,2,4,-5.0310091590912
275,2,5,-0.6598638016973004
275,2,6,6.72449250454388
275,2,7,1.9712433376414218
275,2,8,-0.6167824102804783
275,3,1,-15.298154256618286
275,3,2,-0.5152411682929268
275,3,3,0.0
275,3,4,-5.796427031104362
275,3,5,-1.577351381903765
275,3,6,7.381458958655526
275,3,7,1.6483109182647178
275,3,8,-0.12533935103525667
275,4,1,-10.382607070659363
275,4,2,5.0310091590912
275,4,3,5.796427031104362
275,4,4,0.0
275,4,5,0.899539504979909
275,4,6,12.593677734362847
275,4,7,6.582963054725578
275,4,8,3.5949071345010775
275,5,1,-7.536406211797299
275,5,2,0.6598638016973004
275,5,3,1.577351381903765
275,5,4,-0.899539504979909
275,5,5,0.0
275,5,6,8.048275027036443
275,5,7,7.965247147884465
275,5,8,3.8756226256509354
275,6,1,-14.055393263377878
275,6,2,-6.72449250454388
275,6,3,-7.381458958655526
275,6,4,-12.593677734362847
275,6,5,-8.048275027036443
275,6,6,0.0
275,6,7,-4.878089075044697
275,6,8,-7.885245255432839
275,7,1,-12.506514062705671
275,7,2,-1.9712433376414218
275,7,3,-1.6483109182647178
275,7,4,-6.582963054725578
275,7,5,-7.965247147884465
275,7,6,4.878089075044697
275,7,7,0.0
275,7,8,-4.921905336903886
275,8,1,-14.506213448489579
275,8,2,0.6167824102804783
275,8,3,0.12533935103525667
275,8,4,-3.5949071345010775
275,8,5,-3.8756226256509354
275,8,6,7.885245255432839
275,8,7,4.921905336903886
275,8,8,0.0
276,1,1,0.0
276,1,2,9.477774315268231
276,1,3,9.53764818896063
276,1,4,4.134266020914837
276,1,5,5.204111620654171
276,1,6,17.57609626712035
276,1,7,11.439900552157301
276,1,8,6.509741686097914
276,2,1,-9.477774315268231
276,2,2,0.0
276,2,3,1.269584275911109
276,2,4,-4.460865442454112
276,2,5,-2.7346959218847746
276,2,6,6.323224742232453
276,2,7,1.844803889189789
276,2,8,-1.082808699151382
276,3,1,-9.53764818896063
276,3,2,-1.269584275911109
276,3,3,0.0
276,3,4,-5.791459268138369
276,3,5,-4.05304864344871
276,3,6,6.531927631541903
276,3,7,1.5322491385898036
276,3,8,-2.5760953128468103
276,4,1,-4.134266020914837
276,4,2,4.460865442454112
276,4,3,5.791459268138369
276,4,4,0.0
276,4,5,1.0631484414011407
276,4,6,11.741158185351726
276,4,7,6.527223438543925
276,4,8,2.672952697323368
276,5,1,-5.204111620654171
276,5,2,2.7346959218847746
276,5,3,4.05304864344871
276,5,4,-1.0631484414011407
276,5,5,0.0
276,5,6,10.648751131223765
276,5,7,4.086696693394037
276,5,8,1.9099332715621673
276,6,1,-17.57609626712035
