oos_period,variant,row_model,col_model,adjacency
155,legacy,8,4,0.9575564764821705
155,legacy,8,5,0.0
155,legacy,8,6,0.0
155,legacy,8,7,0.0
155,legacy,8,8,0.0
156,legacy,1,1,0.0
156,legacy,1,2,0.0
156,legacy,1,3,0.22532881976056177
156,legacy,1,4,0.45105170745912676
156,legacy,1,5,0.0
156,legacy,1,6,0.0
156,legacy,1,7,0.0
156,legacy,1,8,0.0
156,legacy,2,1,0.3620488660034805
156,legacy,2,2,0.0
156,legacy,2,3,1.246667268601169
156,legacy,2,4,0.04113860050546748
156,legacy,2,5,0.0
156,legacy,2,6,864.8805918642317
156,legacy,2,7,2704.4412770243325
156,legacy,2,8,36108.419757844145
156,legacy,3,1,0.0
156,legacy,3,2,0.0
156,legacy,3,3,0.0
156,legacy,3,4,0.0
156,legacy,3,5,0.0
156,legacy,3,6,0.0
156,legacy,3,7,0.0
156,legacy,3,8,0.0
156,legacy,4,1,0.0
156,legacy,4,2,0.0
156,legacy,4,3,0.16216559033050207
156,legacy,4,4,0.0
156,legacy,4,5,0.0
156,legacy,4,6,0.0
156,legacy,4,7,0.11602769842832922
156,legacy,4,8,0.0
156,legacy,5,1,0.3957979448134743
156,legacy,5,2,3872.1291733729186
156,legacy,5,3,1.3231909384970104
156,legacy,5,4,0.057739185314895435
156,legacy,5,5,0.0
156,legacy,5,6,4089.352271271591
156,legacy,5,7,7948.707615236626
156,legacy,5,8,39455.5808149679
156,legacy,6,1,32629.364227764163
156,legacy,6,2,0.0
156,legacy,6,3,61448.04428907275
156,legacy,6,4,0.3024841232961161
156,legacy,6,5,0.0
156,legacy,6,6,0.0
156,legacy,6,7,5365.6171090781945
156,legacy,6,8,34021.887745685664
156,legacy,7,1,0.3055562256255769
156,legacy,7,2,0.0
156,legacy,7,3,1.1898194273457432
156,legacy,7,4,0.0
156,legacy,7,5,0.0
156,legacy,7,6,0.0
156,legacy,7,7,0.0
156,legacy,7,8,36350.686560465365
156,legacy,8,1,0.14762837507709473
156,legacy,8,2,0.0
156,legacy,8,3,3.521655459489336
156,legacy,8,4,0.27613581263459885
156,legacy,8,5,0.0
156,legacy,8,6,0.0
156,legacy,8,7,0.0
156,legacy,8,8,0.0
157,legacy,1,1,0.0
157,legacy,1,2,0.0
157,legacy,1,3,0.866913504457567
157,legacy,1,4,0.6400787813765736
157,legacy,1,5,0.0
157,legacy,1,6,0.0
157,legacy,1,7,0.0
157,legacy,1,8,0.0
157,legacy,2,1,0.4447723836104132
157,legacy,2,2,0.0
157,legacy,2,3,1.2254016024131735
157,legacy,2,4,0.9053210713558162
157,legacy,2,5,0.0
157,legacy,2,6,596.5919030636577
157,legacy,2,7,2708.3423471370684
157,legacy,2,8,2770.0012737411334
157,legacy,3,1,0.0
157,legacy,3,2,0.0
157,legacy,3,3,0.0
157,legacy,3,4,0.3721132273534249
157,legacy,3,5,0.0
157,legacy,3,6,0.0
157,legacy,3,7,0.0
157,legacy,3,8,0.0
157,legacy,4,1,0.0
157,legacy,4,2,0.0
157,legacy,4,3,0.0
157,legacy,4,4,0.0
157,legacy,4,5,0.0
157,legacy,4,6,0.0
157,legacy,4,7,0.0
157,legacy,4,8,0.0
157,legacy,5,1,0.4880531268483409
157,legacy,5,2,4030.1753134540118
157,legacy,5,3,1.298047699721882
157,legacy,5,4,0.9410700671340849
157,legacy,5,5,0.0
157,legacy,5,6,3863.707762037249
157,legacy,5,7,7614.162269741976
157,legacy,5,8,6446.898821028583
157,legacy,6,1,19442.218113095692
157,legacy,6,2,0.0
157,legacy,6,3,69284.134028321
157,legacy,6,4,0.9219507122201124
157,legacy,6,5,0.0
157,legacy,6,6,0.0
157,legacy,6,7,3669.19825293141
157,legacy,6,8,6073.843769920032
157,legacy,7,1,0.3219211694817128
157,legacy,7,2,0.0
157,legacy,7,3,1.170735841014695
157,legacy,7,4,0.8798474630106088
157,legacy,7,5,0.0
157,legacy,7,6,0.0
157,legacy,7,7,0.0
157,legacy,7,8,0.0
157,legacy,8,1,0.4499648914295143
157,legacy,8,2,0.0
157,legacy,8,3,4.762452215348025
157,legacy,8,4,0.8718845720420174
157,legacy,8,5,0.0
157,legacy,8,6,0.0
157,legacy,8,7,128.53072609152917
157,legacy,8,8,0.0
158,legacy,1,1,0.0
158,legacy,1,2,0.0
158,legacy,1,3,0.482080412042107
158,legacy,1,4,0.5899074136289131
158,legacy,1,5,0.0
158,legacy,1,6,0.0
158,legacy,1,7,0.0
158,legacy,1,8,0.0
158,legacy,2,1,0.4412599082591399
