oos_period,variant,row_model,col_model,mu
155,legacy,5,7,9.362243780972126
155,legacy,5,8,7.831344305102224
155,legacy,6,1,-49.81355124874977
155,legacy,6,2,4.82636632856835
155,legacy,6,3,9.043990503177483
155,legacy,6,4,4.501909042971064
155,legacy,6,5,0.30446976820847577
155,legacy,6,6,0.0
155,legacy,6,7,4.506132353413838
155,legacy,6,8,2.7986874977136162
155,legacy,7,1,-44.307630609779665
155,legacy,7,2,0.7394888863140365
155,legacy,7,3,9.877811636213472
155,legacy,7,4,-0.3392244517514803
155,legacy,7,5,-9.362243780972126
155,legacy,7,6,-4.506132353413838
155,legacy,7,7,0.0
155,legacy,7,8,-8.456465530385518
155,legacy,8,1,-57.768314931065525
155,legacy,8,2,0.41410226980926534
155,legacy,8,3,-10.636514336457562
155,legacy,8,4,-4.024205652360838
155,legacy,8,5,-7.831344305102224
155,legacy,8,6,-2.7986874977136162
155,legacy,8,7,8.456465530385518
155,legacy,8,8,0.0
156,legacy,1,1,0.0
156,legacy,1,2,58.08931832726429
156,legacy,1,3,65.71562323697248
156,legacy,1,4,59.126958068563425
156,legacy,1,5,51.07350695431421
156,legacy,1,6,52.32664759101975
156,legacy,1,7,50.004510102836406
156,legacy,1,8,56.953119967664236
156,legacy,2,1,-58.08931832726429
156,legacy,2,2,0.0
156,legacy,2,3,5.2802014370859265
156,legacy,2,4,-1.1875932950883368
156,legacy,2,5,-4.933553298694495
156,legacy,2,6,-6.715302630529683
156,legacy,2,7,-5.275236345829028
156,legacy,2,8,-14.807396360766614
156,legacy,3,1,-65.71562323697248
156,legacy,3,2,-5.2802014370859265
156,legacy,3,3,0.0
156,legacy,3,4,-0.27027090827065425
156,legacy,3,5,-10.549396142357988
156,legacy,3,6,-10.177033075875261
156,legacy,3,7,-9.769462385760939
156,legacy,3,8,-10.13281330025632
156,legacy,4,1,-59.126958068563425
156,legacy,4,2,1.1875932950883368
156,legacy,4,3,0.27027090827065425
156,legacy,4,4,0.0
156,legacy,4,5,-3.85458699730813
156,legacy,4,6,-5.1926095547362054
156,legacy,4,7,-0.2204154197344788
156,legacy,4,8,-7.03385643724162
156,legacy,5,1,-51.07350695431421
156,legacy,5,2,4.933553298694495
156,legacy,5,3,10.549396142357988
156,legacy,5,4,3.85458699730813
156,legacy,5,5,0.0
156,legacy,5,6,-0.6055492237254066
156,legacy,5,7,1.2063287958414237
156,legacy,5,8,2.467145366390406
156,legacy,6,1,-52.32664759101975
156,legacy,6,2,6.715302630529683
156,legacy,6,3,10.177033075875261
156,legacy,6,4,5.1926095547362054
156,legacy,6,5,0.6055492237254066
156,legacy,6,6,0.0
156,legacy,6,7,4.01184185024459
156,legacy,6,8,-2.488716967979295
156,legacy,7,1,-50.004510102836406
156,legacy,7,2,5.275236345829028
156,legacy,7,3,9.769462385760939
156,legacy,7,4,0.2204154197344788
156,legacy,7,5,-1.2063287958414237
156,legacy,7,6,-4.01184185024459
156,legacy,7,7,0.0
156,legacy,7,8,-12.521022615409269
156,legacy,8,1,-56.953119967664236
156,legacy,8,2,14.807396360766614
156,legacy,8,3,10.13281330025632
156,legacy,8,4,7.03385643724162
156,legacy,8,5,-2.467145366390406
156,legacy,8,6,2.488716967979295
156,legacy,8,7,12.521022615409269
156,legacy,8,8,0.0
157,legacy,1,1,0.0
157,legacy,1,2,65.10952791169736
157,legacy,1,3,72.5462016180434
157,legacy,1,4,67.2846069319817
157,legacy,1,5,55.19865162923189
157,legacy,1,6,63.447612070577804
157,legacy,1,7,57.15899509775031
157,legacy,1,8,55.86877005527607
157,legacy,2,1,-65.10952791169736
157,legacy,2,2,0.0
157,legacy,2,3,4.443417567979403
157,legacy,2,4,0.7012249489436968
157,legacy,2,5,-8.50649188800504
157,legacy,2,6,-3.688690058667442
157,legacy,2,7,-0.8921567082090481
157,legacy,2,8,-4.701598599745755
157,legacy,3,1,-72.5462016180434
157,legacy,3,2,-4.443417567979403
157,legacy,3,3,0.0
157,legacy,3,4,-3.5360759077065853
157,legacy,3,5,-9.188075899046968
157,legacy,3,6,-12.803075836920721
157,legacy,3,7,-10.280019460907146
157,legacy,3,8,-10.978938864179954
157,legacy,4,1,-67.2846069319817
157,legacy,4,2,-0.7012249489436968
157,legacy,4,3,3.5360759077065853
157,legacy,4,4,0.0
157,legacy,4,5,-6.613523758148096
157,legacy,4,6,-5.97307294053944
157,legacy,4,7,-2.0424584131440553
157,legacy,4,8,-4.876831065952584
157,legacy,5,1,-55.19865162923189
157,legacy,5,2,8.50649188800504
157,legacy,5,3,9.188075899046968
157,legacy,5,4,6.613523758148096
157,legacy,5,5,0.0
157,legacy,5,6,-1.1802472525998384
157,legacy,5,7,8.152434687111683
157,legacy,5,8,2.3154261472223894
157,legacy,6,1,-63.447612070577804
157,legacy,6,2,3.688690058667442
157,legacy,6,3,12.803075836920721
157,legacy,6,4,5.97307294053944
157,legacy,6,5,1.1802472525998384
157,legacy,6,6,0.0
157,legacy,6,7,-0.6628063260414127
157,legacy,6,8,-2.657027228094978
157,legacy,7,1,-57.15899509775031
157,legacy,7,2,0.8921567082090481
157,legacy,7,3,10.280019460907146
157,legacy,7,4,2.0424584131440553
157,legacy,7,5,-8.152434687111683
157,legacy,7,6,0.6628063260414127
157,legacy,7,7,0.0
157,legacy,7,8,-3.0396423314497225
157,legacy,8,1,-55.86877005527607
157,legacy,8,2,4.701598599745755
157,legacy,8,3,10.978938864179954
157,legacy,8,4,4.876831065952584
157,legacy,8,5,-2.3154261472223894
157,legacy,8,6,2.657027228094978
157,legacy,8,7,3.0396423314497225
157,legacy,8,8,0.0
158,legacy,1,1,0.0
158,legacy,1,2,62.071764039996665
158,legacy,1,3,71.04214721027097
158,legacy,1,4,62.66865735728655
158,legacy,1,5,56.56015982186004
158,legacy,1,6,56.733523548413906
158,legacy,1,7,61.07935091913288
158,legacy,1,8,60.42019080124534
158,legacy,2,1,-62.071764039996665
158,legacy,2,2,0.0
158,legacy,2,3,6.095557734353826
158,legacy,2,4,0.5404423261317095
158,legacy,2,5,-8.31411999500935
158,legacy,2,6,-4.969056456181804
158,legacy,2,7,-6.132145389383623
158,legacy,2,8,-2.2757216578672135
158,legacy,3,1,-71.04214721027097
158,legacy,3,2,-6.095557734353826
158,legacy,3,3,0.0
158,legacy,3,4,-4.209532118222713
158,legacy,3,5,-12.854423619416275
158,legacy,3,6,-11.212026192583293
158,legacy,3,7,-10.139834402302457
158,legacy,3,8,-10.321528213679139
158,legacy,4,1,-62.66865735728655
158,legacy,4,2,-0.5404423261317095
158,legacy,4,3,4.209532118222713
158,legacy,4,4,0.0
158,legacy,4,5,-7.649673000506321
158,legacy,4,6,-4.77558731510048
158,legacy,4,7,-6.722732290457241
158,legacy,4,8,-2.2664201962413277
158,legacy,5,1,-56.56015982186004
158,legacy,5,2,8.31411999500935
158,legacy,5,3,12.854423619416275
158,legacy,5,4,7.649673000506321
158,legacy,5,5,0.0
158,legacy,5,6,1.6355579278367167
158,legacy,5,7,3.4320385972397256
158,legacy,5,8,3.86746703121583
158,legacy,6,1,-56.733523548413906
158,legacy,6,2,4.969056456181804
158,legacy,6,3,11.212026192583293
158,legacy,6,4,4.77558731510048
158,legacy,6,5,-1.6355579278367167
158,legacy,6,6,0.0
158,legacy,6,7,-0.4192265694532149
158,legacy,6,8,5.285817543406422
158,legacy,7,1,-61.07935091913288
158,legacy,7,2,6.132145389383623
158,legacy,7,3,10.139834402302457
158,legacy,7,4,6.722732290457241
158,legacy,7,5,-3.4320385972397256
158,legacy,7,6,0.4192265694532149
158,legacy,7,7,0.0
158,legacy,7,8,6.235845272080983
158,legacy,8,1,-60.42019080124534
158,legacy,8,2,2.2757216578672135
158,legacy,8,3,10.321528213679139
158,legacy,8,4,2.2664201962413277
158,legacy,8,5,-3.86746703121583
158,legacy,8,6,-5.285817543406422
158,legacy,8,7,-6.235845272080983
158,legacy,8,8,0.0
159,legacy,1,1,0.0
159,legacy,1,2,61.90238059391234
159,legacy,1,3,70.74836670607442
159,legacy,1,4,63.58242070281868
159,legacy,1,5,55.89983754306814
159,legacy,1,6,57.21292364665951
159,legacy,1,7,59.729254088202964
159,legacy,1,8,60.66154101429289
159,legacy,2,1,-61.90238059391234
159,legacy,2,2,0.0
159,legacy,2,3,2.3858459107634484
159,legacy,2,4,1.757165372562175
159,legacy,2,5,-7.322650884643901
159,legacy,2,6,-3.8533658914169635
159,legacy,2,7,1.6715427862731949
159,legacy,2,8,1.6288895777991135
159,legacy,3,1,-70.74836670607442
159,legacy,3,2,-2.3858459107634484
159,legacy,3,3,0.0
159,legacy,3,4,-2.99214645838457
159,legacy,3,5,-12.672492120140175
159,legacy,3,6,-11.308067641837544
159,legacy,3,7,-10.49851056153325
159,legacy,3,8,-9.568057088196035
159,legacy,4,1,-63.58242070281868
159,legacy,4,2,-1.757165372562175
159,legacy,4,3,2.99214645838457
159,legacy,4,4,0.0
159,legacy,4,5,-9.022511306022137
159,legacy,4,6,-5.387928884005926
159,legacy,4,7,-0.6712769986977227
159,legacy,4,8,-1.7235400391820073
159,legacy,5,1,-55.89983754306814
159,legacy,5,2,7.322650884643901
159,legacy,5,3,12.672492120140175
159,legacy,5,4,9.022511306022137
159,legacy,5,5,0.0
159,legacy,5,6,2.510880103312608
159,legacy,5,7,8.16869362908957
159,legacy,5,8,6.034100223053915
159,legacy,6,1,-57.21292364665951
159,legacy,6,2,3.8533658914169635
159,legacy,6,3,11.308067641837544
159,legacy,6,4,5.387928884005926
159,legacy,6,5,-2.510880103312608
159,legacy,6,6,0.0
159,legacy,6,7,2.473915019545752
159,legacy,6,8,4.519172784398682
159,legacy,7,1,-59.729254088202964
159,legacy,7,2,-1.6715427862731949
159,legacy,7,3,10.49851056153325
159,legacy,7,4,0.6712769986977227
159,legacy,7,5,-8.16869362908957
159,legacy,7,6,-2.473915019545752
159,legacy,7,7,0.0
159,legacy,7,8,0.823052164013315
159,legacy,8,1,-60.66154101429289
159,legacy,8,2,-1.6288895777991135
159,legacy,8,3,9.568057088196035
159,legacy,8,4,1.7235400391820073
159,legacy,8,5,-6.034100223053915
159,legacy,8,6,-4.519172784398682
159,legacy,8,7,-0.823052164013315
159,legacy,8,8,0.0
160,legacy,1,1,0.0
160,legacy,1,2,63.54071265854491
160,legacy,1,3,70.60553207221896
160,legacy,1,4,64.63143230035108
160,legacy,1,5,56.131127341263195
160,legacy,1,6,57.683625786466344
160,legacy,1,7,61.84878964249655
160,legacy,1,8,61.559849953554306
160,legacy,2,1,-63.54071265854491
160,legacy,2,2,0.0
160,legacy,2,3,7.102029053234645
160,legacy,2,4,1.1537097457563648
160,legacy,2,5,-7.537295968766698
160,legacy,2,6,-4.583634607815124
160,legacy,2,7,-4.349656087203448
160,legacy,2,8,-2.710560974159865
160,legacy,3,1,-70.60553207221896
160,legacy,3,2,-7.102029053234645
160,legacy,3,3,0.0
160,legacy,3,4,-3.3615387586969043
160,legacy,3,5,-15.504517627671481
160,legacy,3,6,-10.62057486909471
160,legacy,3,7,-9.122450161188858
160,legacy,3,8,-9.151081359208705
160,legacy,4,1,-64.63143230035108
160,legacy,4,2,-1.1537097457563648
160,legacy,4,3,3.3615387586969043
160,legacy,4,4,0.0
160,legacy,4,5,-8.245204226408195
160,legacy,4,6,-5.104566439965475
160,legacy,4,7,-7.167591298431891
160,legacy,4,8,-2.5874160232707357
160,legacy,5,1,-56.131127341263195
160,legacy,5,2,7.537295968766698
160,legacy,5,3,15.504517627671481
160,legacy,5,4,8.245204226408195
160,legacy,5,5,0.0
160,legacy,5,6,3.2664327581161494
160,legacy,5,7,2.2175555691791775
160,legacy,5,8,5.5322303827050705
160,legacy,6,1,-57.683625786466344
160,legacy,6,2,4.583634607815124
160,legacy,6,3,10.62057486909471
160,legacy,6,4,5.104566439965475
160,legacy,6,5,-3.2664327581161494
160,legacy,6,6,0.0
160,legacy,6,7,-1.3627066759067175
160,legacy,6,8,5.233347342871751
160,legacy,7,1,-61.84878964249655
160,legacy,7,2,4.349656087203448
160,legacy,7,3,9.122450161188858
160,legacy,7,4,7.167591298431891
160,legacy,7,5,-2.2175555691791775
160,legacy,7,6,1.3627066759067175
160,legacy,7,7,0.0
160,legacy,7,8,5.3880980483155225
160,legacy,8,1,-61.559849953554306
160,legacy,8,2,2.710560974159865
160,legacy,8,3,9.151081359208705
160,legacy,8,4,2.5874160232707357
160,legacy,8,5,-5.5322303827050705
160,legacy,8,6,-5.233347342871751
160,legacy,8,7,-5.3880980483155225
160,legacy,8,8,0.0
161,legacy,1,1,0.0
161,legacy,1,2,59.85936445155412
161,legacy,1,3,68.86147131887016
161,legacy,1,4,60.628036199442285
161,legacy,1,5,55.52774266758845
161,legacy,1,6,57.219502534159915
161,legacy,1,7,61.76269225514854
161,legacy,1,8,71.1542189197597
161,legacy,2,1,-59.85936445155412
161,legacy,2,2,0.0
161,legacy,2,3,9.362645324267012
161,legacy,2,4,1.0715045646463213
161,legacy,2,5,-12.565606315727745
161,legacy,2,6,-4.6233904330552935
161,legacy,2,7,-3.1269609734224466
161,legacy,2,8,-2.624766459044997
161,legacy,3,1,-68.86147131887016
161,legacy,3,2,-9.362645324267012
161,legacy,3,3,0.0
161,legacy,3,4,-7.971633504865946
161,legacy,3,5,-13.822456525846054
161,legacy,3,6,-14.248188220092889
161,legacy,3,7,-12.78831053613906
161,legacy,3,8,-6.37137830627827
161,legacy,4,1,-60.628036199442285
161,legacy,4,2,-1.0715045646463213
161,legacy,4,3,7.971633504865946
161,legacy,4,4,0.0
161,legacy,4,5,-9.977361829363337
161,legacy,4,6,-5.5214683032180325
161,legacy,4,7,-2.4786045751639145
161,legacy,4,8,-2.6534464626372274
161,legacy,5,1,-55.52774266758845
161,legacy,5,2,12.565606315727745
161,legacy,5,3,13.822456525846054
161,legacy,5,4,9.977361829363337
161,legacy,5,5,0.0
161,legacy,5,6,2.611459134635537
161,legacy,5,7,7.076379273107225
161,legacy,5,8,7.264123089687816
161,legacy,6,1,-57.219502534159915
161,legacy,6,2,4.6233904330552935
161,legacy,6,3,14.248188220092889
161,legacy,6,4,5.5214683032180325
161,legacy,6,5,-2.611459134635537
161,legacy,6,6,0.0
161,legacy,6,7,0.9575777662048326
161,legacy,6,8,1.4743322948250968
161,legacy,7,1,-61.76269225514854
161,legacy,7,2,3.1269609734224466
161,legacy,7,3,12.78831053613906
161,legacy,7,4,2.4786045751639145
161,legacy,7,5,-7.076379273107225
161,legacy,7,6,-0.9575777662048326
161,legacy,7,7,0.0
161,legacy,7,8,-0.7922433286351902
161,legacy,8,1,-71.1542189197597
161,legacy,8,2,2.624766459044997
161,legacy,8,3,6.37137830627827
161,legacy,8,4,2.6534464626372274
161,legacy,8,5,-7.264123089687816
161,legacy,8,6,-1.4743322948250968
161,legacy,8,7,0.7922433286351902
