oos_period,row_model,col_model,cov_matrice
150,1,1,2.3212228771324264
150,1,2,-0.03995157012660372
150,1,3,1.422453003349267
150,1,4,0.9758311595207219
150,1,5,-0.4247846129309494
150,1,6,0.09585960966667637
150,1,7,-0.23376920017084488
150,1,8,-0.451773695472553
150,2,1,-0.03995157012660372
150,2,2,1.0059309198246893
150,2,3,-0.1680104617417598
150,2,4,-0.032894831119965
150,2,5,0.04196971072224016
150,2,6,0.2725647426301939
150,2,7,0.14103002780114657
150,2,8,0.1840077543587551
150,3,1,1.422453003349267
150,3,2,-0.1680104617417598
150,3,3,3.845878859360469
150,3,4,0.6595015483438403
150,3,5,-1.0135040324417064
150,3,6,-0.4706408249915475
150,3,7,-0.5571268161418168
150,3,8,-1.0791262634511531
150,4,1,0.9758311595207219
150,4,2,-0.032894831119965
150,4,3,0.6595015483438403
150,4,4,2.13540131527124
150,4,5,0.3068173395916972
150,4,6,0.046499883595561266
150,4,7,0.016452919059140567
150,4,8,0.20903107466312887
150,5,1,-0.4247846129309494
150,5,2,0.04196971072224016
150,5,3,-1.0135040324417064
150,5,4,0.3068173395916972
150,5,5,1.6233997772201376
150,5,6,0.2597957525273927
150,5,7,0.49984852431932064
150,5,8,0.84900718139069
150,6,1,0.09585960966667637
150,6,2,0.2725647426301939
150,6,3,-0.4706408249915475
150,6,4,0.046499883595561266
150,6,5,0.2597957525273927
150,6,6,1.5345245686207047
150,6,7,0.1445054225899187
150,6,8,0.44223503560158817
150,7,1,-0.23376920017084488
150,7,2,0.14103002780114657
150,7,3,-0.5571268161418168
150,7,4,0.016452919059140567
150,7,5,0.49984852431932064
150,7,6,0.1445054225899187
150,7,7,1.2210218886719975
150,7,8,0.5289313402813517
150,8,1,-0.451773695472553
150,8,2,0.1840077543587551
150,8,3,-1.0791262634511531
150,8,4,0.20903107466312887
150,8,5,0.84900718139069
150,8,6,0.44223503560158817
150,8,7,0.5289313402813517
150,8,8,1.8710691586438661
151,1,1,2.3854524854936834
151,1,2,0.17367093287266114
151,1,3,1.4621961684715703
151,1,4,0.9246147121550504
151,1,5,-0.38484138294601733
151,1,6,0.14812002416269543
151,1,7,-0.055445754695637554
151,1,8,-0.4409551106332504
151,2,1,0.17367093287266114
151,2,2,0.9751612484733119
151,2,3,0.006942775624872236
151,2,4,-0.061579440300996775
151,2,5,-0.07454890357252654
151,2,6,0.33199499594845316
151,2,7,0.16618046062900851
151,2,8,0.14199504270630106
151,3,1,1.4621961684715703
151,3,2,0.006942775624872236
151,3,3,3.8783320713341247
151,3,4,0.6184468296774471
151,3,5,-0.9779557945941812
151,3,6,-0.4295158475457641
151,3,7,-0.4122849203786231
151,3,8,-1.069232362912242
151,4,1,0.9246147121550504
151,4,2,-0.061579440300996775
151,4,3,0.6184468296774471
151,4,4,2.1514504662341682
151,4,5,0.32360471177507316
151,4,6,0.02639371422562506
151,4,7,-0.016882192688022973
151,4,8,0.21565358898726458
151,5,1,-0.38484138294601733
151,5,2,-0.07454890357252654
151,5,3,-0.9779557945941812
151,5,4,0.32360471177507316
151,5,5,1.5569599930483484
151,5,6,0.25226096407397114
151,5,7,0.4176282551857287
151,5,8,0.8301685826652013
151,6,1,0.14812002416269543
151,6,2,0.33199499594845316
151,6,3,-0.4295158475457641
151,6,4,0.02639371422562506
151,6,5,0.25226096407397114
151,6,6,1.5641711658203505
151,6,7,0.20202042000198403
151,6,8,0.4384468976969138
151,7,1,-0.055445754695637554
151,7,2,0.16618046062900851
151,7,3,-0.4122849203786231
151,7,4,-0.016882192688022973
151,7,5,0.4176282551857287
151,7,6,0.20202042000198403
151,7,7,1.2881204850684906
151,7,8,0.4985168430331919
151,8,1,-0.4409551106332504
151,8,2,0.14199504270630106
151,8,3,-1.069232362912242
151,8,4,0.21565358898726458
151,8,5,0.8301685826652013
151,8,6,0.4384468976969138
151,8,7,0.4985168430331919
151,8,8,1.8639565077406501
152,1,1,2.3169100894771164
152,1,2,0.26794829597724285
152,1,3,1.485959201928333
152,1,4,0.8290852303238324
152,1,5,-0.3697123538904416
152,1,6,0.16052212371953334
152,1,7,0.0658360149868144
152,1,8,-0.4118856036729354
152,2,1,0.26794829597724285
152,2,2,1.0002987536917631
152,2,3,0.12208511409266498
152,2,4,0.0021296202511893628
152,2,5,-0.1339008989509806
152,2,6,0.33628969566027594
152,2,7,0.1745252045728096
152,2,8,0.09274852589663238
152,3,1,1.485959201928333
152,3,2,0.12208511409266498
152,3,3,4.025153490367302
152,3,4,0.5779663796534179
152,3,5,-1.0153581456743581
152,3,6,-0.4130847098532544
152,3,7,-0.28153376606903746
152,3,8,-1.0834712008953422
152,4,1,0.8290852303238324
152,4,2,0.0021296202511893628
152,4,3,0.5779663796534179
152,4,4,2.0253406262590516
152,4,5,0.36621604652500345
152,4,6,0.03403022225327197
152,4,7,0.0751442261567043
152,4,8,0.2641279147515415
152,5,1,-0.3697123538904416
152,5,2,-0.1339008989509806
152,5,3,-1.0153581456743581
152,5,4,0.36621604652500345
152,5,5,1.5608245765374158
152,5,6,0.24415779832575935
152,5,7,0.34527243519772294
152,5,8,0.8233118447339206
152,6,1,0.16052212371953334
152,6,2,0.33628969566027594
152,6,3,-0.4130847098532544
152,6,4,0.03403022225327197
152,6,5,0.24415779832575935
152,6,6,1.5650609281163637
152,6,7,0.20481187786144822
152,6,8,0.4319445235021549
152,7,1,0.0658360149868144
152,7,2,0.1745252045728096
152,7,3,-0.28153376606903746
152,7,4,0.0751442261567043
152,7,5,0.34527243519772294
152,7,6,0.20481187786144822
152,7,7,1.2739968312928502
152,7,8,0.4354895566211701
152,8,1,-0.4118856036729354
152,8,2,0.09274852589663238
152,8,3,-1.0834712008953422
152,8,4,0.2641279147515415
152,8,5,0.8233118447339206
152,8,6,0.4319445235021549
152,8,7,0.4354895566211701
152,8,8,1.8474223887962975
153,1,1,2.3020141085851282
153,1,2,0.219889754893961
153,1,3,1.4580569268051071
153,1,4,0.8596841418372538
153,1,5,-0.31497950253340673
153,1,6,0.16497423041522427
153,1,7,0.06331068104115332
153,1,8,-0.4544013242082787
153,2,1,0.219889754893961
153,2,2,0.9866616585497967
153,2,3,0.03805808467241723
153,2,4,-0.042824485043500116
153,2,5,-0.0867829776578091
153,2,6,0.3378142592613452
153,2,7,0.15644536044398846
153,2,8,0.11604254542577275
153,3,1,1.4580569268051071
153,3,2,0.03805808467241723
153,3,3,3.95769664557584
153,3,4,0.6251037372273404
153,3,5,-0.9155690201227746
153,3,6,-0.40524767003117973
153,3,7,-0.2880679023896116
153,3,8,-1.1537186980951355
153,4,1,0.8596841418372538
153,4,2,-0.042824485043500116
153,4,3,0.6251037372273404
153,4,4,2.1162484088838207
153,4,5,0.3854161930743909
153,4,6,0.03778161280387007
153,4,7,0.0893474322308788
153,4,8,0.19239454343028625
