oos_period,variant,row_model,col_model,sigma
235,v2,1,1,0.0
235,v2,1,2,18.72930742791256
235,v2,1,3,22.840358502340266
235,v2,1,4,13.696745135973297
235,v2,1,5,19.306315574737773
235,v2,1,6,15.233449469235682
235,v2,1,7,15.793966820895255
235,v2,1,8,12.402722162843615
235,v2,2,1,18.72930742791256
235,v2,2,2,0.0
235,v2,2,3,24.298411513272253
235,v2,2,4,16.96873052253002
235,v2,2,5,14.106927210099743
235,v2,2,6,16.97447655349092
235,v2,2,7,12.388941281347243
235,v2,2,8,11.018247068148073
235,v2,3,1,22.840358502340266
235,v2,3,2,24.298411513272253
235,v2,3,3,0.0
235,v2,3,4,24.266456670025633
235,v2,3,5,24.419461949164912
235,v2,3,6,27.142720303174904
235,v2,3,7,17.379934020507594
235,v2,3,8,20.25440956457574
235,v2,4,1,13.696745135973297
235,v2,4,2,16.96873052253002
235,v2,4,3,24.266456670025633
235,v2,4,4,0.0
235,v2,4,5,13.42196332061521
235,v2,4,6,16.673824511809098
235,v2,4,7,12.264066303196218
235,v2,4,8,11.423451127095717
235,v2,5,1,19.306315574737773
235,v2,5,2,14.106927210099743
235,v2,5,3,24.419461949164912
235,v2,5,4,13.42196332061521
235,v2,5,5,0.0
235,v2,5,6,14.078457623435433
235,v2,5,7,11.139536326117257
235,v2,5,8,10.694427694503915
235,v2,6,1,15.233449469235682
235,v2,6,2,16.97447655349092
235,v2,6,3,27.142720303174904
235,v2,6,4,16.673824511809098
235,v2,6,5,14.078457623435433
235,v2,6,6,0.0
235,v2,6,7,13.615582932843363
235,v2,6,8,12.294272402834881
235,v2,7,1,15.793966820895255
235,v2,7,2,12.388941281347243
235,v2,7,3,17.379934020507594
235,v2,7,4,12.264066303196218
235,v2,7,5,11.139536326117257
235,v2,7,6,13.615582932843363
235,v2,7,7,0.0
235,v2,7,8,6.84458692641083
235,v2,8,1,12.402722162843615
235,v2,8,2,11.018247068148073
235,v2,8,3,20.25440956457574
235,v2,8,4,11.423451127095717
235,v2,8,5,10.694427694503915
235,v2,8,6,12.294272402834881
235,v2,8,7,6.84458692641083
235,v2,8,8,0.0
236,v2,1,1,0.0
236,v2,1,2,19.519349492629452
236,v2,1,3,25.107992651226727
