oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
290,-28.37326045046877,-0.7569225998268685,-0.74870653997597,0.41608817692664246,0.41698939949590397,-0.4782199990633842,-0.5258469243378627,-28.27119764509188,-28.288160896923824,-20.32089525047876,-20.25391405816481,-28.19064496956205,-28.307489835516055,-28.269379853644164,-28.269379853644164,-28.269379853644164,4.471581893092804
291,-32.93237489972753,1.4575371323412227,1.440554819810096,2.2858832957581257,2.296710146503358,1.033300957455971,1.0520386822165406,-33.87890105266549,-33.98117503134789,-22.766561285816568,-22.639487739741668,-35.857186144066546,-35.79876411501928,-33.87120065382203,-33.87120065382203,-33.87120065382203,8.99297129139692
292,-21.945138419195523,-6.317844898945808,-6.287853759809021,-5.253414045842106,-5.254296440967799,-5.907927620966085,-5.871462559162712,-19.32849827209289,-19.74356988630529,-18.269132508958002,-18.15872655841767,-22.344734558918432,-22.346583315616634,-19.31495188848977,-19.31495188848977,-19.31495188848977,-3.5110945705092718
293,-32.05970840932439,-0.11648380117786417,-0.11771434925264401,1.0351084108817048,1.040407782374757,-0.11778523123586382,-0.11022893446798321,-34.51893618334154,-34.54585225405436,-22.769632751895465,-22.96821823577354,-34.56620416157232,-34.57393274239798,-34.516986820798394,-34.516986820798394,-34.72441883690179,3.218259219404267
294,-24.568485584592214,-3.459047904366564,-3.5460146334221534,-2.9555456000205,-2.9591254963839226,-3.801697884252686,-3.877626226516753,-25.2373334645291,-25.626385477817514,-19.003341670813327,-19.093098907822725,-26.198485039318076,-26.18495904405945,-25.222295018628852,-25.222295018628852,-20.76851623316356,-1.1340570226774211
295,-16.029128050511865,-0.880311234450609,-0.8875872872298967,-0.3547753546974626,-0.34350240341679594,-0.9940014986583279,-0.9620909147105827,-16.069243786989308,-16.065690884617112,-12.79467432677114,-12.667488615355067,-15.919193938022872,-15.971169355315576,-16.069622356228937,-16.069622356228937,-14.53790242436206,0.866653377889179
296,-26.782997588931252,-0.044805855013954954,-0.0546786624383202,0.5471459776438792,0.5550587515094705,-0.22711357085492878,-0.21818312167648912,-22.851479792684884,-22.989483822377636,-17.144529963364327,-16.960237298979578,-25.620910010474674,-25.38635905480311,-22.843067776277437,-22.843067776277437,-22.843067776277437,2.1726603686558157
297,-38.28245966015883,2.990183694800656,2.9587040522860235,3.8977548031375164,3.8814710001921284,2.76304757599668,2.644286543623025,-35.25089380602916,-35.493656746760266,-23.752879577999416,-23.99889533320107,-37.12126375367739,-37.77205964810064,-35.24484957032845,-35.24484957032845,-39.72384431340714,5.904488433060386
298,-26.06962274134453,-3.2621997421144364,-2.326673083627263,-1.9069491563060907,-1.7443185692710195,-2.511643091577362,-2.6262896873482298,-24.087255235772393,-21.985897544476014,-20.226411850955223,-17.185457214237406,-25.46567242633598,-25.743086635891153,-20.830084111868455,-24.074563848514288,-24.074563848514288,-0.7832046744200696
299,-29.526347637213252,-4.9347652828769455,-5.030788388011736,-4.5412008484070086,-4.533206417632549,-5.379080382713724,-5.385547498244808,-27.498839312404733,-28.03462352868399,-18.73269377487219,-18.633658562076576,-29.80794207030305,-29.853257808707987,-27.49454367333272,-27.49454367333272,-27.49454367333272,-5.856346300528585
300,-28.560397053474375,5.00979899154709,5.0011941206904815,6.101487666456709,6.133819072195283,4.942468534141437,4.981346888764488,-29.632280628308152,-29.692914745991686,-22.612909485936566,-22.067993597936336,-30.07943724805963,-30.07211790101448,-29.63038795455415,-29.63038795455415,-27.050702549564356,7.8593650543549
301,-21.162628628318046,3.114347712867982,3.108056483876915,3.775649545611433,3.74298835863134,3.456375774928784,3.159776060332206,-20.530870589358713,-20.57382912107004,-13.846463451426295,-14.43483738769892,-19.635781765087017,-20.86695938608725,-20.530078391841077,-20.530078391841077,-20.530078391841077,5.707366879132639
302,-27.933659006282944,6.176768343097759,4.975498615876813,5.775838722340925,5.489282396570683,5.02194404066103,4.749236578255054,-15.168149994222189,-24.065711676453034,-13.879922595187722,-16.69192783566129,-24.718920406794716,-26.481096748740505,-23.934348117143042,-15.149554512674705,-23.934348117143042,8.468921915134896
303,-17.680936503601107,1.7269503198643754,1.722762297289119,2.3618811434262525,2.3385745844736974,1.8415535370061171,1.6685654661167746,-15.733599162136516,-15.807784319546974,-12.201101929970154,-12.009836934855667,-17.580732756263032,-17.52390934380728,-15.726587160324561,-15.726587160324561,-15.726587160324561,3.657593170648564
304,-21.834798779757005,2.2191928107079057,2.2123056468470175,2.7258291740639145,2.7489589305741724,2.0005904088493978,2.0645237935156615,-15.08771520747487,-15.256450013160887,-13.439801046904458,-12.998658947449563,-20.304503549598262,-20.513479079263977,-15.076664565289995,-15.076664565289995,-15.076664565289995,4.598708259261713
305,-29.104253565537622,0.9836625962376431,1.0082204962152232,2.0395916121381,2.0489970575704923,1.3398649880136766,1.3285476760227581,-29.806070413994263,-29.923474088741663,-20.95787361136519,-20.91589307494027,-28.13064473240227,-28.16072578161333,-29.801097778547465,-29.801097778547465,-23.10242836781104,3.2856880848616363
306,-29.313259656397342,2.339143257909715,2.3327732849890666,2.5316789971163054,2.5671673528683208,1.844863945528921,1.670278682280916,-25.50459351301229,-25.52863914837473,-18.64116058445451,-17.805167511394146,-28.11639488424684,-28.532164610189923,-25.49895222308447,-25.49895222308447,-29.331371861557336,4.339536146830969
307,-25.670756740338497,-0.8367519223939155,-0.8442443160119097,-0.5403371605752305,-0.5836373227369833,-1.2838664588628603,-1.374874115881049,-22.982208045243272,-23.002591397116852,-15.12100671895238,-15.648579131722386,-24.769325972392533,-25.03929822325017,-22.981315124891143,-22.981315124891143,-25.933839566583135,0.07032992399039983
308,-28.164653057287214,-2.146265943247382,-2.1491800809182315,-2.1873096313411686,-2.1970225060213053,-3.0839608791052378,-2.976162906305426,-24.269296469071485,-24.169817024919954,-16.218508011099434,-15.47253582265981,-26.67121261460827,-25.6948409481393,-24.270844784593724,-24.270844784593724,-19.704418951111293,-1.6777691492351963
309,-29.989531740182855,-2.6292214616668517,-2.636555924551786,-2.401269668003419,-2.3372077442286816,-3.2815844178593387,-3.0234788130877313,-27.940083458065427,-28.004428608530898,-19.597428960411513,-18.403561238759274,-31.787861231867527,-30.329506114688964,-27.925658420472885,-27.925658420472885,-32.59326332720745,-2.1124496535491986
310,-25.645104174382254,1.7382251382048572,1.7294477150583916,2.1914363348475696,2.227055328283676,1.4649651973404225,1.4488140288600952,-24.056138345135246,-24.11725816391514,-16.544081521283342,-15.862352595173,-25.37939938039937,-25.333656974835623,-24.053834769472516,-24.053834769472516,-25.371947983684446,3.695455194209174
311,-28.33789141855734,2.2113771060005867,2.199102922956598,2.702653120585108,2.7414814792860085,1.6088595338024412,1.797893259803896,-25.224071931207593,-25.320916951354437,-17.310476681472533,-16.666833445307006,-28.24708107806958,-27.643927777823375,-25.218373545083402,-25.218373545083402,-28.359510357713912,4.519821719023923
312,-16.221919628239814,3.2057080840282275,3.181630372317116,3.520507889679447,3.559047416030289,2.433304749426263,2.510176397018853,-18.53351420416206,-18.663036764198168,-14.904017751293821,-14.451449126186969,-18.98082627720357,-19.284880403848657,-18.528900972312076,-18.528900972312076,-12.802113459694546,5.535820962920159
313,-28.43094839499813,4.169281179743045,4.318644824079605,4.382901395575267,5.0477454618153175,4.172442468326871,4.174640275530855,-27.36771168235069,-25.95855016013806,-25.980281518628253,-16.998034136091366,-27.541401755617223,-27.5232637577551,-25.91348366258746,-28.15083452955205,-29.15168489974382,7.340183168289862
314,-20.586145639458067,3.6285740767978965,3.618507507233126,3.9608065351034334,3.9608361150214932,3.368277352466027,3.2710125124626686,-17.144363094996095,-17.266087051234294,-11.99656389226332,-12.009054755045765,-19.56877047732752,-20.15763977317844,-17.14099764431019,-17.14099764431019,-20.058680405747232,5.563166960173774
315,-14.56285947698301,3.794518616556239,3.774171775026307,3.950205014429855,3.97289683233576,3.1161075905046225,3.1902012507686166,-15.679398508661203,-15.826833118898785,-12.46029357354971,-12.130299758379714,-16.535681938940183,-16.876298553076317,-15.674502842087428,-15.674502842087428,-9.721563603745903,5.549512150356058
316,-15.296328116342801,5.997492852625271,6.203386926521528,6.099890417430057,6.799961342476955,5.730687191263279,5.872822709693178,-17.999961426219905,-18.773254852958342,-18.882627028286727,-15.077827087896678,-16.035252811910272,-17.295809187980446,-18.776665672814634,-18.113588104033262,-8.394523348473657,11.772955019357774
317,-32.466876345521115,6.812124345293654,6.814740922125033,8.653368723661465,8.653242390272453,7.057377334580714,7.144459598397333,-38.42279184771665,-38.423659344808875,-24.795042617685347,-24.81552267088029,-38.327171920828846,-38.292204243926605,-38.422759050291624,-38.422759050291624,-35.44302865972306,12.572974134799253
318,-26.117933756995914,1.5168962721990233,1.5175078273839162,2.4808756471596283,2.486366054715127,1.5368649865061528,1.556800835941452,-26.06308151024403,-26.062245389300024,-16.799527925257973,-16.69376444295271,-26.071793105558346,-26.081431544557045,-26.063128131835406,-26.063128131835406,-26.063128131835406,3.4729110740994074
319,-18.217769503884302,2.785332753887655,2.7852948228541194,3.6449322886822095,3.641106923949046,2.7468658743850085,2.745979780202113,-18.633265658294835,-18.63212579593625,-15.75011693847105,-15.809182367235643,-18.03978222738646,-18.03384719840409,-18.633202462132164,-18.633202462132164,-18.633202462132164,3.8596081428715117
