oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
275,-865.187584888739,-565.9167130385558,-565.9921630921679,-549.1813057694345,-549.1211397247387,-566.7615841193556,-566.8991639132735,-638.1174469954441,-618.2179992668243,-506.58815795379917,-500.5180140984025,-576.5856093174864,-575.6863065301301,-526.2190148447578,-521.0082426394051,-501.2104093810046,-571.6174588385994
276,-893.9267565731226,-570.1341607264344,-570.2143919594466,-552.405862420706,-552.3548282104503,-571.040402711853,-571.1689361132052,-667.5995263424688,-647.7209297184345,-525.4554424514974,-519.5629151498559,-606.5704444606707,-605.4935381999371,-555.3636716733633,-550.1528994680107,-530.3550662096101,-573.5018819767414
277,-923.654328768493,-575.8856055934609,-576.0001713800805,-557.1845201797277,-557.1535353689405,-577.0244827516959,-577.1466791800972,-697.0806302735349,-677.3128695578218,-545.4523990467721,-539.939438067355,-636.2774793379015,-635.2087601032197,-584.0411695666165,-578.8303973612639,-559.0325641028633,-578.4149616542883
278,-957.1825729428193,-582.1902041454426,-581.9772582595505,-561.6822976787835,-561.6549206619493,-582.5700919721139,-582.8944334995185,-730.876286496659,-711.4342021239904,-568.6970608328595,-563.3817446814063,-669.9848308463614,-669.2284062905707,-617.836537599413,-612.6257653940603,-592.8279321356597,-580.6475975048453
279,-977.9336040619552,-589.3250322662251,-589.1087815573779,-567.6665952646985,-567.6408347990275,-589.6072717326076,-589.882262929496,-749.9561561959196,-730.5300281748914,-585.8273741732751,-580.5407511902707,-689.4688340110098,-688.8994498882213,-636.9159621388809,-631.7051899335282,-611.9073566751276,-583.2494439970653
280,-1002.688975379451,-591.2318133148258,-591.1160586057306,-568.5144901074908,-568.4560387530539,-591.5173465191027,-591.7838553739249,-773.7371710008525,-754.5384016490361,-604.94439371568,-598.9725533374375,-713.268040967609,-712.6800625479435,-660.9215103481137,-655.710738142761,-635.9129048843604,-580.6374517034684
281,-1020.045331835545,-597.3610168760268,-597.2560953357444,-573.8218554021998,-573.7657677842463,-597.6298380864117,-597.9074713817163,-789.5273576844301,-770.3211447400481,-620.8801144422816,-614.9351222095502,-729.0768632903503,-728.4786224829065,-676.6348676083761,-671.4240954030234,-651.6262621446228,-584.4565209227967
282,-1034.3533615627102,-603.0378626198033,-602.9546641184495,-578.7757481431865,-578.7211350119744,-603.3439872201855,-603.6158438542872,-803.3714044753266,-783.6217744938539,-635.0660151510399,-629.1333641652305,-741.9331797664273,-741.4858484278714,-690.4802165394434,-685.2694443340907,-665.4716110756901,-586.2215411592655
283,-1054.3776057691452,-599.6948949154744,-599.6140313536444,-574.4905496420008,-574.435466564817,-600.1033867309787,-600.3632984167014,-823.2830458247498,-803.5247090618972,-650.8563286329916,-644.9649498074428,-761.1309673369952,-760.785903922752,-710.3926863331668,-705.1819141278141,-685.3840808694135,-572.9921739469393
284,-1072.7726161090711,-599.6321543546454,-599.545753161952,-573.2618201984619,-573.2083908024335,-599.8997730889541,-600.0813272290086,-840.352759710641,-820.6235918179734,-666.2868813431172,-660.4085454998897,-778.8385684487391,-778.8011425570894,-727.4597928644288,-722.2490206590761,-702.4511874006755,-565.8006861435168
285,-1092.0476602928384,-599.4153319543693,-599.32244999868,-571.6340145002717,-571.5843863880275,-599.4394033478525,-599.5930460930081,-855.325257118983,-835.6350082372245,-684.1609234718944,-678.3203369961345,-795.1900525176908,-795.2783212905994,-742.4303119693184,-737.2195397639657,-717.4217065055651,-558.3220791361753
286,-1120.5843106651503,-593.7786699089571,-593.6838527538083,-564.665165084619,-564.6174897850432,-593.6642399477096,-593.8584284186064,-885.8220304953527,-866.1306162884052,-705.1037125700747,-699.2476507847323,-825.5746330032805,-825.702468382215,-772.9271365666729,-767.7163643613202,-747.9185311029196,-543.1175498599424
287,-1141.4688783328556,-595.5323935320808,-595.4251775192938,-565.3015233255232,-565.2558530221071,-595.047639515511,-595.2315597542981,-905.2693069712553,-885.6729374732358,-721.7111614163392,-715.8490439424413,-846.4772607824976,-846.6100031840299,-792.3679826150641,-787.1572104097114,-767.3593771513108,-539.7117549168046
288,-1169.7360345576005,-594.0444444827664,-593.9352414926382,-562.6325270494373,-562.5895380554853,-593.4420361946379,-593.6580003759734,-935.0378119878185,-915.4427507637877,-742.8859893706289,-737.0500531775294,-876.1912099798172,-876.3293979854308,-822.1363992132923,-816.9256270079396,-797.127793749539,-531.6023227211856
289,-1196.0234067051395,-593.2865727253939,-593.1723995472089,-560.8980548413182,-560.8580458558613,-592.5187934407478,-592.7530020333584,-963.5305791251443,-943.8912634321377,-760.0978278129119,-754.2659388055586,-903.351370778538,-903.5256454148054,-850.6321483148473,-845.4213761094946,-825.623542851094,-523.6335815080812
290,-1224.3966671556082,-594.0434953252208,-593.9211060871849,-560.4819666643915,-560.4410564563653,-592.9970134398112,-593.2788489576963,-991.8017767702362,-972.1794243290616,-780.4187230633906,-774.5198528637234,-931.5420157481001,-931.8331352503214,-878.9015281684915,-873.6907559631388,-853.8929227047382,-519.1619996149884
291,-1257.3290420553358,-592.5859581928795,-592.4805512673747,-558.1960833686334,-558.1443463098619,-591.9637124823553,-592.2268102754797,-1025.6806778229018,-1006.1605993604095,-803.1852843492072,-797.159340603465,-967.3992018921666,-967.6318993653407,-912.7727288223135,-907.5619566169609,-887.7641233585603,-510.1690283235915
292,-1279.2741804745312,-598.9038030918254,-598.7684050271837,-563.4494974144754,-563.3986427508297,-597.8716401033214,-598.0982728346424,-1045.0091760949947,-1025.9041692467147,-821.4544168581652,-815.3180671618827,-989.743936451085,-989.9784826809573,-932.0876807108033,-926.8769085054506,-907.07907524705,-513.6801228941008
293,-1311.3338888838557,-599.0202868930032,-598.8861193764363,-562.4143890035938,-562.358234968455,-597.9894253345573,-598.2085017691104,-1079.5281122783363,-1060.450021500769,-844.2240496100607,-838.2862853976562,-1024.3101406126573,-1024.5524154233553,-966.6046675316016,-961.393895326249,-941.8034940839518,-510.46186367469653
294,-1335.902374468448,-602.4793347973698,-602.4321340098585,-565.3699346036143,-565.3173604648389,-601.79112321881,-602.0861279956272,-1104.7654457428653,-1086.0764069785866,-863.227391280874,-857.379384305479,-1050.5086256519753,-1050.7373744674148,-991.8269625502305,-986.6161903448779,-962.5720103171154,-511.59592069737397
295,-1351.9315025189599,-603.3596460318204,-603.3197212970883,-565.7247099583118,-565.6608628682557,-602.7851247174683,-603.0482189103377,-1120.8346895298546,-1102.1420978632038,-876.0220656076451,-870.0468729208341,-1066.427819589998,-1066.7085438227305,-1007.8965849064595,-1002.6858127011068,-977.1099127414775,-510.7292673194848
296,-1378.7145001078911,-603.4044518868343,-603.3743999595266,-565.1775639806679,-565.1058041167462,-603.0122382883233,-603.2664020320142,-1143.6861693225394,-1125.1315816855815,-893.1665955710095,-887.0071102198136,-1092.0487296004728,-1092.0949028775335,-1030.739652682737,-1025.5288804773843,-999.9529805177549,-508.55660695082895
297,-1416.99695976805,-600.4142681920337,-600.4156959072405,-561.2798091775303,-561.224333116554,-600.2491907123266,-600.6221154883912,-1178.9370631285685,-1160.6252384323418,-916.9194751490089,-911.0060055530147,-1129.1699933541502,-1129.866962525634,-1065.9845022530653,-1060.7737300477127,-1039.676824831162,-502.65211851776854
298,-1443.0665825093945,-603.6764679341481,-602.7423689908678,-563.1867583338363,-562.9686516858251,-602.760833803904,-603.2484051757394,-1203.0243183643408,-1182.6111359768179,-937.1458869999641,-928.1914627672521,-1154.635665780486,-1155.6100491615252,-1086.8145863649338,-1084.848293896227,-1063.7513886796764,-503.4353231921886
299,-1472.5929301466078,-608.6112332170251,-607.7731573788795,-567.7279591822434,-567.5018581034576,-608.1399141866177,-608.6339526739843,-1230.5231576767455,-1210.645759505502,-955.8785807748363,-946.8251213293287,-1184.443607850789,-1185.4633069702331,-1114.3091300382666,-1112.3428375695598,-1091.2459323530093,-509.2916694927172
300,-1501.1533272000822,-603.601434225478,-602.7719632581891,-561.6264715157866,-561.3680390312624,-603.1974456524763,-603.6526057852197,-1260.1554383050536,-1240.3386742514936,-978.4914902607729,-968.8931149272651,-1214.5230450988486,-1215.5354248712476,-1143.9395179928208,-1141.973225524114,-1118.2966349025737,-501.4323044383623
301,-1522.3159558284003,-600.48708651261,-599.6639067743122,-557.8508219701752,-557.625050672631,-599.7410698775475,-600.4928297248875,-1280.6863088944124,-1260.9125033725636,-992.3379537121992,-983.327952314964,-1234.1588268639357,-1236.402384257335,-1164.4695963846618,-1162.503303915955,-1138.8267132944147,-495.72493755922966
302,-1550.2496148346834,-594.3103181695122,-594.6884081584353,-552.0749832478342,-552.1357682760603,-594.7191258368864,-595.7435931466325,-1295.8544588886346,-1284.9782150490166,-1006.217876307387,-1000.0198801506253,-1258.8777472707304,-1262.8834810060755,-1188.403944501805,-1177.6528584286298,-1162.7610614115579,-487.25601564409476
303,-1567.9305513382844,-592.5833678496479,-592.9656458611462,-549.713102104408,-549.7971936915866,-592.8775722998803,-594.0750276805157,-1311.588058050771,-1300.7859993685636,-1018.4189782373571,-1012.029717085481,-1276.4584800269934,-1280.4073903498827,-1204.1305316621294,-1193.3794455889542,-1178.4876485718823,-483.5984224734462
304,-1589.7653501180414,-590.36417503894,-590.7533402142992,-546.987272930344,-547.0482347610124,-590.8769818910309,-592.0105038870001,-1326.675773258246,-1316.0424493817245,-1031.8587792842616,-1025.0283760329305,-1296.7629835765915,-1300.9208694291467,-1219.2071962274194,-1208.4561101542442,-1193.5643131371723,-478.99971421418445
305,-1618.869603683579,-589.3805124427023,-589.745119718084,-544.9476813182059,-544.9992377034418,-589.5371169030172,-590.6819562109774,-1356.4818436722403,-1345.9659234704661,-1052.8166528956267,-1045.9442691078707,-1324.8936283089938,-1329.08159521076,-1249.008294005967,-1238.2572079327917,-1216.6667415049833,-475.7140261293228
306,-1648.1828633399764,-587.0413691847925,-587.4123464330949,-542.4160023210896,-542.4320703505736,-587.6922529574883,-589.0116775286965,-1381.9864371852525,-1371.4945626188407,-1071.4578134800813,-1063.7494366192648,-1353.0100231932406,-1357.61375982095,-1274.5072462290514,-1263.7561601558762,-1245.9981133665406,-471.3744899824918
307,-1673.8536200803148,-587.8781211071864,-588.2565907491067,-542.9563394816648,-543.0157076733105,-588.9761194163511,-590.3865516445776,-1404.9686452304957,-1394.4971540159577,-1086.5788201990338,-1079.3980157509873,-1377.7793491656332,-1382.6530580442002,-1297.4885613539425,-1286.7374752807673,-1271.9319529331237,-471.3041600585014
308,-1702.0182731376021,-590.0243870504338,-590.405770830025,-545.143649113006,-545.2127301793319,-592.0600802954564,-593.362714550883,-1429.237941699567,-1418.6669710408776,-1102.7973282101332,-1094.8705515736472,-1404.4505617802415,-1408.3478989923394,-1321.7594061385362,-1311.008320065361,-1291.6363718842351,-472.9819292077366
309,-1732.007804877785,-592.6536085121006,-593.0423267545767,-547.5449187810094,-547.5499379235605,-595.3416647133157,-596.3861933639707,-1457.1780251576324,-1446.6713996494084,-1122.3947571705446,-1113.2741128124064,-1436.238423012109,-1438.6774051070283,-1349.685064559009,-1338.933978485834,-1324.2296352114427,-475.0943788612858
310,-1757.6529090521672,-590.9153833738958,-591.3128790395183,-545.3534824461618,-545.3228825952768,-593.8766995159752,-594.9373793351107,-1481.2341635027676,-1470.7886578133234,-1138.9388386918279,-1129.1364654075794,-1461.6178223925083,-1464.0110620818639,-1373.7388993284817,-1362.9878132553065,-1349.6015831951272,-471.39892366707664
311,-1785.9908004707245,-588.7040062678952,-589.1137761165617,-542.6508293255768,-542.5814011159908,-592.2678399821729,-593.1394860753068,-1506.4582354339752,-1496.109574764678,-1156.2493153733003,-1145.8032988528864,-1489.864903470578,-1491.6549898596872,-1398.957272873565,-1388.2061868003898,-1377.961093552841,-466.8791019480527
312,-1802.2127200989644,-585.4982981838671,-585.9321457442445,-539.1303214358973,-539.0223536999606,-589.8345352327466,-590.6293096782879,-1524.9917496381372,-1514.772611528876,-1171.1533331245942,-1160.2547479790735,-1508.8457297477814,-1510.9398702635358,-1417.4861738458771,-1406.735087772702,-1390.7632070125355,-461.34328098513254
313,-1830.6436684939624,-581.329017004124,-581.6135009201649,-534.747420040322,-533.9746082381453,-585.6620927644198,-586.4546694027571,-1552.359461320488,-1540.731161689014,-1197.1336146432225,-1177.2527821151648,-1536.3871315033987,-1538.463134021291,-1443.3996575084645,-1434.885922302254,-1419.9148919122792,-454.0030978168427
314,-1851.2298141334204,-577.7004429273261,-577.9949934129318,-530.7866135052186,-530.0137721231238,-582.2938154119537,-583.1836568902944,-1569.5038244154841,-1557.9972487402483,-1209.1301785354858,-1189.2618368702106,-1555.9559019807261,-1558.6207737944694,-1460.5406551527747,-1452.026919946564,-1439.9735723180265,-448.4399308566689
315,-1865.7926736104034,-573.9059243107698,-574.2208216379055,-526.8364084907887,-526.040875290788,-579.1777078214491,-579.9934556395258,-1585.1832229241454,-1573.824081859147,-1221.5904721090355,-1201.3921366285904,-1572.4915839196663,-1575.4970723475458,-1476.215157994862,-1467.7014227886514,-1449.6951359217724,-442.89041870631286
