oos_period,row_model,col_model,cov_matrice
22,5,3,0.06380222176761506
22,5,4,0.07002224311961137
22,5,5,0.15088046539713112
22,5,6,0.05448991616630517
22,5,7,0.06153673327674301
22,5,8,0.050432115728730416
22,5,9,0.046933270546898276
22,5,10,0.07192602824129639
22,5,11,0.0463353836865584
22,6,1,0.09414195041816016
22,6,2,0.06684628215014402
22,6,3,0.0659519086502045
22,6,4,0.07913893577100393
22,6,5,0.05448991616630517
22,6,6,0.12186850730994164
22,6,7,0.0657869158284579
22,6,8,0.10588851160158466
22,6,9,0.07362380918694589
22,6,10,0.07068424463114997
22,6,11,0.04844932670540595
22,7,1,0.12762037224679543
22,7,2,0.07214409164248384
22,7,3,0.06287565387573439
22,7,4,0.08317178640980263
22,7,5,0.06153673327674301
22,7,6,0.0657869158284579
22,7,7,0.14669500070515817
22,7,8,0.09553474057555243
22,7,9,0.06522397564758399
22,7,10,0.07097499607135939
22,7,11,0.05043283472853723
22,8,1,0.13926325221656302
22,8,2,0.08235461524793056
22,8,3,0.08921036359901918
22,8,4,0.11053129652003572
22,8,5,0.050432115728730416
22,8,6,0.10588851160158466
22,8,7,0.09553474057555243
22,8,8,0.2693694210526317
22,8,9,0.10654301075268817
22,8,10,0.08768265640422183
22,8,11,0.07025593139112316
22,9,1,0.10078753733572288
22,9,2,0.07715015299608886
22,9,3,0.06552033956614861
22,9,4,0.07623564321437873
22,9,5,0.046933270546898276
22,9,6,0.07362380918694589
22,9,7,0.06522397564758399
22,9,8,0.10654301075268817
22,9,9,0.17353800840643266
22,9,10,0.06435794541426067
22,9,11,0.046761878299571596
22,10,1,0.10652842384548429
22,10,2,0.07081475708165615
22,10,3,0.06684356586494221
22,10,4,0.08501261714373742
22,10,5,0.07192602824129639
22,10,6,0.07068424463114997
22,10,7,0.07097499607135939
22,10,8,0.08768265640422183
22,10,9,0.06435794541426067
22,10,10,0.123679756600691
22,10,11,0.052184046768070765
22,11,1,0.0787432517454387
22,11,2,0.0505683122024719
22,11,3,0.044246504199146115
22,11,4,0.060018273660988435
22,11,5,0.0463353836865584
22,11,6,0.04844932670540595
22,11,7,0.05043283472853723
22,11,8,0.07025593139112316
22,11,9,0.046761878299571596
22,11,10,0.052184046768070765
22,11,11,0.07242459388326292
23,1,1,0.44062627188921405
23,1,2,0.1459575289621641
23,1,3,0.11601848672807633
23,1,4,0.16812536988562066
23,1,5,0.1180685239039276
23,1,6,0.1269267080110672
23,1,7,0.15278577843384525
23,1,8,0.1632079796264857
23,1,9,0.11452664316481176
23,1,10,0.14542642812345363
23,1,11,0.10855326963336104
23,2,1,0.1459575289621641
23,2,2,0.183395357117415
23,2,3,0.08419913103407216
23,2,4,0.11790034333073372
23,2,5,0.09371389650774313
23,2,6,0.09921171291861794
23,2,7,0.09742763120548589
23,2,8,0.11175394070573853
23,2,9,0.10119358819699441
23,2,10,0.10654905786497809
23,2,11,0.07772794848722257
23,3,1,0.11601848672807633
23,3,2,0.08419913103407216
23,3,3,0.13034654000647042
23,3,4,0.10251274961824203
23,3,5,0.08528321549766603
23,3,6,0.09034276891174013
23,3,7,0.08188984656234795
23,3,8,0.1108462294966235
23,3,9,0.08269422185250973
23,3,10,0.09401376331572758
23,3,11,0.06491893982945084
23,4,1,0.16812536988562066
23,4,2,0.11790034333073372
23,4,3,0.10251274961824203
23,4,4,0.22579017508733734
23,4,5,0.10554365721596637
23,4,6,0.12139494315939395
23,4,7,0.11624852640833541
23,4,8,0.14978916942621354
23,4,9,0.10921719696929118
23,4,10,0.13126231533193972
23,4,11,0.09513323863313176
23,5,1,0.1180685239039276
23,5,2,0.09371389650774313
23,5,3,0.08528321549766603
23,5,4,0.10554365721596637
23,5,5,0.18554881037373938
23,5,6,0.08679538606406037
23,5,7,0.08720793068098312
23,5,8,0.08546572221128092
23,5,9,0.08128103511962047
23,5,10,0.10496131442595547
23,5,11,0.07120400432185181
23,6,1,0.1269267080110672
23,6,2,0.09921171291861794
23,6,3,0.09034276891174013
23,6,4,0.12139494315939395
23,6,5,0.08679538606406037
23,6,6,0.1797983318713452
23,6,7,0.09497115208484377
23,6,8,0.13968024900962087
23,6,9,0.10110202084512365
23,6,10,0.11202130279246489
23,6,11,0.07987392765763239
23,7,1,0.15278577843384525
23,7,2,0.09742763120548589
23,7,3,0.08188984656234795
23,7,4,0.11624852640833541
23,7,5,0.08720793068098312
23,7,6,0.09497115208484377
23,7,7,0.18196282368546585
23,7,8,0.12145538162394912
23,7,9,0.08583263439121734
23,7,10,0.10346958493374521
23,7,11,0.07515496142744604
23,8,1,0.1632079796264857
23,8,2,0.11175394070573853
23,8,3,0.1108462294966235
23,8,4,0.14978916942621354
23,8,5,0.08546572221128092
23,8,6,0.13968024900962087
23,8,7,0.12145538162394912
23,8,8,0.30726415789473693
23,8,9,0.12028211658177704
23,8,10,0.12788276605342766
23,8,11,0.1010729290941747
23,9,1,0.11452664316481176
23,9,2,0.10119358819699441
23,9,3,0.08269422185250973
23,9,4,0.10921719696929118
23,9,5,0.08128103511962047
23,9,6,0.10110202084512365
23,9,7,0.08583263439121734
23,9,8,0.12028211658177704
23,9,9,0.1735380084064327
23,9,10,0.09988946894087364
23,9,11,0.07424008995774933
23,10,1,0.14542642812345363
23,10,2,0.10654905786497809
23,10,3,0.09401376331572758
23,10,4,0.13126231533193972
23,10,5,0.10496131442595547
23,10,6,0.11202130279246489
23,10,7,0.10346958493374521
23,10,8,0.12788276605342766
23,10,9,0.09988946894087364
23,10,10,0.19251943615930403
23,10,11,0.08582795261452189
23,11,1,0.10855326963336104
23,11,2,0.07772794848722257
23,11,3,0.06491893982945084
23,11,4,0.09513323863313176
23,11,5,0.07120400432185181
23,11,6,0.07987392765763239
23,11,7,0.07515496142744604
23,11,8,0.1010729290941747
23,11,9,0.07424008995774933
23,11,10,0.08582795261452189
23,11,11,0.1119110322737613
24,1,1,0.47708358183073446
24,1,2,0.16587846812528045
24,1,3,0.13540109382983068
24,1,4,0.18814718462029273
24,1,5,0.14031358067208452
24,1,6,0.1452899885241779
24,1,7,0.1678107051259979
24,1,8,0.18475589511412951
24,1,9,0.13403107629063704
24,1,10,0.16725712536414022
24,1,11,0.12635610110813036
24,2,1,0.16587846812528045
24,2,2,0.2095182766733916
24,2,3,0.1007465370481072
24,2,4,0.1348421059435718
24,2,5,0.1124360458198804
24,2,6,0.11486720816758982
24,2,7,0.11007959182111944
24,2,8,0.13044341667742684
24,2,9,0.11793006702209152
24,2,10,0.1249086425905789
24,2,11,0.0929755258676457
24,3,1,0.13540109382983068
24,3,2,0.1007465370481072
24,3,3,0.153659204570213
24,3,4,0.11912320286449939
24,3,5,0.1044537147397335
24,3,6,0.10474611854463954
24,3,7,0.09479198491958961
24,3,8,0.12548419640128297
24,3,9,0.09722553200591474
24,3,10,0.11292528785312618
24,3,11,0.07838674895094583
24,4,1,0.18814718462029273
24,4,2,0.1348421059435718
24,4,3,0.11912320286449939
24,4,4,0.25218671963115874
24,4,5,0.12437929154610389
24,4,6,0.13711348564058815
24,4,7,0.12897614370263577
24,4,8,0.16850386429079076
24,4,9,0.1260041135801662
24,4,10,0.14973538507554068
24,4,11,0.11043125379933276
24,5,1,0.14031358067208452
24,5,2,0.1124360458198804
24,5,3,0.1044537147397335
24,5,4,0.12437929154610389
24,5,5,0.21698716295794984
24,5,6,0.10481914289390375
24,5,7,0.10094905271276747
24,5,8,0.10865315363591772
24,5,9,0.101115575388249
24,5,10,0.12477796807639682
24,5,11,0.08912424273304233
24,6,1,0.1452899885241779
24,6,2,0.11486720816758982
24,6,3,0.10474611854463954
24,6,4,0.13711348564058815
24,6,5,0.10481914289390375
24,6,6,0.2011360511695908
24,6,7,0.10710879550060272
24,6,8,0.15406338426711944
24,6,9,0.1151236677042068
24,6,10,0.12978608491763938
24,6,11,0.09283207348480557
24,7,1,0.1678107051259979
24,7,2,0.11007959182111944
24,7,3,0.09479198491958961
24,7,4,0.12897614370263577
24,7,5,0.10094905271276747
24,7,6,0.10710879550060272
24,7,7,0.1963885414026155
24,7,8,0.13696239145205233
24,7,9,0.09915310566032702
24,7,10,0.11689993731992682
24,7,11,0.08719923145826375
24,8,1,0.18475589511412951
24,8,2,0.13044341667742684
24,8,3,0.12548419640128297
24,8,4,0.16850386429079076
24,8,5,0.10865315363591772
24,8,6,0.15406338426711944
24,8,7,0.13696239145205233
24,8,8,0.3216852105263158
24,8,9,0.13299207696661006
24,8,10,0.15096660759619698
24,8,11,0.11335748906624374
24,9,1,0.13403107629063704
24,9,2,0.11793006702209152
24,9,3,0.09722553200591474
24,9,4,0.1260041135801662
24,9,5,0.101115575388249
24,9,6,0.1151236677042068
24,9,7,0.09915310566032702
24,9,8,0.13299207696661006
24,9,9,0.19465555226608183
24,9,10,0.11951682944576703
24,9,11,0.08701351097715626
24,10,1,0.16725712536414022
24,10,2,0.1249086425905789
24,10,3,0.11292528785312618
24,10,4,0.14973538507554068
24,10,5,0.12477796807639682
24,10,6,0.12978608491763938
24,10,7,0.11689993731992682
24,10,8,0.15096660759619698
24,10,9,0.11951682944576703
24,10,10,0.2225127098914619
24,10,11,0.10354101126197729
24,11,1,0.12635610110813036
24,11,2,0.0929755258676457
24,11,3,0.07838674895094583
24,11,4,0.11043125379933276
24,11,5,0.08912424273304233
24,11,6,0.09283207348480557
24,11,7,0.08719923145826375
24,11,8,0.11335748906624374
24,11,9,0.08701351097715626
24,11,10,0.10354101126197729
24,11,11,0.13039109357427364
25,1,1,0.547780526275179
25,1,2,0.20245496215106792
25,1,3,0.17162958747312812
25,1,4,0.22874435543070842
25,1,5,0.17859196006746272
25,1,6,0.1767020334213671
25,1,7,0.20338705501026283
25,1,8,0.22819519901905305
25,1,9,0.1732952670093694
25,1,10,0.20854281560790264
25,1,11,0.16266375895815283
25,2,1,0.20245496215106792
25,2,2,0.25474282978414503
25,2,3,0.12961586276471748
25,2,4,0.16727804682758957
25,2,5,0.14268663049288882
25,2,6,0.1399757211455688
25,2,7,0.13896080921435489
25,2,8,0.16608765447532156
25,2,9,0.149983240240976
25,2,10,0.15751948579217565
25,2,11,0.12248574995245204
25,3,1,0.17162958747312812
25,3,2,0.12961586276471748
25,3,3,0.19792538899687961
25,3,4,0.15122708732274226
25,3,5,0.13432930082220848
25,3,6,0.12959979007982156
25,3,7,0.12346720395747905
25,3,8,0.16094757718362587
25,3,9,0.1290844985267976
25,3,10,0.14512862779172925
25,3,11,0.10769331299524465
25,4,1,0.22874435543070842
25,4,2,0.16727804682758957
25,4,3,0.15122708732274226
25,4,4,0.3080509790471281
25,4,5,0.15810385544402303
25,4,6,0.1650092576431577
25,4,7,0.16091482938252608
25,4,8,0.20779639186050572
25,4,9,0.16139185903329942
25,4,10,0.18609679515886154
25,4,11,0.14305389656949993
25,5,1,0.17859196006746272
25,5,2,0.14268663049288882
25,5,3,0.13432930082220848
25,5,4,0.15810385544402303
25,5,5,0.264786003819938
25,5,6,0.13094588688748987
25,5,7,0.1318211894059248
25,5,8,0.14744481236427082
25,5,9,0.1357020841448987
25,5,10,0.15799148242815075
25,5,11,0.120732948600344
25,6,1,0.1767020334213671
25,6,2,0.1399757211455688
25,6,3,0.12959979007982156
25,6,4,0.1650092576431577
25,6,5,0.13094588688748987
25,6,6,0.23460096345029252
25,6,7,0.13179579710291858
25,6,8,0.18440718732314657
25,6,9,0.14246379220901723
25,6,10,0.1579568190730377
25,6,11,0.11804519592579592
25,7,1,0.20338705501026283
25,7,2,0.13896080921435489
25,7,3,0.12346720395747905
25,7,4,0.16091482938252608
25,7,5,0.1318211894059248
25,7,6,0.13179579710291858
25,7,7,0.23815869692570832
25,7,8,0.16900200019464595
25,7,9,0.12848940370682557
25,7,10,0.1502347649678071
25,7,11,0.11462122764732427
25,8,1,0.22819519901905305
25,8,2,0.16608765447532156
25,8,3,0.16094757718362587
25,8,4,0.20779639186050572
25,8,5,0.14744481236427082
25,8,6,0.18440718732314657
25,8,7,0.16900200019464595
25,8,8,0.3792378421052631
25,8,9,0.16741949632144879
25,8,10,0.19289160251828516
25,8,11,0.1458706065636444
25,9,1,0.1732952670093694
25,9,2,0.149983240240976
25,9,3,0.1290844985267976
25,9,4,0.16139185903329942
25,9,5,0.1357020841448987
25,9,6,0.14246379220901723
25,9,7,0.12848940370682557
25,9,8,0.16741949632144879
25,9,9,0.24382792068713452
25,9,10,0.15688057161680208
25,9,11,0.11682331777846187
25,10,1,0.20854281560790264
25,10,2,0.15751948579217565
25,10,3,0.14512862779172925
25,10,4,0.18609679515886154
25,10,5,0.15799148242815075
25,10,6,0.1579568190730377
25,10,7,0.1502347649678071
25,10,8,0.19289160251828516
25,10,9,0.15688057161680208
25,10,10,0.2779566119372749
25,10,11,0.13767478263232028
25,11,1,0.16266375895815283
25,11,2,0.12248574995245204
25,11,3,0.10769331299524465
25,11,4,0.14305389656949993
25,11,5,0.120732948600344
25,11,6,0.11804519592579592
25,11,7,0.11462122764732427
25,11,8,0.1458706065636444
25,11,9,0.11682331777846187
25,11,10,0.13767478263232028
25,11,11,0.1736291262372684
26,1,1,0.6184621783219627
26,1,2,0.24783371159211687
26,1,3,0.2058457996991233
26,1,4,0.2627811379683479
26,1,5,0.21371143514527827
26,1,6,0.209749996069924
26,1,7,0.2404478207841443
26,1,8,0.2745498962459914
26,1,9,0.20518347206501933
26,1,10,0.2478163536410804
26,1,11,0.19452045157739695
26,2,1,0.24783371159211687
26,2,2,0.31690503483978016
26,2,3,0.16048270525043723
26,2,4,0.19669224940797275
26,2,5,0.16868121964982533
26,2,6,0.16929112819245057
26,2,7,0.17603393337006804
26,2,8,0.2094313332046935
26,2,9,0.18018720376287764
26,2,10,0.1914593851122334
26,2,11,0.14779043584200605
26,3,1,0.2058457996991233
26,3,2,0.16048270525043723
26,3,3,0.23461262605512534
26,3,4,0.173959155142615
26,3,5,0.1550412939679546
26,3,6,0.15214745568434906
26,3,7,0.151396890318666
26,3,8,0.1939751133488778
26,3,9,0.15204852659848223
26,3,10,0.17135825113097095
26,3,11,0.12756762961528395
26,4,1,0.2627811379683479
26,4,2,0.19669224940797275
26,4,3,0.173959155142615
26,4,4,0.34133629109467634
26,4,5,0.17641998625680477
26,4,6,0.18652634590249473
26,4,7,0.18874736504139436
26,4,8,0.2399392858575689
26,4,9,0.18384493154520687
26,4,10,0.21087528359441368
26,4,11,0.16118993184915792
26,5,1,0.21371143514527827
26,5,2,0.16868121964982533
26,5,3,0.1550412939679546
26,5,4,0.17641998625680477
26,5,5,0.2821169271222772
26,5,6,0.15006906060791997
26,5,7,0.1607054512903976
26,5,8,0.17820963124089798
26,5,9,0.1575516634525766
26,5,10,0.17912592480126344
26,5,11,0.13393231916730747
26,6,1,0.209749996069924
26,6,2,0.16929112819245057
26,6,3,0.15214745568434906
26,6,4,0.18652634590249473
26,6,5,0.15006906060791997
26,6,6,0.2678114897660821
26,6,7,0.15879088380215498
26,6,8,0.21603282399547266
26,6,9,0.16449322061875132
26,6,10,0.1827845429193536
26,6,11,0.1366110730191045
26,7,1,0.2404478207841443
26,7,2,0.17603393337006804
26,7,3,0.151396890318666
26,7,4,0.18874736504139436
26,7,5,0.1607054512903976
26,7,6,0.15879088380215498
26,7,7,0.28483313873499294
26,7,8,0.2067816537016852
26,7,9,0.1544638982350046
26,7,10,0.18234949111983786
26,7,11,0.1407560844198422
26,8,1,0.2745498962459914
26,8,2,0.2094313332046935
26,8,3,0.1939751133488778
26,8,4,0.2399392858575689
26,8,5,0.17820963124089798
26,8,6,0.21603282399547266
26,8,7,0.2067816537016852
26,8,8,0.44989573684210543
26,8,9,0.19899207696661017
26,8,10,0.22997995002567073
26,8,11,0.17472806611647135
26,9,1,0.20518347206501933
26,9,2,0.18018720376287764
26,9,3,0.15204852659848223
26,9,4,0.18384493154520687
26,9,5,0.1575516634525766
26,9,6,0.16449322061875132
26,9,7,0.1544638982350046
26,9,8,0.19899207696661017
26,9,9,0.27767441191520476
26,9,10,0.18278822490695493
26,9,11,0.13716490654656044
26,10,1,0.2478163536410804
26,10,2,0.1914593851122334
26,10,3,0.17135825113097095
26,10,4,0.21087528359441368
26,10,5,0.17912592480126344
26,10,6,0.1827845429193536
26,10,7,0.18234949111983786
26,10,8,0.22997995002567073
26,10,9,0.18278822490695493
26,10,10,0.32227259447332757
26,10,11,0.1586013438881353
26,11,1,0.19452045157739695
26,11,2,0.14779043584200605
26,11,3,0.12756762961528395
26,11,4,0.16118993184915792
26,11,5,0.13393231916730747
26,11,6,0.1366110730191045
26,11,7,0.1407560844198422
26,11,8,0.17472806611647135
26,11,9,0.13716490654656044
26,11,10,0.1586013438881353
26,11,11,0.19557249868379842
27,1,1,0.6769811841699158
27,1,2,0.28814283084983344
27,1,3,0.2429042439187045
27,1,4,0.29659334140943006
27,1,5,0.2484451400896284
27,1,6,0.24279333694900349
27,1,7,0.27618401121875596
27,1,8,0.31922476891152635
27,1,9,0.23678161392504576
27,1,10,0.2791949086478905
27,1,11,0.2302086730563047
27,2,1,0.28814283084983344
27,2,2,0.3776989673317303
27,2,3,0.19982781993282753
27,2,4,0.2299486624368815
27,2,5,0.20960584634871948
27,2,6,0.19947266855939022
27,2,7,0.21234685011620985
27,2,8,0.2497282977648293
27,2,9,0.21076662431734414
27,2,10,0.22293469774092856
27,2,11,0.18283674707644854
27,3,1,0.2429042439187045
27,3,2,0.19982781993282753
27,3,3,0.29097479728787384
27,3,4,0.20698337954309579
27,3,5,0.18935754705129734
27,3,6,0.1842863175312459
27,3,7,0.18636775234143085
27,3,8,0.2373976304313906
27,3,9,0.18288134004666184
27,3,10,0.20204105303610204
27,3,11,0.16242094737217702
27,4,1,0.29659334140943006
27,4,2,0.2299486624368815
27,4,3,0.20698337954309579
27,4,4,0.3849870270220082
27,4,5,0.210389923268165
27,4,6,0.21231928596436503
27,4,7,0.2193794113237883
27,4,8,0.27443232062348444
27,4,9,0.20979040792529552
27,4,10,0.2374667179120303
27,4,11,0.19087299837621005
27,5,1,0.2484451400896284
27,5,2,0.20960584634871948
27,5,3,0.18935754705129734
27,5,4,0.210389923268165
27,5,5,0.32565477621350525
27,5,6,0.1856006076524399
27,5,7,0.19543647075791806
27,5,8,0.22676069063308815
27,5,9,0.1897998537753459
27,5,10,0.21003424435694348
27,5,11,0.169842675916565
27,6,1,0.24279333694900349
27,6,2,0.19947266855939022
27,6,3,0.1842863175312459
27,6,4,0.21231928596436503
27,6,5,0.1856006076524399
27,6,6,0.3020790336257313
27,6,7,0.18760710416473558
27,6,8,0.2452433503112622
27,6,9,0.18792997783437104
27,6,10,0.20753954878964787
27,6,11,0.16376122217541408
27,7,1,0.27618401121875596
27,7,2,0.21234685011620985
27,7,3,0.18636775234143085
27,7,4,0.2193794113237883
27,7,5,0.19543647075791806
27,7,6,0.18760710416473558
27,7,7,0.3358855510409954
27,7,8,0.24549584571997943
27,7,9,0.18284908500038172
27,7,10,0.21107247500855444
27,7,11,0.1730610161041114
27,8,1,0.31922476891152635
27,8,2,0.2497282977648293
27,8,3,0.2373976304313906
27,8,4,0.27443232062348444
27,8,5,0.22676069063308815
27,8,6,0.2452433503112622
27,8,7,0.24549584571997943
27,8,8,0.5095799473684213
