oos_period,row_model,col_model,mu_matrice
47,5,4,-1.3899189369120433
47,5,5,0.0
47,5,6,-0.6844947717823268
47,5,7,-0.22703536254476148
47,5,8,-5.999316599115625
47,5,9,-4.210000000000007
47,5,10,-0.5103078842154392
47,5,11,-2.7100000000000013
47,6,1,0.6766214213730732
47,6,2,2.369999999999998
47,6,3,-0.30041717283067043
47,6,4,0.6763369110992082
47,6,5,0.6844947717823268
47,6,6,0.0
47,6,7,-0.2597758698522099
47,6,8,-1.3686519928931942
47,6,9,-0.5400000000000083
47,6,10,0.3428609437179915
47,6,11,0.9599999999999971
47,7,1,1.3424909480615526
47,7,2,-0.7378260920707331
47,7,3,-3.89421471446096
47,7,4,0.7227060037172998
47,7,5,0.22703536254476148
47,7,6,0.2597758698522099
47,7,7,0.0
47,7,8,-4.633797541630284
47,7,9,-4.133797541630299
47,7,10,0.5091933043962655
47,7,11,-2.633797541630293
47,8,1,1.5745256656924929
47,8,2,1.7951170494205195
47,8,3,0.7395828271693254
47,8,4,2.2716592478532167
47,8,5,5.999316599115625
47,8,6,1.3686519928931942
47,8,7,4.633797541630284
47,8,8,0.0
47,8,9,0.49999999999998945
47,8,10,2.688227656775122
47,8,11,1.0098394192168896
47,9,1,1.1748655249131323
47,9,2,2.9100000000000046
47,9,3,0.23958282716933613
47,9,4,1.3607735068502738
47,9,5,4.210000000000007
47,9,6,0.5400000000000083
47,9,7,4.133797541630299
47,9,8,-0.49999999999998945
47,9,9,0.0
47,9,10,1.3822866781318999
47,9,11,1.5000000000000056
47,10,1,0.6087711458889913
47,10,2,0.6763717994683198
47,10,3,-1.1427038509625629
47,10,4,0.35215364098144225
47,10,5,0.5103078842154392
47,10,6,-0.3428609437179915
47,10,7,-0.5091933043962655
47,10,8,-2.688227656775122
47,10,9,-1.3822866781318999
47,10,10,0.0
47,10,11,0.11771332186810513
47,11,1,-0.2083765302432397
47,11,2,1.410000000000002
47,11,3,-1.2604171728306681
47,11,4,0.4447492202199471
47,11,5,2.7100000000000013
47,11,6,-0.9599999999999971
47,11,7,2.633797541630293
47,11,8,-1.0098394192168896
47,11,9,-1.5000000000000056
47,11,10,-0.11771332186810513
47,11,11,0.0
48,1,1,0.0
48,1,2,0.19150768399618512
48,1,3,0.8986742136402666
48,1,4,0.16641740917164635
48,1,5,1.804528823980491
48,1,6,-0.43859108534724
48,1,7,-0.19850000485771682
48,1,8,-0.3378927293222103
48,1,9,1.5764307777462467
48,1,10,-0.06360432549123791
48,1,11,-0.3517846194128896
48,2,1,-0.19150768399618512
48,2,2,0.0
48,2,3,-0.16867905948048412
48,2,4,-0.13450613540872394
48,2,5,0.9100000000000035
48,2,6,-1.079234147577772
48,2,7,1.0600000000000034
48,2,8,3.0900000000000114
48,2,9,-0.4846925896807067
48,2,10,-0.656933229779929
48,2,11,-0.289999999999996
48,3,1,-0.8986742136402666
48,3,2,0.16867905948048412
48,3,3,0.0
48,3,4,0.20926424810216301
48,3,5,0.4048642361703058
48,3,6,-1.4400000000000017
48,3,7,0.6042554940420678
48,3,8,1.4600000000000046
48,3,9,0.7500000000000046
48,3,10,-1.1917047041613316
48,3,11,-0.6493906256517192
48,4,1,-0.16641740917164635
48,4,2,0.13450613540872394
48,4,3,-0.20926424810216301
48,4,4,0.0
48,4,5,0.8003536823467897
48,4,6,-1.1169534402398036
48,4,7,0.9689174994308888
48,4,8,1.670000000000006
48,4,9,-0.08354351132479636
48,4,10,-0.5172038912302203
48,4,11,-0.8670277011999397
48,5,1,-1.804528823980491
48,5,2,-0.9100000000000035
48,5,3,-0.4048642361703058
48,5,4,-0.8003536823467897
48,5,5,0.0
48,5,6,-1.8476908647960961
48,5,7,-0.22531878941383926
48,5,8,-1.4808926409265006
48,5,9,-0.6945101022477727
48,5,10,-0.6971384881099818
48,5,11,-1.6553230692234613
48,6,1,0.43859108534724
48,6,2,1.079234147577772
48,6,3,1.4400000000000017
48,6,4,1.1169534402398036
48,6,5,1.8476908647960961
48,6,6,0.0
48,6,7,2.244230871828095
48,6,8,2.900000000000007
48,6,9,2.1900000000000066
48,6,10,0.42230091779784296
48,6,11,0.10107224880428525
48,7,1,0.19850000485771682
48,7,2,-1.0600000000000034
48,7,3,-0.6042554940420678
48,7,4,-0.9689174994308888
48,7,5,0.22531878941383926
48,7,6,-2.244230871828095
48,7,7,0.0
48,7,8,-1.142811902562022
48,7,9,0.060143857731413036
48,7,10,-1.6792011750662148
48,7,11,-1.8547143270952244
48,8,1,0.3378927293222103
48,8,2,-3.0900000000000114
48,8,3,-1.4600000000000046
48,8,4,-1.670000000000006
48,8,5,1.4808926409265006
48,8,6,-2.900000000000007
48,8,7,1.142811902562022
48,8,8,0.0
48,8,9,-0.7100000000000009
48,8,10,-2.6517047041613364
48,8,11,-3.380000000000006
48,9,1,-1.5764307777462467
48,9,2,0.4846925896807067
48,9,3,-0.7500000000000046
48,9,4,0.08354351132479636
48,9,5,0.6945101022477727
48,9,6,-2.1900000000000066
48,9,7,-0.060143857731413036
48,9,8,0.7100000000000009
48,9,9,0.0
48,9,10,-1.941704704161336
48,9,11,-0.04787902144262404
48,10,1,0.06360432549123791
48,10,2,0.656933229779929
48,10,3,1.1917047041613316
48,10,4,0.5172038912302203
48,10,5,0.6971384881099818
48,10,6,-0.42230091779784296
48,10,7,1.6792011750662148
48,10,8,2.6517047041613364
48,10,9,1.941704704161336
48,10,10,0.0
48,10,11,-0.7282952958386703
48,11,1,0.3517846194128896
48,11,2,0.289999999999996
48,11,3,0.6493906256517192
48,11,4,0.8670277011999397
48,11,5,1.6553230692234613
48,11,6,-0.10107224880428525
48,11,7,1.8547143270952244
48,11,8,3.380000000000006
48,11,9,0.04787902144262404
48,11,10,0.7282952958386703
48,11,11,0.0
49,1,1,0.0
49,1,2,-0.5700000000000018
49,1,3,-0.08417024893525812
49,1,4,0.1269653694890376
49,1,5,0.6269452108770389
49,1,6,-0.19272626094356474
49,1,7,0.10265845589897996
49,1,8,-0.308169822323025
49,1,9,-0.14429185531758507
49,1,10,-0.44359765292698394
49,1,11,-1.2927319633001715
49,2,1,0.5700000000000018
49,2,2,0.0
49,2,3,0.5216064240771306
49,2,4,-0.09546156830800587
49,2,5,-0.2300000000000001
49,2,6,0.7899999999999985
49,2,7,-0.17000000000000218
49,2,8,1.0061448557691226
49,2,9,-0.26949138407234985
49,2,10,-0.6617654516278801
49,2,11,-0.7227319633001694
49,3,1,0.08417024893525812
49,3,2,-0.5216064240771306
49,3,3,0.0
49,3,4,-0.660000000000001
49,3,5,-0.24000000000000046
49,3,6,0.7799999999999983
49,3,7,-0.18000000000000246
49,3,8,-0.05276771662597349
49,3,9,-0.14872680497579827
49,3,10,-0.5235071308732911
49,3,11,-1.0996292368588125
49,4,1,-0.1269653694890376
49,4,2,0.09546156830800587
49,4,3,0.660000000000001
49,4,4,0.0
49,4,5,0.24194532242059688
49,4,6,-0.2747154060108805
49,4,7,0.2653399619256778
49,4,8,0.1373062782344655
49,4,9,0.5569463860028094
49,4,10,-0.37081673667896453
49,4,11,-0.7896335249114173
49,5,1,-0.6269452108770389
49,5,2,0.2300000000000001
49,5,3,0.24000000000000046
49,5,4,-0.24194532242059688
49,5,5,0.0
49,5,6,1.0199999999999982
49,5,7,0.05999999999999799
49,5,8,0.9821304773811765
49,5,9,0.43747043930685797
49,5,10,-0.7455055397199423
49,5,11,-0.49273196330016905
49,6,1,0.19272626094356474
49,6,2,-0.7899999999999985
49,6,3,-0.7799999999999983
49,6,4,0.2747154060108805
49,6,5,-1.0199999999999982
49,6,6,0.0
49,6,7,-0.9600000000000009
49,6,8,0.8838248607426472
49,6,9,-0.35713652071510493
49,6,10,0.02687602363243958
49,6,11,-1.5127319633001675
49,7,1,-0.10265845589897996
49,7,2,0.17000000000000218
49,7,3,0.18000000000000246
49,7,4,-0.2653399619256778
49,7,5,-0.05999999999999799
49,7,6,0.9600000000000009
49,7,7,0.0
49,7,8,0.8362664621514504
49,7,9,0.2916064240771315
49,7,10,-0.3435071308732879
49,7,11,-0.5527319633001663
49,8,1,0.308169822323025
49,8,2,-1.0061448557691226
49,8,3,0.05276771662597349
49,8,4,-0.1373062782344655
49,8,5,-0.9821304773811765
49,8,6,-0.8838248607426472
49,8,7,-0.8362664621514504
49,8,8,0.0
49,8,9,0.10152973067534056
49,8,10,-1.5937562709432638
49,8,11,-2.0251527703879986
49,9,1,0.14429185531758507
49,9,2,0.26949138407234985
49,9,3,0.14872680497579827
49,9,4,-0.5569463860028094
49,9,5,-0.43747043930685797
49,9,6,0.35713652071510493
49,9,7,-0.2916064240771315
49,9,8,-0.10152973067534056
49,9,9,0.0
49,9,10,-0.6917483476701569
49,9,11,-1.3362433143879504
49,10,1,0.44359765292698394
49,10,2,0.6617654516278801
49,10,3,0.5235071308732911
49,10,4,0.37081673667896453
49,10,5,0.7455055397199423
49,10,6,-0.02687602363243958
49,10,7,0.3435071308732879
49,10,8,1.5937562709432638
49,10,9,0.6917483476701569
49,10,10,0.0
49,10,11,-0.20922483242687906
49,11,1,1.2927319633001715
49,11,2,0.7227319633001694
49,11,3,1.0996292368588125
49,11,4,0.7896335249114173
49,11,5,0.49273196330016905
49,11,6,1.5127319633001675
49,11,7,0.5527319633001663
49,11,8,2.0251527703879986
49,11,9,1.3362433143879504
49,11,10,0.20922483242687906
49,11,11,0.0
50,1,1,0.0
50,1,2,0.2000000000000007
50,1,3,0.1599999999999988
50,1,4,0.20592313410667942
