oos_period,row_model,col_model,adjacency_matrice
37,11,8,0.0
37,11,9,0.0
37,11,10,0.0
37,11,11,0.0
38,1,1,0.0
38,1,2,18877.88480167515
38,1,3,36619.81566035327
38,1,4,5239.437870938522
38,1,5,81.86398079514561
38,1,6,0.0
38,1,7,0.0
38,1,8,0.7686455424462341
38,1,9,20011.70901769869
38,1,10,0.0
38,1,11,31461.00264784063
38,2,1,0.0
38,2,2,0.0
38,2,3,16336.633663366321
38,2,4,4554.4912907891185
38,2,5,0.0
38,2,6,0.0
38,2,7,0.0
38,2,8,0.0
38,2,9,0.0
38,2,10,0.0
38,2,11,7.604265851917604
38,3,1,0.0
38,3,2,0.0
38,3,3,0.0
38,3,4,0.0
38,3,5,0.0
38,3,6,0.0
38,3,7,0.0
38,3,8,0.0
38,3,9,0.0
38,3,10,0.0
38,3,11,0.0
38,4,1,0.0
38,4,2,0.0
38,4,3,0.0
38,4,4,0.0
38,4,5,0.0
38,4,6,0.0
38,4,7,0.0
38,4,8,0.0
38,4,9,0.0
38,4,10,0.0
38,4,11,11839.07779191929
38,5,1,0.0
38,5,2,45.211831924961544
38,5,3,32376.237623762354
38,5,4,19269.769468975697
38,5,5,0.0
38,5,6,0.0
38,5,7,1683.1683168316772
38,5,8,0.0
38,5,9,78.76709810212508
38,5,10,11080.690238763986
38,5,11,30.51546020489603
38,6,1,561.8793573501039
38,6,2,0.0
38,6,3,2.7385477127557873
38,6,4,1.5856350801758683
38,6,5,0.0
38,6,6,0.0
38,6,7,0.0
38,6,8,0.0
38,6,9,0.0
38,6,10,0.5103336810556784
38,6,11,1.7138115095940039
38,7,1,1.1434177483624508
38,7,2,14356.435643564339
38,7,3,30693.069306930633
38,7,4,1.9863603599636392
38,7,5,0.0
38,7,6,0.0
38,7,7,0.0
38,7,8,0.0
38,7,9,0.0
38,7,10,0.0
38,7,11,2.5157016492724837
38,8,1,0.0
38,8,2,0.0
38,8,3,0.0
38,8,4,0.0
38,8,5,0.0
38,8,6,0.0
38,8,7,0.0
38,8,8,0.0
38,8,9,0.0
38,8,10,0.0
38,8,11,0.0
38,9,1,0.0
38,9,2,0.0
38,9,3,1.6396719301199905
38,9,4,2004.2998916298725
38,9,5,0.0
38,9,6,0.0
38,9,7,0.0
38,9,8,0.0
38,9,9,0.0
38,9,10,0.0
38,9,11,0.0
38,10,1,0.4899229969381205
38,10,2,0.6869491781764993
38,10,3,21.168427885921215
38,10,4,1.2501206521382642
38,10,5,0.0
38,10,6,0.0
38,10,7,0.0
38,10,8,0.0
38,10,9,0.0
38,10,10,0.0
38,10,11,20372.36235880146
38,11,1,0.0
38,11,2,0.0
38,11,3,0.0
38,11,4,0.0
38,11,5,0.0
38,11,6,0.0
38,11,7,0.0
38,11,8,0.0
38,11,9,0.0
38,11,10,0.0
38,11,11,0.0
39,1,1,0.0
39,1,2,11.23770786003217
39,1,3,1.6189035794452338
39,1,4,1.2599103570799473
39,1,5,1657.6054695217942
39,1,6,0.0
39,1,7,0.0
39,1,8,1244.5797984297385
39,1,9,4.700830578821522
39,1,10,1.2981216085009404
39,1,11,0.0
39,2,1,0.0
39,2,2,0.0
39,2,3,15346.53465346534
39,2,4,9616.662981902666
39,2,5,0.0
39,2,6,0.0
39,2,7,0.0
39,2,8,0.0
39,2,9,0.0
39,2,10,0.0
39,2,11,0.0
39,3,1,0.0
39,3,2,0.0
39,3,3,0.0
39,3,4,0.0
39,3,5,0.0
39,3,6,0.0
39,3,7,0.0
39,3,8,0.0
39,3,9,0.0
39,3,10,0.0
39,3,11,0.0
39,4,1,0.0
39,4,2,0.0
39,4,3,9207.920792079174
39,4,4,0.0
39,4,5,0.0
39,4,6,0.0
39,4,7,0.0
39,4,8,0.0
39,4,9,0.0
39,4,10,0.0
39,4,11,0.0
39,5,1,0.0
39,5,2,22.7478077778159
39,5,3,31273.084103539786
39,5,4,23897.569710733747
39,5,5,0.0
39,5,6,0.0
39,5,7,1669.123707500207
39,5,8,0.0
39,5,9,9.104813379729439
39,5,10,6864.404921074599
39,5,11,0.0
39,6,1,0.5422919253545854
39,6,2,12881.008673243103
39,6,3,4.004409237055847
39,6,4,3.2419721793594296
39,6,5,0.0
39,6,6,0.0
39,6,7,0.0
39,6,8,0.0
39,6,9,10891.08910891088
39,6,10,0.9569780883935892
39,6,11,0.0
39,7,1,0.2463557043100623
39,7,2,14257.425742574223
39,7,3,33.92404030854501
39,7,4,25291.07169950216
39,7,5,0.0
39,7,6,0.0
39,7,7,0.0
39,7,8,0.0
39,7,9,0.0
39,7,10,0.0
39,7,11,0.0
39,8,1,0.0
39,8,2,0.0
39,8,3,0.0
39,8,4,34554.455445544605
39,8,5,0.0
39,8,6,0.0
39,8,7,0.0
39,8,8,0.0
39,8,9,0.0
