oos_period,centrality_type,model,centrality_score
58,pagerank,5,0.014360073512221063
58,pagerank,6,0.2755257404093559
58,pagerank,7,0.01366812947320466
58,pagerank,8,0.07677203181546852
58,pagerank,9,0.060469845842349726
58,pagerank,10,0.013871315594400597
58,pagerank,11,0.12298453253591608
59,pagerank,1,0.04260354014296426
59,pagerank,2,0.04826770567957605
59,pagerank,3,0.06510705473531368
59,pagerank,4,0.061576293191356365
59,pagerank,5,0.03980418837013112
59,pagerank,6,0.05710997495311768
59,pagerank,7,0.053002351281562776
59,pagerank,8,0.05314485151548595
59,pagerank,9,0.33864244546158107
59,pagerank,10,0.04898445710709647
59,pagerank,11,0.1917571375588958
60,pagerank,1,0.03918159096997313
60,pagerank,2,0.07523881836092136
60,pagerank,3,0.04128216827529923
60,pagerank,4,0.06550944933865219
60,pagerank,5,0.03636639890180848
60,pagerank,6,0.07523240494322178
60,pagerank,7,0.08166645745912426
60,pagerank,8,0.08617384199676599
60,pagerank,9,0.29415340255107153
60,pagerank,10,0.11389893536002726
60,pagerank,11,0.09129653184046803
61,pagerank,1,0.013732782504629025
61,pagerank,2,0.04883677925962058
61,pagerank,3,0.01459290891647441
61,pagerank,4,0.03656337994811739
61,pagerank,5,0.17633357700829927
61,pagerank,6,0.10496151799130857
61,pagerank,7,0.21301678934364882
61,pagerank,8,0.1246490627078168
61,pagerank,9,0.2234495892588188
61,pagerank,10,0.020900659214726777
61,pagerank,11,0.022962953845539553
62,pagerank,1,0.01365124267240697
62,pagerank,2,0.01365373621764502
62,pagerank,3,0.014616851831337737
62,pagerank,4,0.013640412590970348
62,pagerank,5,0.2540934162980936
62,pagerank,6,0.04909382498043251
62,pagerank,7,0.01505917302765566
62,pagerank,8,0.08890322529690324
62,pagerank,9,0.26897710628570176
62,pagerank,10,0.23035641426602702
62,pagerank,11,0.0379545965318261
63,pagerank,1,0.014675839005696297
63,pagerank,2,0.013669657797292267
63,pagerank,3,0.02948403676169348
63,pagerank,4,0.013917462011804065
63,pagerank,5,0.2665712171814225
63,pagerank,6,0.014081539899964348
63,pagerank,7,0.01363793091628968
63,pagerank,8,0.28823182750685605
63,pagerank,9,0.29883170298031375
63,pagerank,10,0.013636363636350008
63,pagerank,11,0.033262422301317617
64,pagerank,1,0.014845984458341796
