oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
30,0.02115394490752592,0.03652279102411753,-0.13319629042159128,0.08569342353462672,0.014204323164064104,-0.01891269305540342,-0.049698005194153405,0.07639256930207412,-0.13115518342104865,0.010058726819981087,-0.008998427881657233,-0.0395740207470056,-0.25090632729068973,-0.07554496107335643,0.4567292019547825,-0.08427726975379814,0.385136882585853
31,-0.20016242639758522,-0.014008654591004761,-0.3908630181563566,0.03516197791950443,-0.2328350665183626,-0.0694441386705257,-0.2701480532164862,0.26142223507520373,-0.2238948539520347,0.11901355567836401,-0.03109740627581904,-0.02345792021667241,-0.4874026431998963,0.40795872301743774,0.22023288605001612,0.23646823114386584,0.14864056667664644
32,-0.7249076554961378,-0.23070552965593794,-0.9047032690314072,-0.4751475496252429,-1.0045429964920944,-0.28614101373545886,-0.46242625277407173,0.6356398185185563,-0.317189322085659,-0.06701584900852688,-0.2961739693810169,0.42952643328487766,-1.766741486175098,0.00861988004223413,-0.02372659297327384,-0.8528706118159198,-0.2506982762985572
33,-1.2215197299227318,-0.6842632041623242,-1.3735709326500671,-0.9287052241316291,-1.459217711690627,-0.7396986882418451,-0.8838573472736417,0.8056233268599424,-0.46924364477150604,0.009844285371795033,-0.6435173623141425,0.497898027023797,-1.9836829306372192,0.4316784355801131,-0.3948816004001231,-1.3598120562562,-1.625206167943411
34,-2.678113063333012,-1.5405751317565022,-2.2242430219544667,-1.7902339169376422,-2.915811045100907,-1.5993448763950915,-1.8382984077248405,0.4269865400589148,-0.6510268801425148,-0.3217929495921956,-1.0150935631776425,0.44505427228571365,-2.4802762640647007,-0.33491489784737194,-1.720722668912039,-1.5664053896593817,-3.0817995013708934
35,-2.981491899838194,-1.8389014974545514,-2.5276218584596486,-2.0936127534428257,-3.219189881606089,-1.9157302157625735,-2.151307199987202,0.16022818419854312,-0.8654461907886997,-0.5462879568819043,-1.3218085736094736,0.3112845441467979,-2.783655100565883,-0.5182937343485551,-2.024101505417223,-0.18694089479842102,-3.385178337872076
36,-2.793596984016793,-1.0646539487800841,-2.314266664326195,-1.319365204768352,-2.5232092627931486,-1.7023551335629743,-2.1650617033693726,0.5455736337057351,-0.8786711304992035,-0.3737797323055609,-1.257531572026911,0.7704559685692878,-2.6594075518716145,0.25595381434571396,-1.5110593244883441,-0.06269334611253959,-2.610930789177807
37,-2.6888166636634674,-0.8523627735265129,-2.20948634397287,-1.3267742030909746,-2.4184289424398235,-1.71860120332339,-2.6627253822623036,0.3616547045681867,-1.147903861188352,-0.6428061258664051,-1.4477551121435792,0.6920806537796739,-3.1738877171608726,-0.2560263509435441,-1.3813746981144401,-0.06269334612820117,-1.1654109544670639
38,-2.7268465914750224,-0.957487655214704,-2.247516271784425,-1.305931622570542,-2.4564588702513785,-1.756631131134945,-3.073241958456449,0.1652712612479707,-1.4452873814654494,-0.5676230269481795,-1.7798896255239192,0.5383848238266841,-3.5608726075850057,-0.6430112413676774,-1.5479485843933467,-0.44967823655851613,0.917604155108801
39,-2.7592429631615127,-0.9898840269011941,-2.279912643470915,-1.0686613967247287,-2.488855241937869,-1.789027502821435,-3.1288646136584592,0.24337276637931615,-1.5094107898079407,-0.4632273650161922,-1.8828145973229864,0.5920041271305572,-3.6147241137833546,-0.7868627475660261,-1.5612017360698154,-0.6334433122835404,0.7737526489104523
40,-2.64196723931027,-0.623533201828349,-2.1626369196196724,-0.573581328169785,-2.371579518086626,-1.6717517789701923,-3.280491502662264,0.6745438136870073,-1.573709825851284,-0.4168764530460202,-1.966404432492,0.5425235347320418,-3.929644045208974,-0.29178267899164523,-1.0801634770281034,-0.40496867630622946,1.268832717484833
