oos_period,variant,row_model,col_model,adjacency
20,legacy,7,5,0.0
20,legacy,7,6,0.0
20,legacy,7,7,0.0
20,legacy,7,8,19879.998999940046
20,legacy,7,9,0.0
20,legacy,7,10,0.0
20,legacy,7,11,0.0
20,legacy,8,1,0.0
20,legacy,8,2,2020.5900622888778
20,legacy,8,3,2020.5900622888778
20,legacy,8,4,0.0
20,legacy,8,5,0.0
20,legacy,8,6,0.0
20,legacy,8,7,0.0
20,legacy,8,8,0.0
20,legacy,8,9,0.0
20,legacy,8,10,0.0
20,legacy,8,11,0.0
20,legacy,9,1,0.0
20,legacy,9,2,0.0
20,legacy,9,3,0.0
20,legacy,9,4,2542.0326590086224
20,legacy,9,5,0.0
20,legacy,9,6,2542.0326590086224
20,legacy,9,7,1764.7618978171542
20,legacy,9,8,44583.34201953767
20,legacy,9,9,0.0
20,legacy,9,10,0.0
20,legacy,9,11,0.0
20,legacy,10,1,0.0
20,legacy,10,2,2079.2079207920438
20,legacy,10,3,2079.2079207920583
20,legacy,10,4,1166.7240766174575
20,legacy,10,5,0.0
20,legacy,10,6,21.576996110278206
20,legacy,10,7,2542.0326590086224
20,legacy,10,8,44583.34201953767
20,legacy,10,9,0.0
20,legacy,10,10,0.0
20,legacy,10,11,2542.0326590086224
20,legacy,11,1,0.0
20,legacy,11,2,792.0792079207752
20,legacy,11,3,792.0792079207752
20,legacy,11,4,0.0
20,legacy,11,5,0.0
20,legacy,11,6,0.0
20,legacy,11,7,5643.564356435675
20,legacy,11,8,5294.285693451408
20,legacy,11,9,594.059405940597
20,legacy,11,10,0.0
20,legacy,11,11,0.0
21,legacy,1,1,0.0
21,legacy,1,2,0.0
21,legacy,1,3,4611.383363329125
21,legacy,1,4,6829.536577419688
21,legacy,1,5,210.8802521124897
21,legacy,1,6,7621.048278927901
21,legacy,1,7,5445.668223049389
21,legacy,1,8,9194.938409571643
21,legacy,1,9,8063.380302787119
21,legacy,1,10,1259.865058469379
21,legacy,1,11,2.402959574445887
21,legacy,2,1,455.6628046136602
21,legacy,2,2,0.0
21,legacy,2,3,0.0
21,legacy,2,4,0.0
21,legacy,2,5,639.5353940563643
21,legacy,2,6,890.8217554427353
21,legacy,2,7,1558.8058658636696
21,legacy,2,8,5905.565159746198
21,legacy,2,9,880.8574539060518
21,legacy,2,10,297.0297029702969
21,legacy,2,11,890.8217554427353
21,legacy,3,1,0.0
21,legacy,3,2,0.0
21,legacy,3,3,0.0
21,legacy,3,4,0.0
21,legacy,3,5,841.0405396974955
21,legacy,3,6,890.8217554427353
21,legacy,3,7,890.8217554427353
21,legacy,3,8,5905.565159746198
21,legacy,3,9,440.8257657451113
21,legacy,3,10,297.0297029702969
21,legacy,3,11,890.8217554427353
21,legacy,4,1,0.0
21,legacy,4,2,1386.1386138613846
21,legacy,4,3,1386.1386138613846
21,legacy,4,4,0.0
21,legacy,4,5,1700.2650184435151
21,legacy,4,6,0.5059689810203242
21,legacy,4,7,2839.189078629487
21,legacy,4,8,0.0
21,legacy,4,9,0.0
21,legacy,4,10,0.0
21,legacy,4,11,1726.62216716671
21,legacy,5,1,0.0
21,legacy,5,2,0.0
21,legacy,5,3,0.0
21,legacy,5,4,0.0
21,legacy,5,5,0.0
21,legacy,5,6,1192.7956921173302
21,legacy,5,7,495.0495049504908
21,legacy,5,8,0.0
21,legacy,5,9,0.0
21,legacy,5,10,0.0
21,legacy,5,11,1726.62216716671
21,legacy,6,1,0.0
21,legacy,6,2,0.0
21,legacy,6,3,0.0
21,legacy,6,4,0.0
21,legacy,6,5,0.0
21,legacy,6,6,0.0
21,legacy,6,7,0.0
21,legacy,6,8,0.0
21,legacy,6,9,0.0
21,legacy,6,10,0.0
21,legacy,6,11,0.0
21,legacy,7,1,0.0
21,legacy,7,2,0.0
21,legacy,7,3,0.0
21,legacy,7,4,0.0
21,legacy,7,5,0.0
21,legacy,7,6,0.0
21,legacy,7,7,0.0
21,legacy,7,8,0.0
21,legacy,7,9,0.0
21,legacy,7,10,0.0
21,legacy,7,11,0.0
21,legacy,8,1,0.0
21,legacy,8,2,0.0
21,legacy,8,3,0.0
21,legacy,8,4,11389.882108923264
21,legacy,8,5,11389.882108923264
21,legacy,8,6,11137.397037542876
21,legacy,8,7,11137.397037542876
21,legacy,8,8,0.0
21,legacy,8,9,0.0
21,legacy,8,10,11389.882108923264
21,legacy,8,11,5.915124392957711
21,legacy,9,1,0.0
21,legacy,9,2,0.0
21,legacy,9,3,0.0
21,legacy,9,4,754.8969039043733
21,legacy,9,5,1238.6352496631196
21,legacy,9,6,2703.2510181702264
21,legacy,9,7,6085.938756254501
21,legacy,9,8,8145.123918330094
21,legacy,9,9,0.0
21,legacy,9,10,1238.6352496631196
21,legacy,9,11,2703.2510181702264
21,legacy,10,1,0.0
21,legacy,10,2,0.0
21,legacy,10,3,0.0
21,legacy,10,4,0.34104917302647497
21,legacy,10,5,0.0
21,legacy,10,6,177.2178450380431
21,legacy,10,7,2859.255529831939
21,legacy,10,8,0.0
21,legacy,10,9,0.0
21,legacy,10,10,0.0
21,legacy,10,11,1726.62216716671
21,legacy,11,1,0.0
21,legacy,11,2,0.0
21,legacy,11,3,0.0
21,legacy,11,4,0.0
21,legacy,11,5,0.0
21,legacy,11,6,900.5256856341085
21,legacy,11,7,0.0
21,legacy,11,8,0.0
21,legacy,11,9,0.0
21,legacy,11,10,0.0
21,legacy,11,11,0.0
22,legacy,1,1,0.0
22,legacy,1,2,6.510174879268989
22,legacy,1,3,4990.5097460049965
22,legacy,1,4,1753.5035413040896
22,legacy,1,5,205.28870628007365
22,legacy,1,6,2848.528772022133
22,legacy,1,7,5582.025974968798
22,legacy,1,8,7523.467906603343
22,legacy,1,9,7400.589180391634
22,legacy,1,10,233.23153870625126
22,legacy,1,11,3548.0781786994316
22,legacy,2,1,0.0
22,legacy,2,2,0.0
22,legacy,2,3,0.0
22,legacy,2,4,0.0
22,legacy,2,5,21.601159439133646
22,legacy,2,6,310.1651226614354
22,legacy,2,7,0.0
22,legacy,2,8,3488.445906033774
22,legacy,2,9,244.49453256012987
22,legacy,2,10,0.0
22,legacy,2,11,1196.8735618197725
22,legacy,3,1,0.0
22,legacy,3,2,306.0506050605274
22,legacy,3,3,0.0
22,legacy,3,4,0.0
22,legacy,3,5,260.20426573197796
22,legacy,3,6,7046.072442669475
22,legacy,3,7,2874.0266279528687
22,legacy,3,8,3015.6980702530063
22,legacy,3,9,0.0
22,legacy,3,10,0.0
22,legacy,3,11,2007.8013009426477
22,legacy,4,1,0.0
22,legacy,4,2,1485.1485148515026
22,legacy,4,3,29.950203854566023
22,legacy,4,4,0.0
22,legacy,4,5,8.23901407482779
22,legacy,4,6,1.921933544118468
22,legacy,4,7,1444.7581996912716
22,legacy,4,8,5917.200802895354
22,legacy,4,9,0.0
22,legacy,4,10,1135.9205967972912
22,legacy,4,11,620.3302453228963
22,legacy,5,1,0.0
22,legacy,5,2,0.0
22,legacy,5,3,0.0
22,legacy,5,4,0.0
22,legacy,5,5,0.0
22,legacy,5,6,0.0
22,legacy,5,7,0.0
22,legacy,5,8,1747.59703521067
22,legacy,5,9,0.0
22,legacy,5,10,0.0
22,legacy,5,11,2759.463835965539
22,legacy,6,1,0.0
22,legacy,6,2,0.0
22,legacy,6,3,0.0
22,legacy,6,4,0.0
22,legacy,6,5,41.66612462273316
22,legacy,6,6,0.0
22,legacy,6,7,0.0
22,legacy,6,8,885.446514375518
22,legacy,6,9,0.0
22,legacy,6,10,0.8532727467268477
22,legacy,6,11,759.4565886090062
22,legacy,7,1,0.0
22,legacy,7,2,2.138479061944883
22,legacy,7,3,0.0
22,legacy,7,4,0.0
22,legacy,7,5,582.1782178217868
22,legacy,7,6,1070.8631000283865
22,legacy,7,7,0.0
22,legacy,7,8,0.0
22,legacy,7,9,0.0
22,legacy,7,10,0.0
22,legacy,7,11,2661.38613861386
22,legacy,8,1,0.0
22,legacy,8,2,0.0
22,legacy,8,3,0.0
22,legacy,8,4,0.0
22,legacy,8,5,0.0
22,legacy,8,6,0.0
22,legacy,8,7,925.1315870680072
22,legacy,8,8,0.0
22,legacy,8,9,0.0
22,legacy,8,10,0.0
22,legacy,8,11,0.0
22,legacy,9,1,0.0
22,legacy,9,2,0.0
22,legacy,9,3,77.47550490749462
22,legacy,9,4,47.5253010529286
22,legacy,9,5,170.92432834837646
22,legacy,9,6,3669.802421026401
22,legacy,9,7,679.7668903132884
22,legacy,9,8,2335.409969286786
22,legacy,9,9,0.0
22,legacy,9,10,0.0
22,legacy,9,11,2335.409969286786
22,legacy,10,1,0.0
22,legacy,10,2,891.0891089108999
22,legacy,10,3,77.47550490749462
22,legacy,10,4,0.0
22,legacy,10,5,1750.1453026611152
22,legacy,10,6,0.0
22,legacy,10,7,984.1462230962471
22,legacy,10,8,3488.445906033774
22,legacy,10,9,0.0
22,legacy,10,10,0.0
22,legacy,10,11,3488.445906033774
22,legacy,11,1,0.0
22,legacy,11,2,0.0
22,legacy,11,3,0.0
22,legacy,11,4,0.0
22,legacy,11,5,0.0
22,legacy,11,6,0.0
22,legacy,11,7,0.0
22,legacy,11,8,0.0
22,legacy,11,9,0.0
22,legacy,11,10,0.0
22,legacy,11,11,0.0
23,legacy,1,1,0.0
23,legacy,1,2,6.701140961597021
23,legacy,1,3,0.0
23,legacy,1,4,1859.7025520456382
23,legacy,1,5,10.289912396091932
23,legacy,1,6,2763.95121810924
23,legacy,1,7,5538.976250043009
23,legacy,1,8,6089.177095006604
23,legacy,1,9,0.0
23,legacy,1,10,0.0
23,legacy,1,11,0.0
23,legacy,2,1,0.0
23,legacy,2,2,0.0
23,legacy,2,3,747.0847084708521
23,legacy,2,4,170.8307078390336
23,legacy,2,5,0.12062970798611136
23,legacy,2,6,0.0
23,legacy,2,7,0.0
23,legacy,2,8,0.0
23,legacy,2,9,0.0
23,legacy,2,10,0.0
23,legacy,2,11,0.0
23,legacy,3,1,20.489420876598395
23,legacy,3,2,0.0
23,legacy,3,3,0.0
23,legacy,3,4,0.0
23,legacy,3,5,0.0
23,legacy,3,6,12.047438211378156
23,legacy,3,7,0.0
23,legacy,3,8,2591.785439753256
23,legacy,3,9,0.0
23,legacy,3,10,0.0
23,legacy,3,11,0.0
23,legacy,4,1,0.0
23,legacy,4,2,0.0
23,legacy,4,3,2241.945279436787
23,legacy,4,4,0.0
23,legacy,4,5,483.2773483189135
23,legacy,4,6,753.4566181516136
23,legacy,4,7,0.0
23,legacy,4,8,1490.988297597203
23,legacy,4,9,0.0
23,legacy,4,10,0.0
23,legacy,4,11,2241.945279436787
23,legacy,5,1,0.0
23,legacy,5,2,0.0
23,legacy,5,3,0.0
23,legacy,5,4,0.0
23,legacy,5,5,0.0
23,legacy,5,6,0.0
23,legacy,5,7,0.0
23,legacy,5,8,2591.785439753256
23,legacy,5,9,0.0
23,legacy,5,10,0.0
23,legacy,5,11,0.0
23,legacy,6,1,0.0
23,legacy,6,2,0.0
23,legacy,6,3,0.0
23,legacy,6,4,0.0
23,legacy,6,5,1088.3039801125003
23,legacy,6,6,0.0
23,legacy,6,7,0.0
23,legacy,6,8,5039.582799522125
23,legacy,6,9,0.0
23,legacy,6,10,0.0
23,legacy,6,11,0.0
23,legacy,7,1,0.0
23,legacy,7,2,154.4554455445522
23,legacy,7,3,0.0
23,legacy,7,4,325.2861533835859
23,legacy,7,5,253.46534653464732
23,legacy,7,6,12.047438211378156
23,legacy,7,7,0.0
23,legacy,7,8,4770.785531687875
23,legacy,7,9,0.0
23,legacy,7,10,0.0
23,legacy,7,11,0.0
23,legacy,8,1,0.0
23,legacy,8,2,1214.783352975935
23,legacy,8,3,0.0
23,legacy,8,4,0.0
23,legacy,8,5,0.0
23,legacy,8,6,0.0
23,legacy,8,7,0.0
23,legacy,8,8,0.0
23,legacy,8,9,0.0
23,legacy,8,10,0.0
23,legacy,8,11,0.0
23,legacy,9,1,538.3923727044419
23,legacy,9,2,156.7717544376482
23,legacy,9,3,15262.736478556475
23,legacy,9,4,120.10557487255898
23,legacy,9,5,1289.0758886125318
23,legacy,9,6,322.26897215313295
23,legacy,9,7,15262.736478556475
23,legacy,9,8,46652.13791558498
23,legacy,9,9,0.0
23,legacy,9,10,31.899684483676744
23,legacy,9,11,1289.0758886125318
23,legacy,10,1,888.9118999371723
23,legacy,10,2,174.4997530486126
23,legacy,10,3,2113.6737644657856
23,legacy,10,4,0.23624160187243648
23,legacy,10,5,1150.6775465815829
23,legacy,10,6,374.68464668781746
23,legacy,10,7,2113.6737644657856
23,legacy,10,8,53005.320481983224
23,legacy,10,9,0.0
23,legacy,10,10,0.0
23,legacy,10,11,17116.291545380427
23,legacy,11,1,134.06721019766294
23,legacy,11,2,12.047438211378156
23,legacy,11,3,0.0
23,legacy,11,4,0.0
23,legacy,11,5,0.0
23,legacy,11,6,120.08001980687152
23,legacy,11,7,1330.693069306927
23,legacy,11,8,2591.785439753256
23,legacy,11,9,0.0
23,legacy,11,10,0.0
23,legacy,11,11,0.0
24,legacy,1,1,0.0
24,legacy,1,2,163.2498373051376
24,legacy,1,3,150.53335289749856
24,legacy,1,4,5183.743062793419
24,legacy,1,5,0.0
24,legacy,1,6,3007.8466885946436
24,legacy,1,7,1.324480089475332
24,legacy,1,8,5441.601008939726
24,legacy,1,9,0.0
24,legacy,1,10,0.0
24,legacy,1,11,0.0
24,legacy,2,1,0.0
24,legacy,2,2,0.0
24,legacy,2,3,0.0
24,legacy,2,4,1449.2381114270167
24,legacy,2,5,0.0
24,legacy,2,6,0.0
24,legacy,2,7,2871.287128712882
24,legacy,2,8,456.96877380068844
24,legacy,2,9,0.0
24,legacy,2,10,923.5723746930614
24,legacy,2,11,0.0
24,legacy,3,1,0.0
24,legacy,3,2,123.04954463556238
24,legacy,3,3,0.0
24,legacy,3,4,365.63293263139224
24,legacy,3,5,0.0
24,legacy,3,6,525.514089870645
24,legacy,3,7,464.07256833981745
24,legacy,3,8,5369.383092155863
24,legacy,3,9,0.0
24,legacy,3,10,1374.3785893955883
24,legacy,3,11,365.63293263139224
24,legacy,4,1,0.0
24,legacy,4,2,0.0
24,legacy,4,3,0.0
24,legacy,4,4,0.0
24,legacy,4,5,0.0
24,legacy,4,6,923.8033502349808
24,legacy,4,7,1422.0490172858654
24,legacy,4,8,4089.870525514517
24,legacy,4,9,0.0
24,legacy,4,10,0.0
24,legacy,4,11,0.0
24,legacy,5,1,1.473600513077164
24,legacy,5,2,6.411451205180413
24,legacy,5,3,0.0
24,legacy,5,4,2186.960735965736
24,legacy,5,5,0.0
24,legacy,5,6,0.6503680482016976
24,legacy,5,7,4158.4158415841675
24,legacy,5,8,5369.383092155863
24,legacy,5,9,1386.1386138613807
24,legacy,5,10,0.0
24,legacy,5,11,2376.2376237623703
24,legacy,6,1,0.0
24,legacy,6,2,98.43963570847454
24,legacy,6,3,0.0
24,legacy,6,4,0.0
24,legacy,6,5,0.0
24,legacy,6,6,0.0
24,legacy,6,7,0.0
24,legacy,6,8,2559.02513328281
24,legacy,6,9,0.0
24,legacy,6,10,0.0
24,legacy,6,11,0.0
24,legacy,7,1,0.0
24,legacy,7,2,0.0
24,legacy,7,3,0.0
24,legacy,7,4,0.0
24,legacy,7,5,0.0
24,legacy,7,6,0.0
24,legacy,7,7,0.0
24,legacy,7,8,2559.02513328281
24,legacy,7,9,98.43963570847454
24,legacy,7,10,0.0
24,legacy,7,11,0.0
24,legacy,8,1,0.0
24,legacy,8,2,0.0
24,legacy,8,3,0.0
24,legacy,8,4,0.0
24,legacy,8,5,0.0
24,legacy,8,6,0.0
24,legacy,8,7,0.0
24,legacy,8,8,0.0
24,legacy,8,9,0.0
24,legacy,8,10,0.0
24,legacy,8,11,0.0
24,legacy,9,1,1038.678414222472
24,legacy,9,2,320.27033789499
24,legacy,9,3,228.4843869002329
24,legacy,9,4,330.47591987837535
24,legacy,9,5,0.0
24,legacy,9,6,1325.209444021483
24,legacy,9,7,0.0
24,legacy,9,8,456.96877380068844
24,legacy,9,9,0.0
24,legacy,9,10,0.0
24,legacy,9,11,330.47591987837535
24,legacy,10,1,907.1443524074832
24,legacy,10,2,0.0
24,legacy,10,3,0.0
24,legacy,10,4,1190.8423237709685
24,legacy,10,5,228.4843869002329
24,legacy,10,6,987.1209594663424
24,legacy,10,7,2784.0372521885733
24,legacy,10,8,6348.393687832143
24,legacy,10,9,0.0
24,legacy,10,10,0.0
24,legacy,10,11,0.0
24,legacy,11,1,626.7918365349475
24,legacy,11,2,776.8469154608285
24,legacy,11,3,0.0
24,legacy,11,4,0.0
24,legacy,11,5,0.0
24,legacy,11,6,678.0610368718732
24,legacy,11,7,25.249330621959814
24,legacy,11,8,5346.534653465354
24,legacy,11,9,0.0
24,legacy,11,10,776.8469154608285
24,legacy,11,11,0.0
25,legacy,1,1,0.0
25,legacy,1,2,0.0
25,legacy,1,3,605.0643629781733
25,legacy,1,4,4643.4582409584345
25,legacy,1,5,0.0
25,legacy,1,6,5459.570143893682
25,legacy,1,7,1.3939588485147798
25,legacy,1,8,4399.007380636819
25,legacy,1,9,0.0
25,legacy,1,10,45.554920407305836
25,legacy,1,11,0.0
25,legacy,2,1,146.6495602015539
25,legacy,2,2,0.0
25,legacy,2,3,693.0693069306938
25,legacy,2,4,0.0
25,legacy,2,5,0.0
25,legacy,2,6,1826.9511838643728
25,legacy,2,7,0.0
25,legacy,2,8,2170.6350699379104
25,legacy,2,9,0.0
25,legacy,2,10,198.0198019801971
25,legacy,2,11,271.32938374222675
25,legacy,3,1,0.0
25,legacy,3,2,0.0
25,legacy,3,3,0.0
25,legacy,3,4,0.0
25,legacy,3,5,0.0
25,legacy,3,6,1374.7355442939588
25,legacy,3,7,4.5383733148181814e-12
25,legacy,3,8,3527.281988649104
25,legacy,3,9,0.0
25,legacy,3,10,0.0
25,legacy,3,11,0.0
25,legacy,4,1,0.0
25,legacy,4,2,693.0693069306943
25,legacy,4,3,1386.1386138613884
25,legacy,4,4,0.0
25,legacy,4,5,0.0
25,legacy,4,6,939.8938983360246
25,legacy,4,7,0.0
25,legacy,4,8,2170.6350699379104
25,legacy,4,9,0.0
25,legacy,4,10,0.3680192253965486
25,legacy,4,11,271.32938374222675
25,legacy,5,1,0.791549651515889
25,legacy,5,2,0.11904531443481829
25,legacy,5,3,0.0
25,legacy,5,4,0.15520803974944647
25,legacy,5,5,0.0
25,legacy,5,6,1.468988251826734
25,legacy,5,7,0.0
25,legacy,5,8,102051.6948415786
25,legacy,5,9,0.0
25,legacy,5,10,386.47609026581233
25,legacy,5,11,4.5383733148181814e-12
25,legacy,6,1,0.0
25,legacy,6,2,0.0
25,legacy,6,3,0.0
25,legacy,6,4,0.0
25,legacy,6,5,0.0
25,legacy,6,6,0.0
25,legacy,6,7,0.0
25,legacy,6,8,2152.546444355146
25,legacy,6,9,0.0
25,legacy,6,10,0.0
25,legacy,6,11,0.0
25,legacy,7,1,0.0
25,legacy,7,2,1386.138613861395
25,legacy,7,3,0.0
25,legacy,7,4,693.0693069306994
25,legacy,7,5,2079.2079207920883
25,legacy,7,6,1230.0265396314567
25,legacy,7,7,0.0
25,legacy,7,8,2369.6099513488984
25,legacy,7,9,0.0
25,legacy,7,10,1584.1584158415908
25,legacy,7,11,891.0891089109001
25,legacy,8,1,0.0
25,legacy,8,2,0.0
25,legacy,8,3,0.0
25,legacy,8,4,0.0
25,legacy,8,5,0.0
25,legacy,8,6,0.0
25,legacy,8,7,0.0
25,legacy,8,8,0.0
25,legacy,8,9,0.0
25,legacy,8,10,0.0
25,legacy,8,11,0.0
25,legacy,9,1,1149.626991421056
25,legacy,9,2,364.27801418431073
25,legacy,9,3,226.10781978521308
25,legacy,9,4,0.0
25,legacy,9,5,226.10781978521308
25,legacy,9,6,1826.9511838643728
25,legacy,9,7,271.32938374222675
25,legacy,9,8,2170.6350699379104
25,legacy,9,9,0.0
25,legacy,9,10,5049.980775665449
25,legacy,9,11,0.0
25,legacy,10,1,0.0
25,legacy,10,2,0.0
25,legacy,10,3,495.04950495049684
25,legacy,10,4,0.0
25,legacy,10,5,0.0
25,legacy,10,6,1037.3634971388738
25,legacy,10,7,0.0
25,legacy,10,8,3527.281988649104
25,legacy,10,9,0.0
25,legacy,10,10,0.0
25,legacy,10,11,4.5383733148181814e-12
25,legacy,11,1,852.6566208710032
25,legacy,11,2,0.0
25,legacy,11,3,1188.1188118811874
25,legacy,11,4,0.0
25,legacy,11,5,0.0
25,legacy,11,6,1140.9882982550646
25,legacy,11,7,0.0
25,legacy,11,8,2369.6099513488984
25,legacy,11,9,495.04950495049354
25,legacy,11,10,0.0
25,legacy,11,11,0.0
26,legacy,1,1,0.0
26,legacy,1,2,4.340982625166763
26,legacy,1,3,894.4011932748293
26,legacy,1,4,0.0
26,legacy,1,5,85.73387734960056
26,legacy,1,6,260.08811173629914
26,legacy,1,7,1.4985413954064606
26,legacy,1,8,3271.8438650428147
26,legacy,1,9,0.0
26,legacy,1,10,0.0
26,legacy,1,11,0.0
26,legacy,2,1,0.0
26,legacy,2,2,0.0
26,legacy,2,3,1474.9246917888947
26,legacy,2,4,0.0
26,legacy,2,5,0.0
26,legacy,2,6,654.2004681322692
26,legacy,2,7,0.0
26,legacy,2,8,654.2004681322692
26,legacy,2,9,0.0
26,legacy,2,10,0.0
26,legacy,2,11,0.0
26,legacy,3,1,0.0
26,legacy,3,2,0.0
26,legacy,3,3,0.0
26,legacy,3,4,2.628741278947908e-12
26,legacy,3,5,0.0
26,legacy,3,6,725.5677919284398
26,legacy,3,7,0.0
26,legacy,3,8,725.5677919284398
26,legacy,3,9,2.628741278947908e-12
26,legacy,3,10,0.0
26,legacy,3,11,0.0
26,legacy,4,1,77.23205145862687
26,legacy,4,2,1584.1584158415924
26,legacy,4,3,0.0
26,legacy,4,4,0.0
26,legacy,4,5,647.4894298175619
26,legacy,4,6,834.7486882681746
26,legacy,4,7,0.0
26,legacy,4,8,368.73117294724085
26,legacy,4,9,0.0
26,legacy,4,10,380.8825259576837
26,legacy,4,11,0.0
26,legacy,5,1,0.0
26,legacy,5,2,883.3476052520516
26,legacy,5,3,0.0
26,legacy,5,4,0.0
26,legacy,5,5,0.0
26,legacy,5,6,447.2935214211665
26,legacy,5,7,0.0
26,legacy,5,8,725.5677919284398
26,legacy,5,9,2.628741278947908e-12
26,legacy,5,10,0.0
26,legacy,5,11,2.628741278947908e-12
26,legacy,6,1,0.0
26,legacy,6,2,0.0
26,legacy,6,3,0.0
26,legacy,6,4,0.0
26,legacy,6,5,0.0
26,legacy,6,6,0.0
26,legacy,6,7,23.789107932034067
26,legacy,6,8,0.0
26,legacy,6,9,0.0
26,legacy,6,10,0.0
26,legacy,6,11,0.0
26,legacy,7,1,0.0
26,legacy,7,2,21.416851778154093
26,legacy,7,3,112.99826267735087
26,legacy,7,4,297.0297029702963
26,legacy,7,5,198.0198019802016
26,legacy,7,6,0.0
26,legacy,7,7,0.0
26,legacy,7,8,0.0
26,legacy,7,9,0.0
26,legacy,7,10,198.01980198020223
26,legacy,7,11,198.01980198019703
26,legacy,8,1,0.0
26,legacy,8,2,0.0
26,legacy,8,3,0.0
26,legacy,8,4,0.0
26,legacy,8,5,0.0
26,legacy,8,6,0.0
26,legacy,8,7,23.789107932034067
26,legacy,8,8,0.0
26,legacy,8,9,0.0
26,legacy,8,10,0.0
26,legacy,8,11,0.0
26,legacy,9,1,1230.4426443999296
26,legacy,9,2,834.6435928109935
26,legacy,9,3,0.0
26,legacy,9,4,0.0
26,legacy,9,5,0.0
26,legacy,9,6,368.73117294724085
26,legacy,9,7,5.947276983008517
26,legacy,9,8,368.73117294724085
26,legacy,9,9,0.0
26,legacy,9,10,0.0
26,legacy,9,11,0.0
26,legacy,10,1,155.38528914531113
26,legacy,10,2,1683.1683168316872
26,legacy,10,3,0.0
26,legacy,10,4,0.0
26,legacy,10,5,0.0
26,legacy,10,6,791.0584117038039
26,legacy,10,7,0.0
26,legacy,10,8,725.5677919284398
26,legacy,10,9,99.00990099009496
26,legacy,10,10,0.0
26,legacy,10,11,0.0
26,legacy,11,1,814.4250396568248
26,legacy,11,2,1617.659339381205
26,legacy,11,3,5.2556968678109286e-12
26,legacy,11,4,0.0
26,legacy,11,5,0.0
26,legacy,11,6,3.4653707003785326
26,legacy,11,7,0.0
26,legacy,11,8,368.73117294724085
26,legacy,11,9,0.0
26,legacy,11,10,1.640821114553845e-12
26,legacy,11,11,0.0
27,legacy,1,1,0.0
27,legacy,1,2,1019.4808565932094
27,legacy,1,3,1332.953565580823
27,legacy,1,4,0.0
27,legacy,1,5,418.9563507571396
27,legacy,1,6,0.0
27,legacy,1,7,2.686588560878589
27,legacy,1,8,2296.8054655580036
27,legacy,1,9,0.0
27,legacy,1,10,0.0
27,legacy,1,11,0.0
27,legacy,2,1,0.0
27,legacy,2,2,0.0
27,legacy,2,3,792.079207920797
27,legacy,2,4,0.0
27,legacy,2,5,0.0
27,legacy,2,6,0.0
27,legacy,2,7,0.0
27,legacy,2,8,0.0
27,legacy,2,9,0.0
27,legacy,2,10,0.0
27,legacy,2,11,0.0
27,legacy,3,1,0.0
27,legacy,3,2,0.0
27,legacy,3,3,0.0
27,legacy,3,4,0.0
27,legacy,3,5,0.0
27,legacy,3,6,45.455940644622714
27,legacy,3,7,0.0
27,legacy,3,8,45.455940644622714
27,legacy,3,9,734.8959619142553
27,legacy,3,10,0.0
27,legacy,3,11,0.0
27,legacy,4,1,251.12698840109158
27,legacy,4,2,408.3447331561293
27,legacy,4,3,1782.1782178217807
