oos_period,row_model,col_model,sigma_matrice
159,5,5,0.0
159,5,6,1.873924780239038
159,5,7,1.600916063396805
159,5,8,2.277248614411632
159,6,1,2.390580375684618
159,6,2,1.0962846524858552
159,6,3,2.5227817981560507
159,6,4,1.8393511574943924
159,6,5,1.873924780239038
159,6,6,0.0
159,6,7,1.9429639418450921
159,6,8,1.6302126002938135
159,7,1,3.231880507240543
159,7,2,2.489933552680846
159,7,3,3.191466134460957
159,7,4,3.3379156707220043
159,7,5,1.600916063396805
159,7,6,1.9429639418450921
159,7,7,0.0
159,7,8,2.268383911292558
159,8,1,3.1089352994850157
159,8,2,2.324656049630819
159,8,3,3.2974173248175918
159,8,4,2.1980916134079505
159,8,5,2.277248614411632
159,8,6,1.6302126002938135
159,8,7,2.268383911292558
159,8,8,0.0
160,1,1,0.0
160,1,2,2.8363047384371884
160,1,3,3.836045571926466
160,1,4,2.3933373016559325
160,1,5,2.4914478314706114
160,1,6,2.34286003786889
160,1,7,3.037273293576075
160,1,8,2.9961644429687966
160,2,1,2.8363047384371884
160,2,2,0.0
160,2,3,3.0536341545748704
160,2,4,2.5751125191249757
160,2,5,2.4209672545857486
160,2,6,1.195363710233528
160,2,7,2.2555098431030642
160,2,8,2.2229811238354915
160,3,1,3.836045571926466
160,3,2,3.0536341545748704
160,3,3,0.0
160,3,4,3.400978137231338
160,3,5,2.6913696513124483
160,3,6,2.763303144756314
160,3,7,3.1135253221122148
160,3,8,3.2360863759771665
160,4,1,2.3933373016559325
160,4,2,2.5751125191249757
160,4,3,3.400978137231338
160,4,4,0.0
160,4,5,2.2637670835795114
160,4,6,1.9857333799923371
160,4,7,3.180350649655895
160,4,8,2.114526006582191
160,5,1,2.4914478314706114
160,5,2,2.4209672545857486
160,5,3,2.6913696513124483
160,5,4,2.2637670835795114
160,5,5,0.0
160,5,6,1.903925662847511
160,5,7,1.3294840534586565
160,5,8,2.145097393138377
160,6,1,2.34286003786889
160,6,2,1.195363710233528
160,6,3,2.763303144756314
160,6,4,1.9857333799923371
160,6,5,1.903925662847511
160,6,6,0.0
