oos_period,row_model,col_model,adjacency_matrice
157,8,1,0.2160801190033594
157,8,2,0.09001632449447064
157,8,3,0.4685679987224159
157,8,4,0.0
157,8,5,0.07017344978647921
157,8,6,0.0
157,8,7,0.0805129213227203
157,8,8,0.0
158,1,1,0.0
158,1,2,0.0
158,1,3,0.31403133796941396
158,1,4,0.0
158,1,5,0.0
158,1,6,0.0
158,1,7,0.0
158,1,8,0.0
158,2,1,0.08280785090336609
158,2,2,0.0
158,2,3,0.4543078146193783
158,2,4,0.0
158,2,5,0.0
158,2,6,0.0
158,2,7,0.0
158,2,8,0.40413662551719065
158,3,1,0.0
158,3,2,0.0
158,3,3,0.0
158,3,4,0.0
158,3,5,0.0
158,3,6,0.0
158,3,7,0.0
158,3,8,0.0
158,4,1,0.15522140613223953
158,4,2,0.08707420000099718
158,4,3,0.5446964374650609
158,4,4,0.0
158,4,5,0.09533295699555035
158,4,6,0.0
158,4,7,0.00010334530033567001
158,4,8,1.0107873709129438
158,5,1,0.13804524433105647
158,5,2,0.06451544537037446
158,5,3,0.5924660140740816
158,5,4,0.0
158,5,5,0.0
158,5,6,0.0
158,5,7,0.0
158,5,8,0.29858702493309414
158,6,1,0.37733419337451174
158,6,2,0.5666877290537884
158,6,3,0.866365407429888
158,6,4,0.22437048397724904
158,6,5,0.23117799439861772
158,6,6,0.0
158,6,7,0.18335336428057683
158,6,8,1.0326079784597166
158,7,1,0.14822300311770972
158,7,2,0.0705184286821626
158,7,3,0.5053704668911342
158,7,4,0.0
158,7,5,0.022578621876703266
158,7,6,0.0
158,7,7,0.0
158,7,8,0.0
158,8,1,0.08903339658203142
158,8,2,0.0
158,8,3,0.3493582374126406
158,8,4,0.0
158,8,5,0.0
158,8,6,0.0
158,8,7,0.3288550199681253
158,8,8,0.0
159,1,1,0.0
159,1,2,0.0
159,1,3,0.3063321791369622
159,1,4,0.0
159,1,5,0.0
159,1,6,0.0
159,1,7,0.0
159,1,8,0.0
159,2,1,0.06104928326673402
159,2,2,0.0
159,2,3,0.42624684126096696
159,2,4,0.1774878183859845
159,2,5,0.026117263454081514
159,2,6,0.0
159,2,7,0.0
159,2,8,0.0
159,3,1,0.0
159,3,2,0.0
159,3,3,0.0
159,3,4,0.0
159,3,5,0.0
159,3,6,0.0
159,3,7,0.0
159,3,8,0.0
159,4,1,0.06624198464852568
159,4,2,0.0
159,4,3,0.014948208950385409
159,4,4,0.0
159,4,5,0.08178910586213349
159,4,6,0.0
159,4,7,0.0
159,4,8,0.0
159,5,1,0.12051622667806637
159,5,2,0.0
159,5,3,0.4322537299832041
159,5,4,0.0
159,5,5,0.0
159,5,6,0.0
159,5,7,0.0
159,5,8,0.0
159,6,1,0.5377662886904168
159,6,2,0.21042975682153428
159,6,3,0.6334054195342068
159,6,4,0.3572680502186657
159,6,5,0.251082643931933
159,6,6,0.0
159,6,7,0.0440624932680415
159,6,8,0.09646654843816123
159,7,1,0.16191106810345582
159,7,2,0.06698217133528186
159,7,3,0.5718800060834958
159,7,4,0.08714000334151444
159,7,5,0.08762494702846119
159,7,6,0.0
159,7,7,0.0
159,7,8,0.07292831966114391
159,8,1,0.08767686519038013
159,8,2,0.01747372948902434
159,8,3,0.39557724534490174
159,8,4,0.4181620609084007
159,8,5,0.18112803621586707
159,8,6,0.0
159,8,7,0.0
159,8,8,0.0
160,1,1,0.0
160,1,2,0.02284938423083413
160,1,3,0.19519038576845069
160,1,4,0.0
160,1,5,0.0
160,1,6,0.0
160,1,7,0.0
160,1,8,0.0
160,2,1,0.0
160,2,2,0.0
160,2,3,0.3351092818144121
160,2,4,0.0
160,2,5,0.0
160,2,6,0.7389939341088706
160,2,7,0.0
160,2,8,0.0
160,3,1,0.0
160,3,2,0.0
160,3,3,0.0
160,3,4,0.0
160,3,5,0.0
160,3,6,0.03174283811229912
160,3,7,0.0
160,3,8,0.0
160,4,1,0.22029305586821185
160,4,2,0.24400238065749855
160,4,3,0.337128411803699
160,4,4,0.0
160,4,5,0.3610100808522788
160,4,6,1.2643743642367273
160,4,7,0.04953046635142689
160,4,8,0.32576786164380006
160,5,1,0.021138379336749398
160,5,2,0.012338304485255181
160,5,3,0.3457747875370163
160,5,4,0.0
160,5,5,0.0
160,5,6,0.0
160,5,7,0.0
160,5,8,0.0
160,6,1,0.40730687236106333
160,6,2,0.0
160,6,3,0.0
160,6,4,0.0
160,6,5,0.13981192439350096
160,6,6,0.0
160,6,7,0.0
160,6,8,0.0
160,7,1,0.0797544519575316
160,7,2,0.09470877860503352
160,7,3,0.5498099746529553
160,7,4,0.0
160,7,5,0.1915661820430963
160,7,6,0.3654361539001593
160,7,7,0.0
160,7,8,0.09040089772014592
160,8,1,0.1333901231241791
160,8,2,0.07312039184448976
160,8,3,0.27675962396479054
160,8,4,0.0
160,8,5,0.0758960124162002
160,8,6,0.5204242540933
160,8,7,0.0
160,8,8,0.0
161,1,1,0.0
161,1,2,0.20361220878511305
161,1,3,0.23757966357566665
161,1,4,0.0
161,1,5,0.0
161,1,6,0.2901592906517508
161,1,7,0.07430842876172558
161,1,8,0.0
161,2,1,0.0
161,2,2,0.0
161,2,3,0.5161566914679926
161,2,4,0.0
161,2,5,0.0
161,2,6,0.0
161,2,7,0.029443714743146932
161,2,8,0.33805764820433215
161,3,1,0.0
161,3,2,0.0
161,3,3,0.0
161,3,4,0.0
161,3,5,0.0
161,3,6,0.0
161,3,7,0.0
161,3,8,0.0
161,4,1,0.6684163447793339
161,4,2,0.2079871632569738
161,4,3,1.129243846218299
161,4,4,0.0
161,4,5,0.2357839074857742
161,4,6,0.217251356267406
161,4,7,0.14473493852146113
161,4,8,0.6736625336616554
161,5,1,0.11707745572109736
161,5,2,0.033429904162500766
161,5,3,0.686849498168593
161,5,4,0.0
161,5,5,0.0
161,5,6,0.01910754325131688
161,5,7,0.0
161,5,8,0.1117122448742367
161,6,1,0.0
161,6,2,0.018949497939794984
161,6,3,0.6571808503180171
161,6,4,0.0
161,6,5,0.0
161,6,6,0.0
161,6,7,0.0
161,6,8,0.10077831397809701
161,7,1,0.0
161,7,2,0.0
161,7,3,0.5208516661108308
161,7,4,0.0
161,7,5,0.14580269472339266
161,7,6,0.052439432968156924
161,7,7,0.0
161,7,8,0.001089508080041578
161,8,1,0.2904676164806946
161,8,2,0.0
161,8,3,0.603493224027782
161,8,4,0.0
161,8,5,0.0
161,8,6,0.0
161,8,7,0.0
161,8,8,0.0
162,1,1,0.0
162,1,2,0.0
162,1,3,0.2724719471248458
162,1,4,0.0
162,1,5,0.0
162,1,6,0.0
162,1,7,0.0
162,1,8,0.0
162,2,1,0.2227852928155505
162,2,2,0.0
162,2,3,0.4901102381777617
162,2,4,0.0
162,2,5,0.0
162,2,6,0.0
162,2,7,0.06431539909734471
162,2,8,0.13164282620861545
162,3,1,0.0
162,3,2,0.0
162,3,3,0.0
162,3,4,0.0
162,3,5,0.0
162,3,6,0.0
162,3,7,0.0
162,3,8,0.0
162,4,1,0.47219887947964334
162,4,2,0.27381791518471
162,4,3,0.4862080203987745
162,4,4,0.0
162,4,5,0.38394924587881313
162,4,6,0.22968041964363997
162,4,7,0.21394453277156833
162,4,8,0.4717531794882046
162,5,1,0.24654319064681096
162,5,2,0.043847628556567673
162,5,3,0.5668931502573092
162,5,4,0.0
162,5,5,0.0
162,5,6,0.05681880801661827
162,5,7,0.0354915338949581
162,5,8,0.06112021419529033
162,6,1,0.3164485913646767
162,6,2,0.09520529529509343
162,6,3,0.5147597331022429
162,6,4,0.0
162,6,5,0.0
162,6,6,0.0
162,6,7,0.022813578565257085
162,6,8,0.10445707238649152
162,7,1,0.4288256146667578
162,7,2,0.0
162,7,3,0.6542296568477669
162,7,4,0.0
162,7,5,0.0
162,7,6,0.0
162,7,7,0.0
162,7,8,0.1682302597179086
162,8,1,0.09651200112029044
162,8,2,0.0
162,8,3,0.3566784094661976
162,8,4,0.0
162,8,5,0.0
162,8,6,0.0
162,8,7,0.0
162,8,8,0.0
163,1,1,0.0
163,1,2,0.0
163,1,3,0.5060798224118533
163,1,4,0.0
163,1,5,0.0
163,1,6,0.0
163,1,7,0.0
163,1,8,0.7768975651986118
163,2,1,0.16649027916528866
163,2,2,0.0
163,2,3,0.4952404882974759
163,2,4,0.0
163,2,5,0.0
163,2,6,0.0
163,2,7,0.0
163,2,8,1.7710174232277358
163,3,1,0.0
163,3,2,0.0
163,3,3,0.0
163,3,4,0.0
163,3,5,0.0
163,3,6,0.0
163,3,7,0.0
163,3,8,0.270709251457676
163,4,1,0.3370659162187703
163,4,2,0.02855800223670057
163,4,3,0.6493535711722415
163,4,4,0.0
163,4,5,0.06614737474980587
163,4,6,0.0
163,4,7,0.10043181796916008
163,4,8,1.9040944729299483
163,5,1,0.18619406993592277
163,5,2,0.03375162424841838
163,5,3,0.61754488050891
163,5,4,0.0
163,5,5,0.0
163,5,6,0.06701861884761622
163,5,7,0.0
163,5,8,0.7788721139271323
163,6,1,0.2680190888772218
163,6,2,0.06654083506842268
163,6,3,0.5865651660877977
163,6,4,0.1913081855992631
163,6,5,0.0
163,6,6,0.0
163,6,7,0.0
163,6,8,1.1415946650351196
163,7,1,0.21842039224994786
163,7,2,0.09395819068663701
163,7,3,0.5587996990516902
163,7,4,0.0
163,7,5,0.10651520928570286
163,7,6,0.1753837978002779
163,7,7,0.0
163,7,8,0.0
163,8,1,0.0
163,8,2,0.0
163,8,3,0.0
163,8,4,0.0
163,8,5,0.0
163,8,6,0.0
163,8,7,1.1695920522544259
163,8,8,0.0
164,1,1,0.0
164,1,2,0.0
164,1,3,0.8001735291051939
164,1,4,0.0
164,1,5,0.0
164,1,6,0.0
164,1,7,0.0
164,1,8,0.11631028318082903
164,2,1,0.1580736828414026
164,2,2,0.0
164,2,3,0.5922809698045512
164,2,4,0.0
164,2,5,0.1458051736242931
164,2,6,0.0
164,2,7,0.0
164,2,8,0.3767384294585116
164,3,1,0.0
164,3,2,0.0
164,3,3,0.0
164,3,4,0.0
164,3,5,0.0
164,3,6,0.0
164,3,7,0.0
164,3,8,0.0
164,4,1,0.06641250167406293
164,4,2,0.8562812764462617
164,4,3,0.8541980272859899
164,4,4,0.0
164,4,5,0.0
164,4,6,0.0
164,4,7,0.037566440929356966
164,4,8,0.28817165550967117
164,5,1,0.13575165068779557
164,5,2,0.0
164,5,3,0.7822248451902809
164,5,4,0.6002784024821105
164,5,5,0.0
164,5,6,0.049251726481003934
164,5,7,196.50854750238108
164,5,8,0.33230581106377255
164,6,1,0.1926050449104768
164,6,2,1.3707646337854642
164,6,3,0.7381838088195456
164,6,4,0.6169190049120755
164,6,5,0.0
164,6,6,0.0
164,6,7,0.02412018517342051
164,6,8,0.33136734466041123
164,7,1,0.2912454500551459
164,7,2,1.0962267497981475
164,7,3,0.6913282852334531
164,7,4,0.0
164,7,5,0.0
164,7,6,0.0
164,7,7,0.0
164,7,8,0.8442129534909447
164,8,1,0.0
164,8,2,0.0
164,8,3,0.42944841618104973
164,8,4,0.0
164,8,5,0.0
164,8,6,0.0
164,8,7,0.0
164,8,8,0.0
165,1,1,0.0
165,1,2,0.18921340698505384
165,1,3,0.4584453258153075
165,1,4,0.0
165,1,5,0.5230249747672068
165,1,6,0.0
165,1,7,0.0
165,1,8,0.26249072900525
165,2,1,0.0
165,2,2,0.0
165,2,3,0.4287182473287369
165,2,4,0.0
165,2,5,0.0
165,2,6,0.0
165,2,7,0.0
165,2,8,0.0
165,3,1,0.0
165,3,2,0.0
165,3,3,0.0
165,3,4,0.0
165,3,5,0.0
165,3,6,0.0
165,3,7,0.0
165,3,8,0.0
165,4,1,0.10071481582846466
165,4,2,0.39512579748336657
165,4,3,0.36623121049572105
165,4,4,0.0
165,4,5,1.0780678461241855
165,4,6,1.1806360522006374
165,4,7,0.0
165,4,8,0.5019106044581764
165,5,1,0.0
165,5,2,3.572487370280521
165,5,3,1.759780593692719
165,5,4,0.0
165,5,5,0.0
165,5,6,0.012070767308320282
165,5,7,0.4569286928321929
165,5,8,0.0
165,6,1,0.4804822703451078
165,6,2,1.0514609330631473
165,6,3,0.8345640127505098
165,6,4,0.0
165,6,5,0.0
165,6,6,0.0
165,6,7,0.0
165,6,8,0.06939811383636878
165,7,1,0.09564276685986907
165,7,2,0.46017169083325105
165,7,3,0.8936749143830387
165,7,4,0.011551015600675153
165,7,5,0.0
165,7,6,1.088700261712284
165,7,7,0.0
165,7,8,0.29883572151468324
165,8,1,0.0
165,8,2,0.022075047181275072
165,8,3,0.336308005957524
165,8,4,0.0
165,8,5,0.46851869900464665
165,8,6,0.0
165,8,7,0.0
165,8,8,0.0
166,1,1,0.0
166,1,2,0.18501835531287336
166,1,3,0.752437311796399
166,1,4,0.8582960069656013
166,1,5,0.27410174221256334
166,1,6,0.18909318785401186
166,1,7,0.0
166,1,8,0.416247745035266
166,2,1,0.0
166,2,2,0.0
166,2,3,0.23155358609739565
166,2,4,0.6396750946637966
166,2,5,0.156341732559226
166,2,6,0.0
166,2,7,0.0
166,2,8,0.023697387066502797
166,3,1,0.0
166,3,2,0.0
166,3,3,0.0
166,3,4,0.0
166,3,5,0.1444739545269627
166,3,6,0.0
166,3,7,0.0
166,3,8,0.0
166,4,1,0.0
166,4,2,0.0
166,4,3,0.12488972449459228
166,4,4,0.0
166,4,5,2.0011735534407715
166,4,6,0.14594162684097675
166,4,7,0.0
166,4,8,0.20872944001363383
166,5,1,0.0
166,5,2,0.0
166,5,3,0.0
166,5,4,0.0
166,5,5,0.0
166,5,6,0.0
166,5,7,0.0
166,5,8,0.0
166,6,1,0.0
166,6,2,0.021183842252497715
166,6,3,0.3664916796313747
166,6,4,0.0
166,6,5,0.9302698842386264
166,6,6,0.0
166,6,7,0.0
166,6,8,0.18828988259683738
166,7,1,0.0755055113700931
166,7,2,0.23388313507397188
166,7,3,0.8146034741153453
166,7,4,0.7647161861535234
166,7,5,0.6839131206502039
166,7,6,1.45055184286683
166,7,7,0.0
166,7,8,0.38524999554265216
166,8,1,0.0
166,8,2,0.0
166,8,3,0.2773126262539525
166,8,4,0.0
166,8,5,0.14908974940994732
166,8,6,0.0
166,8,7,0.0
166,8,8,0.0
167,1,1,0.0
167,1,2,0.24113308103994563
167,1,3,0.5800460290806239
167,1,4,0.0
167,1,5,0.2049968553788587
167,1,6,0.35611682239315146
167,1,7,0.0
167,1,8,0.30179415430073675
167,2,1,0.0
167,2,2,0.0
167,2,3,0.689003105495175
167,2,4,0.0
167,2,5,0.2829046024078863
167,2,6,0.19231012692232946
167,2,7,0.0
167,2,8,0.2501068568462894
167,3,1,0.0
167,3,2,0.0
167,3,3,0.0
167,3,4,0.0
167,3,5,0.0
167,3,6,0.0
167,3,7,0.0
167,3,8,0.0
167,4,1,0.09968139659839598
167,4,2,0.3232035480618493
167,4,3,0.6345252880614617
167,4,4,0.0
167,4,5,0.17774939875231902
167,4,6,0.3428750265115763
167,4,7,0.0
167,4,8,0.39168240860006837
167,5,1,0.0
167,5,2,0.0
167,5,3,0.3675615718751627
167,5,4,0.0
167,5,5,0.0
167,5,6,0.008571969544126192
167,5,7,0.0
167,5,8,0.12958924885642337
167,6,1,0.0
167,6,2,0.0
167,6,3,0.4213093353654176
167,6,4,0.0
167,6,5,0.0
167,6,6,0.0
167,6,7,0.0
167,6,8,0.18033834268487425
167,7,1,0.039190398423874555
167,7,2,1.0363879093246098
167,7,3,1.1449538594605626
167,7,4,0.08157427940504558
167,7,5,0.45366147755254643
167,7,6,3.7493816312493986
167,7,7,0.0
