oos_period,full_gcsr_eigenvector,full_gcsr_pagerank,full_gcsr_softmax,graph_only_eigenvector,graph_only_pagerank,graph_only_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best,equal
150,0.7494393291352652,0.6309602616320527,0.5215127436577417,4.491234784218379,1.0081711839555612,0.5699658068368878,5.568555638586696,5.568555638586696,0.26374385759505686,0.7917504396252338,5.568555638586696,0.1347998172090876
151,0.8785350298591471,1.0741993576575382,0.6900519556052754,0.02451886897007476,0.6115001285376332,0.16596400564902533,1.2126519450670235,1.4426544670457786,1.4174337504028347,0.6046638097162232,1.4426544670457786,1.0040267385886534
152,0.5109149331407077,0.5177616871036033,0.514926531220755,0.15902956604051866,0.11885561045464482,0.259755330307702,0.29424421315499927,2.669303255263064,0.5658712304091312,0.46305713820528654,2.669303255263064,0.2899076618809792
153,0.5983415667217747,0.6817952450820368,1.0215641268854714,0.5074747836823867,0.7619992041120028,1.1230342657050034,0.3098294420838773,1.2972522800473658,0.6062671617501478,1.4559412245847922,1.2972522800473658,0.6965131895083165
154,0.41833434148281107,0.5132352546663477,0.33135739043871176,0.02747382550479912,0.2602124947650663,0.02858431644230175,2.3942537941963584,1.9097087491304945,0.5589084125544753,0.7871420125347213,1.9097087491304945,0.30671643312964686
155,0.2092483106088871,0.19570965977245222,0.19570965977245222,1.6221263520098512,1.4582289387354221,0.8513571429590225,0.7091146984949188,0.7091146984949188,0.18682960851431576,0.15982806720011147,0.7091146984949188,0.26471232992817434
156,0.016673997802383652,0.016595275024267584,0.01797094817540176,0.013341352145389094,0.01733604829382193,0.07008532355875431,0.023126062614201453,0.023126062614201453,0.01868736566901939,0.04863960480110993,0.023126062614201453,0.01945339739576595
157,0.04123885991410617,0.05312908179393361,0.07291852289085711,0.033746447163231434,0.07386548876449196,0.1495215741776886,0.005316035166271661,0.005316035166271661,0.045627620393634424,0.012618168825636778,0.005316035166271661,0.04723976850150977
158,0.009754043704356959,0.005086055814541018,0.04489385263067208,0.06874525266062025,0.00211460429183238,0.046159713319922545,1.1213035265628075,1.1213035265628075,0.04620232115104439,0.0016023302843543273,1.1213035265628075,0.06695248350557838
159,1.181280881394354,1.1485180674236237,1.0904195672506485,1.4852871550868867,0.8332112727908374,0.5384063046908256,3.6091910281130075,3.6091910281130075,0.9379820016165246,1.0468198320988726,3.6091910281130075,0.42960983197215213
160,0.7096610176114638,0.7096610176114638,0.7096610176114638,0.1582789664306579,0.24440991139426524,0.26599348828692687,0.4507658337937871,0.4507658337937871,0.7177218987862991,0.6154061308505392,2.0431898126713515,0.43953743126061373
161,0.12940956430738995,0.12940956430738995,0.12940956430738995,0.007122822046584446,0.030064974395903155,0.05468442474410612,0.024166257532702524,0.024166257532702524,0.14565270603153718,0.11180803075198564,0.007819840862691862,0.08212051797091315
162,0.41804516516945844,0.41804516516945844,0.41804516516945844,1.3873056595394122,0.3898706778398737,0.318421005988451,1.5374188812109286,1.5374188812109286,0.468874993608419,0.24722721375992004,0.12040154105999701,0.12445485500876434
163,0.9931001860754604,0.8630079864970615,0.9931001860754604,1.1189523397481844,0.6904533266980007,1.2958668551923676,2.2435787088164894,2.2435787088164894,0.9613712241005173,1.019309908536363,0.09328547620999329,1.0430751361347452
164,0.0019072344171517613,0.03813439942980187,0.0019072344171517613,6.7577074168395965,0.40761954125213207,0.03145760325099044,7.693040418459334,1.0095957924119427,4.29172369827648e-07,0.11230921842987168,3.6775615667827424,0.013767259589808664
165,1.8900257536595457,1.8900257536595457,1.8900257536595457,1.8122366306281152,0.7394328964098315,1.5498714741359634,6.344715319822955,6.344715319822955,1.8836908823939595,2.371468125320851,3.467230855100392,1.704698451011732
166,0.016749636042535272,0.016749636042535272,0.016749636042535272,0.0976253583142208,0.030862968309480137,0.057348733401132154,0.0572557110991613,0.0572557110991613,0.01583901937304301,0.07429901936814959,0.00169869162076661,0.011933436362840475
167,0.009341870978118255,0.009341870978118255,0.009341870978118255,2.6318201406025956,0.6191803488082335,0.33100472775008993,4.772406201120778,4.772406201120778,0.007301833086391727,0.07806813291502865,1.918107808405267,0.03797701086586687
168,0.2738478498920527,0.2738478498920527,0.2738478498920527,0.5772137250628814,0.23636676352224617,0.4027246459157892,4.578567573703736,4.578567573703736,0.2570493366653649,0.2404590429491025,4.578567573703736,0.22958825488164827
