oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best,equal
150,0.8719523144856967,0.8800918302053982,0.8005807456560603,0.8005508385173723,0.7284090670568185,0.7296289850135381,2.1255040300588446,2.0522057232967805,1.0103279545678006,1.0110389144925902,0.7612114729075901,0.7816827837467611,2.3660294013110192,2.3660294013110192,0.5198106591132486,0.89605427079152,2.3660294013110192,0.37340162077784356
151,0.5193524020053071,0.6409568940546071,0.6184862987161195,0.36454312831928837,0.4127440662927182,0.46270178676909646,-0.2613645714716545,-1.3588188909664265,0.3640351437579703,-0.08450799548308141,-0.010562791985158582,0.07301202063378137,0.6832551768069677,-1.619055111707298,0.7726106744286135,0.35965172496513004,-1.619055111707298,0.5840617535271613
152,-0.008996357881868436,-0.4141743155279389,-0.004222904407388525,-0.2170185897086892,-0.00619568024072234,-0.13445602167077886,-0.3249943823999016,-1.9078433308645275,-0.3790250745108281,-0.6255972334513562,-0.21411751849386423,-0.2599640414401051,-0.18133667484040417,-2.357579744510362,0.02846463451652137,-0.04329647670354608,-2.357579744510362,-0.18534875491473465
153,0.6463674263675803,0.7622617657941434,0.6985509468126762,0.7383439245247583,0.8835665673666655,0.6988281453366973,0.5852146558017166,0.9351966100481247,0.7457676698062332,0.798914393435243,0.9325751225696173,0.7695430833093957,0.4294652616477765,1.011811844776477,0.6514736076218257,1.07946590721673,1.011811844776477,0.7074156692976646
154,0.727673483129603,0.5030348423978724,0.7972901666291687,0.5768335629868286,0.6565222823324829,0.6878808174420348,0.24663807503787427,-0.7301565295073916,0.5909960504430324,0.10063947293691541,0.24995474286401625,0.30936307898485166,1.628223420500737,-1.3010363478445637,0.828487547424742,0.9680960148307904,-1.3010363478445637,0.6347056295877078
155,0.5500590981911453,0.46014181375722485,0.5651049270333195,0.41843193447986377,0.5651049270333195,0.3968515114790177,-0.2661314701011166,-0.05957882852169498,-0.20007573253188657,0.142600801364187,0.08480560578871849,0.05687128538761336,0.16540628841124327,0.16540628841124327,0.5752578647653444,0.6077107458407214,0.16540628841124327,0.49299375076750085
156,0.05893006739145277,0.0300150948078743,0.05923525300966401,0.02831675762811422,0.054002137339600034,0.018845617318566626,0.07255313141630897,0.024238191030621793,0.056391474390144886,0.005835164772129441,-0.07667842585993306,0.018431385793201915,0.03598534543863441,0.03598534543863441,0.051356162692836715,-0.0324859815610446,0.03598534543863441,0.04858246597801996
157,0.41247851598093654,0.4001652452063381,0.3850545833328092,0.3624830703160412,0.34551774977820515,0.2655133602837218,0.43184998839198846,0.4364940018634233,0.34376998809647097,0.3132226470283817,0.2288718529918869,0.21632879854178166,0.5426409035562826,0.5426409035562826,0.40194582182691274,0.5032214264181605,0.5426409035562826,0.3982049340130952
158,-0.030098993526853274,-0.14439744829235687,-0.05754496715279811,-0.10264711934922768,0.08302013910501474,0.021009953751026156,-0.39105471485310683,-0.8357178773245082,-0.17484638254442522,-0.26553494961309204,0.08598656107595515,-0.007095084389602824,-1.1877777595371382,-1.1877777595371382,0.0860856962323728,-0.16889067374408515,-1.1877777595371382,0.12989022392695562
159,0.6062839196727138,0.691894760962537,0.5911058091191578,0.6415556732621224,0.563648024838722,0.6091346499532228,0.7381400331697042,1.267870128022996,0.4322205284247165,0.5566857769975693,0.2531782062796003,0.31446847427377506,1.4192035577436408,1.4192035577436408,0.48791116614216434,0.542558593811809,1.4192035577436408,0.17486274159209406
