oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
200,-0.0024960628466129515,0.011304438781435503,0.011236208719589913,0.011657826051576484,0.0118862339166707,0.009084264994100446,0.01140472690962172,0.0374459176012032,0.03913065002429108,0.007869270062235903,0.004648866963707088,0.05993038370186,0.005009474880498023,0.03738914040064028,0.03738914040064028,0.03738914040064028,0.016863108315931994
201,0.43001164484089666,0.2953825941791286,0.29522188203968364,0.267941390124284,0.26750778598876346,0.25967593022976665,0.25871408397761364,0.6967798480745442,0.6940765748968143,0.22879313085824915,0.22655277188375422,0.14829219145345707,0.13838119496098927,0.6968464194073336,0.6968464194073336,0.6968464194073336,0.3359766080564482
202,0.09018798647210474,-0.02413257050263412,-0.009244867303532661,-0.013920708554229333,-0.010604048271579486,-0.010756434533453485,-0.011173070065658347,-0.07804408663678905,-0.019929957106607915,-0.01750545416776768,-0.003925429752444531,0.035146989405265366,0.017942668102031212,-0.019932248073162726,-0.07855118513984458,-0.019932248073162726,-0.01568740905278479
203,0.2802801560653443,-0.12242324479506105,-0.12104703838561512,-0.10911526400869778,-0.10904172161551348,-0.11189258394441404,-0.11054121121290224,-0.1319583017154489,-0.14789456837685241,0.02876116289404898,0.038556607839746515,-0.04431173362808506,0.01620668479127979,-0.13116244245526057,-0.13116244245526057,1.3689452824990394,-0.12342390697828162
204,0.9349003774539542,-0.6840514407718614,-0.6829758708956091,-0.5757301200088776,-0.5775402203829758,-0.5878402255645223,-0.5761147177022341,-1.8711140565281252,-1.8595895493912322,-0.2821705106208512,-0.31936917100620565,-0.5546754499015205,-0.3063003853359252,-1.8725666954557432,-1.8725666954557432,1.8490005255484219,-0.6685241970856612
205,0.6540560042788844,0.05155151690875748,0.028752744561610033,0.13983703309738926,0.1440009396220433,0.11936029178143259,0.1416423395994184,0.12209176304684932,0.6877432204574695,-0.4460484516228394,-0.3854056752842996,-0.4584710081496848,-0.3597078431693357,0.6996313025985,0.6996313025985,0.766526571884682,0.19297414353502296
206,-0.250442257891637,-0.13290221719332118,-0.09705994804940588,-0.15101239971548797,-0.1504677870061517,-0.15458149945406463,-0.14992499478036847,0.686457979595936,1.700198824448641,0.19631036179552197,0.26578426394386034,0.018242715055986958,0.1362750120462337,1.7136219781526203,1.7136219781526203,1.7136219781526203,-0.1879565395468763
207,-0.18717964459205155,0.03904439816306654,-0.09670809546985926,0.0021000925492562494,-0.0524403513601055,0.06483204384479152,-0.04206348247357938,1.1557793568056831,-0.3491437551074404,0.5883076530503739,-0.3965385595176073,5.633503784764389,-0.36517153878251274,-0.16123587543837992,-0.1858190471603764,-0.16123587543837992,-0.013795410907821326
208,-0.1590991209151434,-0.029702085380297394,-0.0075318419556889005,-0.0374088908931729,-0.030260743535007184,-0.04159349602245399,-0.04412814021788625,0.4005296424624556,0.9394511564048853,0.09743346855051538,0.15644702488652396,-0.07356783119627397,-0.11451902287862709,0.9481544925067982,-0.0959277452026076,-0.3410749824557831,-0.0478290459023788
209,-0.030371475525822318,0.4892134193568127,0.34580383734942366,0.4341415496280588,0.39284570490831106,0.40264930996291126,0.40037034805477134,1.884891964339576,0.12595565502632824,0.5226225929202034,0.027566543980148038,0.16040775787689726,0.13135796241925823,0.13474553009029241,0.0927582407516917,2.420965734376906,0.5690730274857118
