method,oos_period,model,weight
full_gcsr_eigenvector,155,model_8,0.2385270603215504
full_gcsr_eigenvector,156,model_1,0.024137630055869202
full_gcsr_eigenvector,156,model_2,0.20378910421876864
full_gcsr_eigenvector,156,model_3,0.09756595103633792
full_gcsr_eigenvector,156,model_4,0.045007134636168136
full_gcsr_eigenvector,156,model_5,0.15328123834155094
full_gcsr_eigenvector,156,model_6,0.2601787992632487
full_gcsr_eigenvector,156,model_7,0.011695672083037326
full_gcsr_eigenvector,156,model_8,0.20434447036401918
full_gcsr_eigenvector,157,model_1,0.03504256966371821
full_gcsr_eigenvector,157,model_2,0.18756156155902462
full_gcsr_eigenvector,157,model_3,0.08951458987121162
full_gcsr_eigenvector,157,model_4,0.05925856297124229
full_gcsr_eigenvector,157,model_5,0.14425084266781132
full_gcsr_eigenvector,157,model_6,0.28024838285602743
full_gcsr_eigenvector,157,model_7,0.0
full_gcsr_eigenvector,157,model_8,0.20412349040996447
full_gcsr_eigenvector,158,model_1,0.0222742751390384
full_gcsr_eigenvector,158,model_2,0.19763267359289574
full_gcsr_eigenvector,158,model_3,0.10565296535085174
full_gcsr_eigenvector,158,model_4,0.09717707580022047
full_gcsr_eigenvector,158,model_5,0.1576650912119121
full_gcsr_eigenvector,158,model_6,0.2304480345239957
full_gcsr_eigenvector,158,model_7,3.9138216119029875e-19
full_gcsr_eigenvector,158,model_8,0.1891498843800858
full_gcsr_eigenvector,159,model_1,0.0324672873305709
full_gcsr_eigenvector,159,model_2,0.196436727617137
full_gcsr_eigenvector,159,model_3,0.08504389988809836
full_gcsr_eigenvector,159,model_4,0.022879927093904802
full_gcsr_eigenvector,159,model_5,0.14935266346111095
full_gcsr_eigenvector,159,model_6,0.2631117708299834
full_gcsr_eigenvector,159,model_7,0.020172921138033324
full_gcsr_eigenvector,159,model_8,0.2305348026401613
full_gcsr_eigenvector,160,model_1,0.059606827273989894
full_gcsr_eigenvector,160,model_2,0.21208397063302628
full_gcsr_eigenvector,160,model_3,0.1089568342912517
full_gcsr_eigenvector,160,model_4,0.059249869252368005
full_gcsr_eigenvector,160,model_5,0.16967110489788742
full_gcsr_eigenvector,160,model_6,0.11321975095755464
full_gcsr_eigenvector,160,model_7,0.039045823816482285
full_gcsr_eigenvector,160,model_8,0.23816581887643976
full_gcsr_eigenvector,161,model_1,0.055736433568938044
full_gcsr_eigenvector,161,model_2,0.2041728688666482
full_gcsr_eigenvector,161,model_3,0.1059427340733754
full_gcsr_eigenvector,161,model_4,0.058806696593192015
full_gcsr_eigenvector,161,model_5,0.1707405406643146
full_gcsr_eigenvector,161,model_6,0.125303517632216
full_gcsr_eigenvector,161,model_7,0.04883005455136754
full_gcsr_eigenvector,161,model_8,0.23046715404894808
full_gcsr_eigenvector,162,model_1,0.050883793352639414
full_gcsr_eigenvector,162,model_2,0.19369630199299018
full_gcsr_eigenvector,162,model_3,0.11293111708191088
full_gcsr_eigenvector,162,model_4,0.054915092990002023
full_gcsr_eigenvector,162,model_5,0.15759850722216867
full_gcsr_eigenvector,162,model_6,0.12722061681399396
full_gcsr_eigenvector,162,model_7,0.059402678593680196
full_gcsr_eigenvector,162,model_8,0.24335189195161464
full_gcsr_eigenvector,163,model_1,0.05316137419661161
full_gcsr_eigenvector,163,model_2,0.18961360419650386
full_gcsr_eigenvector,163,model_3,0.13837690839951156
full_gcsr_eigenvector,163,model_4,0.041340194095059415
full_gcsr_eigenvector,163,model_5,0.1509719068828079
full_gcsr_eigenvector,163,model_6,0.14312312614834216
full_gcsr_eigenvector,163,model_7,0.06873236921140774
full_gcsr_eigenvector,163,model_8,0.21468051686875583
full_gcsr_eigenvector,164,model_1,0.050930074159232876
full_gcsr_eigenvector,164,model_2,0.16201610080590376
full_gcsr_eigenvector,164,model_3,0.12360889239079495
full_gcsr_eigenvector,164,model_4,0.019838815721123216
full_gcsr_eigenvector,164,model_5,0.19838353217547294
full_gcsr_eigenvector,164,model_6,0.1552258472718091
full_gcsr_eigenvector,164,model_7,0.07577296671035663
full_gcsr_eigenvector,164,model_8,0.21422377076430651
full_gcsr_eigenvector,165,model_1,0.02936983950792662
full_gcsr_eigenvector,165,model_2,0.1413889948431871
full_gcsr_eigenvector,165,model_3,0.16354578869193603
full_gcsr_eigenvector,165,model_4,0.03582406116195863
full_gcsr_eigenvector,165,model_5,0.22573292981262474
full_gcsr_eigenvector,165,model_6,0.16830467889380288
full_gcsr_eigenvector,165,model_7,0.07137438613049366
full_gcsr_eigenvector,165,model_8,0.16445932095707022
full_gcsr_eigenvector,166,model_1,0.03455594182123335
full_gcsr_eigenvector,166,model_2,0.15243972691653576
full_gcsr_eigenvector,166,model_3,0.14865883168590374
full_gcsr_eigenvector,166,model_4,0.032103484863108336
full_gcsr_eigenvector,166,model_5,0.22466880765442235
full_gcsr_eigenvector,166,model_6,0.15422228507115093
full_gcsr_eigenvector,166,model_7,0.10292275663809608
full_gcsr_eigenvector,166,model_8,0.15042816534854944
full_gcsr_eigenvector,167,model_1,0.025317052505524306
full_gcsr_eigenvector,167,model_2,0.1494603896545479
full_gcsr_eigenvector,167,model_3,0.15180209649398996
full_gcsr_eigenvector,167,model_4,0.03437995112110598
full_gcsr_eigenvector,167,model_5,0.232310195213806
full_gcsr_eigenvector,167,model_6,0.1513346915220947
full_gcsr_eigenvector,167,model_7,0.09865678611189753
full_gcsr_eigenvector,167,model_8,0.15673883737603342
full_gcsr_eigenvector,168,model_1,0.011138505205488456
full_gcsr_eigenvector,168,model_2,0.1602921299656148
full_gcsr_eigenvector,168,model_3,0.154149663432091
full_gcsr_eigenvector,168,model_4,0.048267878082621736
full_gcsr_eigenvector,168,model_5,0.22708525574956998
full_gcsr_eigenvector,168,model_6,0.14781945998940285
full_gcsr_eigenvector,168,model_7,0.09873399269132589
full_gcsr_eigenvector,168,model_8,0.15251311488288527
full_gcsr_eigenvector,169,model_1,0.0
full_gcsr_eigenvector,169,model_2,0.15227822850234532
full_gcsr_eigenvector,169,model_3,0.1677004919337181
full_gcsr_eigenvector,169,model_4,0.08298840347662825
full_gcsr_eigenvector,169,model_5,0.2355754831373343
full_gcsr_eigenvector,169,model_6,0.16949765516848198
full_gcsr_eigenvector,169,model_7,0.07979711291054412
full_gcsr_eigenvector,169,model_8,0.11216262486994791
full_gcsr_eigenvector,170,model_1,1.9903615958245474e-18
full_gcsr_eigenvector,170,model_2,0.18962210773124072
full_gcsr_eigenvector,170,model_3,0.14842503134717416
full_gcsr_eigenvector,170,model_4,0.07616592713341956
full_gcsr_eigenvector,170,model_5,0.23041049450326367
full_gcsr_eigenvector,170,model_6,0.15614695598820416
full_gcsr_eigenvector,170,model_7,0.08838235410444478
full_gcsr_eigenvector,170,model_8,0.11084712919125304
full_gcsr_eigenvector,171,model_1,2.1996172159234244e-19
full_gcsr_eigenvector,171,model_2,0.18984626696976042
full_gcsr_eigenvector,171,model_3,0.1488320118650259
full_gcsr_eigenvector,171,model_4,0.054349099399062774
full_gcsr_eigenvector,171,model_5,0.2298486442818494
full_gcsr_eigenvector,171,model_6,0.16200241944910068
full_gcsr_eigenvector,171,model_7,0.08719472462221599
full_gcsr_eigenvector,171,model_8,0.12792683341198494
full_gcsr_eigenvector,172,model_1,2.391604697021929e-19
full_gcsr_eigenvector,172,model_2,0.1932051001012336
full_gcsr_eigenvector,172,model_3,0.1567655493066764
full_gcsr_eigenvector,172,model_4,0.05348795355876182
full_gcsr_eigenvector,172,model_5,0.2248062968411942
full_gcsr_eigenvector,172,model_6,0.1705079649348136
full_gcsr_eigenvector,172,model_7,0.08753545059197437
full_gcsr_eigenvector,172,model_8,0.11369168466434587
full_gcsr_eigenvector,173,model_1,4.492070556685079e-21
full_gcsr_eigenvector,173,model_2,0.19803806805947746
full_gcsr_eigenvector,173,model_3,0.15484024188458465
full_gcsr_eigenvector,173,model_4,0.05311503767130616
full_gcsr_eigenvector,173,model_5,0.22247255078747136
full_gcsr_eigenvector,173,model_6,0.16795902631394505
full_gcsr_eigenvector,173,model_7,0.08691474721365786
full_gcsr_eigenvector,173,model_8,0.11666032806855743
full_gcsr_eigenvector,174,model_1,0.0
full_gcsr_eigenvector,174,model_2,0.14416936354979043
full_gcsr_eigenvector,174,model_3,0.1854895704934971
full_gcsr_eigenvector,174,model_4,0.035600614058053745
full_gcsr_eigenvector,174,model_5,0.21196938174951718
full_gcsr_eigenvector,174,model_6,0.16074804488047412
full_gcsr_eigenvector,174,model_7,0.12050058724817321
full_gcsr_eigenvector,174,model_8,0.1415224380194941
full_gcsr_eigenvector,175,model_1,0.0010705526604795127
full_gcsr_eigenvector,175,model_2,0.1812871009104968
full_gcsr_eigenvector,175,model_3,0.15909713263882758
full_gcsr_eigenvector,175,model_4,1.0631851674806936e-18
full_gcsr_eigenvector,175,model_5,0.23780107659398345
full_gcsr_eigenvector,175,model_6,0.13254956608646148
full_gcsr_eigenvector,175,model_7,0.1267260613582985
full_gcsr_eigenvector,175,model_8,0.16146850975045254
full_gcsr_eigenvector,176,model_1,0.0024747586567785782
full_gcsr_eigenvector,176,model_2,0.20719376506825696
full_gcsr_eigenvector,176,model_3,0.139165101210748
full_gcsr_eigenvector,176,model_4,8.857847045902987e-18
full_gcsr_eigenvector,176,model_5,0.23531931084711225
full_gcsr_eigenvector,176,model_6,0.14776922713635587
full_gcsr_eigenvector,176,model_7,0.12787481033396492
full_gcsr_eigenvector,176,model_8,0.1402030267457834
full_gcsr_eigenvector,177,model_1,0.06002277967126583
full_gcsr_eigenvector,177,model_2,0.252032464747048
full_gcsr_eigenvector,177,model_3,0.138180406247899
full_gcsr_eigenvector,177,model_4,1.1310616233132572e-17
full_gcsr_eigenvector,177,model_5,0.24593135928716658
full_gcsr_eigenvector,177,model_6,0.1373307228322832
full_gcsr_eigenvector,177,model_7,0.06778744147402856
full_gcsr_eigenvector,177,model_8,0.09871482573930866
full_gcsr_eigenvector,178,model_1,0.061708001197564755
full_gcsr_eigenvector,178,model_2,0.2086416980861029
full_gcsr_eigenvector,178,model_3,0.162009626900536
full_gcsr_eigenvector,178,model_4,2.59530895038458e-18
full_gcsr_eigenvector,178,model_5,0.2493210682504285
full_gcsr_eigenvector,178,model_6,0.1477143973868141
full_gcsr_eigenvector,178,model_7,0.0696659442769043
full_gcsr_eigenvector,178,model_8,0.10093926390064929
full_gcsr_eigenvector,179,model_1,0.08025479607911609
full_gcsr_eigenvector,179,model_2,0.33638218918036006
full_gcsr_eigenvector,179,model_3,0.10087044516811072
full_gcsr_eigenvector,179,model_4,0.0031262676203867657
full_gcsr_eigenvector,179,model_5,0.1930951146610907
full_gcsr_eigenvector,179,model_6,0.12113723282932294
full_gcsr_eigenvector,179,model_7,0.0736770681657327
full_gcsr_eigenvector,179,model_8,0.09145688629487993
full_gcsr_eigenvector,180,model_1,0.06029147462698548
full_gcsr_eigenvector,180,model_2,0.19874462315030503
full_gcsr_eigenvector,180,model_3,0.15096730413262835
full_gcsr_eigenvector,180,model_4,2.9858176088480244e-18
full_gcsr_eigenvector,180,model_5,0.2245850384982467
full_gcsr_eigenvector,180,model_6,0.15625365782940426
full_gcsr_eigenvector,180,model_7,0.12474927210859281
full_gcsr_eigenvector,180,model_8,0.08440862965283731
full_gcsr_eigenvector,181,model_1,0.05308782285994943
full_gcsr_eigenvector,181,model_2,0.20389719285412633
full_gcsr_eigenvector,181,model_3,0.1497382736546393
full_gcsr_eigenvector,181,model_4,3.5631499717400574e-18
full_gcsr_eigenvector,181,model_5,0.21004935423676818
full_gcsr_eigenvector,181,model_6,0.16862262980418724
full_gcsr_eigenvector,181,model_7,0.13687840318659533
full_gcsr_eigenvector,181,model_8,0.07772632340273417
full_gcsr_eigenvector,182,model_1,0.06260954209608041
full_gcsr_eigenvector,182,model_2,0.2034418115197349
full_gcsr_eigenvector,182,model_3,0.13235345489750977
full_gcsr_eigenvector,182,model_4,0.0
full_gcsr_eigenvector,182,model_5,0.1808635876803866
full_gcsr_eigenvector,182,model_6,0.1730770511483935
full_gcsr_eigenvector,182,model_7,0.1677382748045992
full_gcsr_eigenvector,182,model_8,0.07991627785229559
full_gcsr_eigenvector,183,model_1,0.06464336291707194
full_gcsr_eigenvector,183,model_2,0.1964576859411451
full_gcsr_eigenvector,183,model_3,0.15454390576629634
full_gcsr_eigenvector,183,model_4,0.0
full_gcsr_eigenvector,183,model_5,0.19793617512880474
full_gcsr_eigenvector,183,model_6,0.16866259146166512
full_gcsr_eigenvector,183,model_7,0.13874319828624085
full_gcsr_eigenvector,183,model_8,0.07901308049777588
full_gcsr_eigenvector,184,model_1,0.05423102505843794
full_gcsr_eigenvector,184,model_2,0.2015731835718268
full_gcsr_eigenvector,184,model_3,0.13473330564966912
full_gcsr_eigenvector,184,model_4,0.006792438102801654
full_gcsr_eigenvector,184,model_5,0.20054954972469521
full_gcsr_eigenvector,184,model_6,0.18683168750254547
full_gcsr_eigenvector,184,model_7,0.13589262078395536
full_gcsr_eigenvector,184,model_8,0.07939618960506835
full_gcsr_eigenvector,185,model_1,0.055552553915852565
full_gcsr_eigenvector,185,model_2,0.18124276111211937
full_gcsr_eigenvector,185,model_3,0.12435126606316037
full_gcsr_eigenvector,185,model_4,0.0014018161630828608
full_gcsr_eigenvector,185,model_5,0.20456555851434347
full_gcsr_eigenvector,185,model_6,0.19015850431380651
full_gcsr_eigenvector,185,model_7,0.14466551692935328
full_gcsr_eigenvector,185,model_8,0.09806202298728142
full_gcsr_eigenvector,186,model_1,0.04933867551071523
full_gcsr_eigenvector,186,model_2,0.18803151966109383
full_gcsr_eigenvector,186,model_3,0.09983051848736763
full_gcsr_eigenvector,186,model_4,0.0
full_gcsr_eigenvector,186,model_5,0.19588328425145576
full_gcsr_eigenvector,186,model_6,0.19314828473093174
full_gcsr_eigenvector,186,model_7,0.18831070957987375
full_gcsr_eigenvector,186,model_8,0.08545700777756199
full_gcsr_eigenvector,187,model_1,0.04609863089605934
full_gcsr_eigenvector,187,model_2,0.20176832436843198
full_gcsr_eigenvector,187,model_3,0.10353512186614104
full_gcsr_eigenvector,187,model_4,0.0
full_gcsr_eigenvector,187,model_5,0.20266444865834404
full_gcsr_eigenvector,187,model_6,0.18880986228674915
full_gcsr_eigenvector,187,model_7,0.1880154465837369
full_gcsr_eigenvector,187,model_8,0.06910816533953763
full_gcsr_eigenvector,188,model_1,0.05225949809686046
full_gcsr_eigenvector,188,model_2,0.21127893413535875
full_gcsr_eigenvector,188,model_3,0.10567042060685299
full_gcsr_eigenvector,188,model_4,1.17816989007035e-18
full_gcsr_eigenvector,188,model_5,0.21985655157871287
full_gcsr_eigenvector,188,model_6,0.18620534134012223
full_gcsr_eigenvector,188,model_7,0.1448587714199719
full_gcsr_eigenvector,188,model_8,0.07987048282112068
full_gcsr_eigenvector,189,model_1,0.05906778407329836
full_gcsr_eigenvector,189,model_2,0.2150878873094446
full_gcsr_eigenvector,189,model_3,0.1124931364433104
full_gcsr_eigenvector,189,model_4,1.404168868309412e-18
full_gcsr_eigenvector,189,model_5,0.21944914734383972
full_gcsr_eigenvector,189,model_6,0.18010672237710443
full_gcsr_eigenvector,189,model_7,0.14872814770515902
full_gcsr_eigenvector,189,model_8,0.06506717474684347
full_gcsr_eigenvector,190,model_1,0.06636805701411413
full_gcsr_eigenvector,190,model_2,0.2025293935718392
full_gcsr_eigenvector,190,model_3,0.11435026840954893
full_gcsr_eigenvector,190,model_4,2.5415752977931897e-18
full_gcsr_eigenvector,190,model_5,0.19098504558198856
full_gcsr_eigenvector,190,model_6,0.17914222279441575
full_gcsr_eigenvector,190,model_7,0.1891213360922981
full_gcsr_eigenvector,190,model_8,0.05750367653479527
full_gcsr_eigenvector,191,model_1,0.05382756014481599
full_gcsr_eigenvector,191,model_2,0.20283798642459594
full_gcsr_eigenvector,191,model_3,0.11951557990241427
full_gcsr_eigenvector,191,model_4,5.813226821669852e-19
full_gcsr_eigenvector,191,model_5,0.18392777417943373
full_gcsr_eigenvector,191,model_6,0.1812870253938086
full_gcsr_eigenvector,191,model_7,0.19637101116003952
full_gcsr_eigenvector,191,model_8,0.062233062793891916
full_gcsr_eigenvector,192,model_1,0.06104142354480708
full_gcsr_eigenvector,192,model_2,0.2080943582365132
full_gcsr_eigenvector,192,model_3,0.11023985331635984
full_gcsr_eigenvector,192,model_4,0.0
full_gcsr_eigenvector,192,model_5,0.1817988623848143
full_gcsr_eigenvector,192,model_6,0.17472649052795158
full_gcsr_eigenvector,192,model_7,0.19893085359999949
full_gcsr_eigenvector,192,model_8,0.06516815838855443
full_gcsr_eigenvector,193,model_1,0.058563802025611345
full_gcsr_eigenvector,193,model_2,0.21414164028068186
full_gcsr_eigenvector,193,model_3,0.0959711969774198
full_gcsr_eigenvector,193,model_4,0.0002936857793093591
full_gcsr_eigenvector,193,model_5,0.20884242384436721
full_gcsr_eigenvector,193,model_6,0.18252028823417832
full_gcsr_eigenvector,193,model_7,0.1499579498603641
full_gcsr_eigenvector,193,model_8,0.08970901299706786
full_gcsr_eigenvector,194,model_1,0.04899049887999064
full_gcsr_eigenvector,194,model_2,0.17682130065819474
full_gcsr_eigenvector,194,model_3,0.1091727116070586
full_gcsr_eigenvector,194,model_4,0.0
full_gcsr_eigenvector,194,model_5,0.20160487749698755
full_gcsr_eigenvector,194,model_6,0.20041091242247694
full_gcsr_eigenvector,194,model_7,0.1560283485223867
full_gcsr_eigenvector,194,model_8,0.10697135041190473
full_gcsr_eigenvector,195,model_1,0.003232807656541247
full_gcsr_eigenvector,195,model_2,0.13835191031208335
full_gcsr_eigenvector,195,model_3,0.09457684469011829
full_gcsr_eigenvector,195,model_4,1.0440184000711242e-17
full_gcsr_eigenvector,195,model_5,0.28296590165929036
full_gcsr_eigenvector,195,model_6,0.17783013489810637
full_gcsr_eigenvector,195,model_7,0.17643723602227024
full_gcsr_eigenvector,195,model_8,0.12660516476059003
full_gcsr_eigenvector,196,model_1,1.9765110449418868e-20
full_gcsr_eigenvector,196,model_2,0.1558185374847975
full_gcsr_eigenvector,196,model_3,0.07608400175114541
full_gcsr_eigenvector,196,model_4,5.185451298686965e-18
full_gcsr_eigenvector,196,model_5,0.29135490408992426
full_gcsr_eigenvector,196,model_6,0.17890822066094983
full_gcsr_eigenvector,196,model_7,0.17541690558046452
full_gcsr_eigenvector,196,model_8,0.12241743043171843
full_gcsr_eigenvector,197,model_1,0.004944692269214285
full_gcsr_eigenvector,197,model_2,0.17459209325577946
full_gcsr_eigenvector,197,model_3,0.10026824011745995
full_gcsr_eigenvector,197,model_4,0.0
full_gcsr_eigenvector,197,model_5,0.2876318954440907
full_gcsr_eigenvector,197,model_6,0.17577957736998912
full_gcsr_eigenvector,197,model_7,0.16481095302650656
full_gcsr_eigenvector,197,model_8,0.09197254851596005
full_gcsr_eigenvector,198,model_1,0.014546531991467276
full_gcsr_eigenvector,198,model_2,0.14325356492489263
full_gcsr_eigenvector,198,model_3,0.07928013691639171
full_gcsr_eigenvector,198,model_4,0.014073276004702125
full_gcsr_eigenvector,198,model_5,0.27894352193651084
full_gcsr_eigenvector,198,model_6,0.16781543934165905
full_gcsr_eigenvector,198,model_7,0.18914085325818641
full_gcsr_eigenvector,198,model_8,0.11294667562518992
full_gcsr_eigenvector,199,model_1,3.3013349538717824e-18
full_gcsr_eigenvector,199,model_2,0.15505153106383418
full_gcsr_eigenvector,199,model_3,0.07386963942467435
full_gcsr_eigenvector,199,model_4,0.022394393837261595
full_gcsr_eigenvector,199,model_5,0.29728915507693915
full_gcsr_eigenvector,199,model_6,0.16351855742222554
full_gcsr_eigenvector,199,model_7,0.18489728425232488
full_gcsr_eigenvector,199,model_8,0.10297943892174033
full_gcsr_eigenvector,200,model_1,0.022219575094691014
full_gcsr_eigenvector,200,model_2,0.1392901611353523
full_gcsr_eigenvector,200,model_3,0.08894399196824308
full_gcsr_eigenvector,200,model_4,0.03456772490573014
full_gcsr_eigenvector,200,model_5,0.22739876600788989
full_gcsr_eigenvector,200,model_6,0.17730400389934817
full_gcsr_eigenvector,200,model_7,0.19963633287337582
full_gcsr_eigenvector,200,model_8,0.11063944411436952
full_gcsr_eigenvector,201,model_1,0.006475284738968069
full_gcsr_eigenvector,201,model_2,0.1340837939348102
full_gcsr_eigenvector,201,model_3,0.07864615330764341
full_gcsr_eigenvector,201,model_4,0.027888846075006916
full_gcsr_eigenvector,201,model_5,0.2626555729819901
full_gcsr_eigenvector,201,model_6,0.17431122925738984
full_gcsr_eigenvector,201,model_7,0.2096038582978023
full_gcsr_eigenvector,201,model_8,0.10633526140538906
full_gcsr_eigenvector,202,model_1,0.0
full_gcsr_eigenvector,202,model_2,0.1090886493775925
full_gcsr_eigenvector,202,model_3,0.03417763903386996
full_gcsr_eigenvector,202,model_4,0.027434356604215986
full_gcsr_eigenvector,202,model_5,0.2829460066416493
full_gcsr_eigenvector,202,model_6,0.11961819067966022
full_gcsr_eigenvector,202,model_7,0.2454400247705273
full_gcsr_eigenvector,202,model_8,0.18129513289148466
full_gcsr_eigenvector,203,model_1,0.019852897145370037
full_gcsr_eigenvector,203,model_2,0.15685409486532662
full_gcsr_eigenvector,203,model_3,0.0774323375192406
full_gcsr_eigenvector,203,model_4,0.049137120542467445
full_gcsr_eigenvector,203,model_5,0.2322331883763142
full_gcsr_eigenvector,203,model_6,0.13090832412619754
full_gcsr_eigenvector,203,model_7,0.25169223753839853
full_gcsr_eigenvector,203,model_8,0.08188979988568504
full_gcsr_eigenvector,204,model_1,0.02780132697398164
full_gcsr_eigenvector,204,model_2,0.16176308167452502
full_gcsr_eigenvector,204,model_3,0.09220549122403968
full_gcsr_eigenvector,204,model_4,0.05295503954915179
full_gcsr_eigenvector,204,model_5,0.23097107799597807
full_gcsr_eigenvector,204,model_6,0.14225074561766532
full_gcsr_eigenvector,204,model_7,0.21366439896388723
full_gcsr_eigenvector,204,model_8,0.07838883799977124
full_gcsr_eigenvector,205,model_1,0.03119000181382008
full_gcsr_eigenvector,205,model_2,0.13379989886225693
full_gcsr_eigenvector,205,model_3,0.11220104253584275
full_gcsr_eigenvector,205,model_4,0.013923636258761526
full_gcsr_eigenvector,205,model_5,0.2546014282935688
full_gcsr_eigenvector,205,model_6,0.1512881086955722
full_gcsr_eigenvector,205,model_7,0.2145268191097076
full_gcsr_eigenvector,205,model_8,0.08846906442947008
full_gcsr_eigenvector,206,model_1,0.03751523711186155
full_gcsr_eigenvector,206,model_2,0.1295863968364886
full_gcsr_eigenvector,206,model_3,0.10200243523659129
full_gcsr_eigenvector,206,model_4,7.358598729264374e-21
full_gcsr_eigenvector,206,model_5,0.23207904769164406
full_gcsr_eigenvector,206,model_6,0.14633929762571493
full_gcsr_eigenvector,206,model_7,0.24697003486921504
full_gcsr_eigenvector,206,model_8,0.1055075506274843
full_gcsr_eigenvector,207,model_1,0.03682612426534833
full_gcsr_eigenvector,207,model_2,0.11263909185683237
full_gcsr_eigenvector,207,model_3,0.11377446392405563
full_gcsr_eigenvector,207,model_4,6.669855064028911e-19
full_gcsr_eigenvector,207,model_5,0.21920291538570782
full_gcsr_eigenvector,207,model_6,0.14742839772102356
full_gcsr_eigenvector,207,model_7,0.25655211218375945
full_gcsr_eigenvector,207,model_8,0.1135768946622728
full_gcsr_eigenvector,208,model_1,0.03353547709497417
full_gcsr_eigenvector,208,model_2,0.11528206065473731
full_gcsr_eigenvector,208,model_3,0.1006385015530612
full_gcsr_eigenvector,208,model_4,2.9163344373936394e-18
full_gcsr_eigenvector,208,model_5,0.2133250719922357
full_gcsr_eigenvector,208,model_6,0.149741320429244
full_gcsr_eigenvector,208,model_7,0.26306014272036304
full_gcsr_eigenvector,208,model_8,0.12441742555438445
full_gcsr_eigenvector,209,model_1,0.021817250436968486
full_gcsr_eigenvector,209,model_2,0.11107088671891087
full_gcsr_eigenvector,209,model_3,0.09219386451740745
full_gcsr_eigenvector,209,model_4,0.0
full_gcsr_eigenvector,209,model_5,0.2512889647102263
full_gcsr_eigenvector,209,model_6,0.1425114940267092
full_gcsr_eigenvector,209,model_7,0.2563015037835715
full_gcsr_eigenvector,209,model_8,0.1248160358052062
full_gcsr_eigenvector,210,model_1,0.006429850006129524
full_gcsr_eigenvector,210,model_2,0.10857814504832655
full_gcsr_eigenvector,210,model_3,0.09132582537626141
full_gcsr_eigenvector,210,model_4,6.073226231807258e-19
full_gcsr_eigenvector,210,model_5,0.29959023689209036
full_gcsr_eigenvector,210,model_6,0.14667395209467599
full_gcsr_eigenvector,210,model_7,0.22912585199686233
full_gcsr_eigenvector,210,model_8,0.11827613858465358
full_gcsr_eigenvector,211,model_1,0.015573567350401815
full_gcsr_eigenvector,211,model_2,0.09987846050673324
full_gcsr_eigenvector,211,model_3,0.0971572494335852
full_gcsr_eigenvector,211,model_4,0.0
full_gcsr_eigenvector,211,model_5,0.2870898991009008
full_gcsr_eigenvector,211,model_6,0.145148882914671
full_gcsr_eigenvector,211,model_7,0.23917385267662894
full_gcsr_eigenvector,211,model_8,0.11597808801607896
full_gcsr_eigenvector,212,model_1,0.0541194414916068
full_gcsr_eigenvector,212,model_2,0.1203866858012166
full_gcsr_eigenvector,212,model_3,0.09767032389366488
