t,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
113,2.718281828459045,0.5022904448868974,0.5181673537999212,1.1761077475845465,1.1514977167295244,2.718281828459045,1.3580634060339907,2.718281828459045
114,2.718281828459045,0.4899742345027106,0.5374980625523167,1.295301608917386,1.1418995964117133,2.690788323509151,1.282027813370744,2.718281828459045
115,2.718281828459045,0.4780415363031974,0.5564824372012025,1.4107334677914984,1.114339101855255,2.6035581684295295,1.2084378982757387,2.718281828459045
116,2.718281828459045,0.4675554570256234,0.5675409142278752,1.5112860726880097,1.0855196078948774,2.4918766935819097,1.1345422299379995,2.689024932968106
117,2.718281828459045,0.46011553670048533,0.5755100549100268,1.6817157072547309,1.0531138699878408,2.516783498237608,1.0948949044030591,2.644572412908635
118,2.718281828459045,0.46066842176880557,0.5890870748059848,1.825662633259437,1.0302531496477119,2.461350818315033,1.0585427606015605,2.5880458622549485
119,2.718281828459045,0.4603404747334869,0.6108801187412769,1.9768740717770343,1.0095035583152012,2.456783216910687,1.0288424196433916,2.5622180205446754
120,2.718281828459045,0.4598040186587685,0.6348637834300369,2.1353138337352915,0.9870591524172616,2.4311519728435584,1.0156577320764062,2.575581312990451
121,2.718281828459045,0.46198108639802926,0.6718478323843979,2.2832026237293888,0.9598885047035981,2.459724919405959,1.0000380569820049,2.561554781927236
122,2.718281828459045,0.459929769713683,0.7231969427853797,2.4218088365540282,0.9387785690598448,2.5042199901958284,0.9733642593478443,2.495543402710169
123,2.676605632355571,0.4495521976864411,0.7768137975188106,2.54852641341801,0.90924037359834,2.542874116737881,0.9469306757644371,2.4062135248312306
124,2.6398174967036083,0.4444710418746371,0.8363150158789023,2.651169966657216,0.8820030666835214,2.567764002430825,0.9137834946514781,2.3366677700464384
125,2.577621697948415,0.43734770797722716,0.9128601497287657,2.6969330166554397,0.8629733997198258,2.6530118426217797,0.8965214397434272,2.3055138768511054
126,2.518034929323354,0.4323575214357438,0.9967945550732197,2.717221248068083,0.8412225260951278,2.718281828459045,0.8753365772187862,2.256554186156833
127,2.537224691969676,0.4298794648928779,1.1176029033142398,2.718281828459045,0.8211209991646276,2.718281828459045,0.8414231938640414,2.2046744907022333
128,2.573738343836386,0.4246150753936978,1.2552426414869662,2.718281828459045,0.7913560154560777,2.718281828459045,0.8012417175486468,2.135933628929583
129,2.6443794445478868,0.41393311350332845,1.38789096335387,2.718281828459045,0.7723612862444743,2.718281828459045,0.7706859067424096,2.056772852834129
130,2.718281828459045,0.4015420740157469,1.553918749172698,2.718281828459045,0.7535693335951069,2.699420464631015,0.7573469073076041,1.9434084454550908
131,2.718281828459045,0.3878524546093772,1.7271129569715546,2.718281828459045,0.7377423438385848,2.6270432763685774,0.7497129304839915,1.8122534520325955
132,2.718281828459045,0.37559976714717414,1.9386633083387514,2.7022625958976056,0.7083883039552106,2.562885440601907,0.7446023144100432,1.7228079016423872
133,2.718281828459045,0.3726180181727419,2.1917030796815036,2.67852730675977,0.6689883212713523,2.4058819091009296,0.7459419159536365,1.6089349212062538
134,2.718281828459045,0.3705991361391593,2.447598327362019,2.6538471044208896,0.6326016182689341,2.2787678579651502,0.7621379579149363,1.5410109917754669
135,2.718281828459045,0.3701368945919677,2.718281828459045,2.6302951679013877,0.5931630873236633,2.158722440797278,0.785100285410921,1.4537104852202782
136,2.718281828459045,0.36787944117144233,2.718281828459045,2.562705568949263,0.5491295847731698,2.0328109215076178,0.8007503600980023,1.3652897254709417
137,2.718281828459045,0.36787944117144233,2.718281828459045,2.528357833089909,0.5010075012673908,1.8973246455658745,0.7989234528460185,1.2912280733868955
138,2.718281828459045,0.36787944117144233,2.718281828459045,2.49336716823668,0.45189990285255105,1.7860883879684912,0.7932327803929193,1.2418358460542094
139,2.718281828459045,0.36787944117144233,2.718281828459045,2.4687947113888855,0.4107821339810676,1.6929160935521501,0.7683729139229636,1.1983315754177841
140,2.718281828459045,0.3743854632939403,2.718281828459045,2.4547911054851594,0.3788478140900716,1.5777749372754555,0.7472189795939893,1.1374982581309592
141,2.718281828459045,0.3804723634051109,2.718281828459045,2.441430183773334,0.36787944117144233,1.5248632440223167,0.7485540189076657,1.0909173914938348
142,2.718281828459045,0.3825943294857069,2.718281828459045,2.4420388619667173,0.36787944117144233,1.4548899365238652,0.7478752822306609,1.0342569176641638
143,2.718281828459045,0.3876874267842064,2.718281828459045,2.438799233577127,0.36787944117144233,1.3627078552221532,0.7735845794851167,1.0030680110982908
144,2.718281828459045,0.3946106822512109,2.718281828459045,2.4882048089614215,0.36787944117144233,1.2962354950381385,0.7715416283548726,0.9497978845188126
145,2.718281828459045,0.40337100501288975,2.718281828459045,2.6054344435037473,0.36787944117144233,1.253659687705823,0.7705298787691814,0.9224550253086119
146,2.718281828459045,0.41100857165398275,2.718281828459045,2.7058917791129167,0.36787944117144233,1.199917181735218,0.7783284045536089,0.8892146001912439
147,2.718281828459045,0.4266220898439156,2.718281828459045,2.718281828459045,0.36787944117144233,1.153294522269184,0.768970444283329,0.8465973756574585
148,2.718281828459045,0.43733983687713046,2.718281828459045,2.718281828459045,0.36787944117144233,1.1253312193249185,0.7443872513219919,0.8201882424099042
149,2.718281828459045,0.45086039334343103,2.718281828459045,2.718281828459045,0.36787944117144233,1.1099269878055498,0.729069297946676,0.8058239057384748
150,2.718281828459045,0.4621433534555157,2.718281828459045,2.718281828459045,0.36787944117144233,1.1065990568103667,0.7421242068302747,0.8080048225339147
151,2.718281828459045,0.4884188803392624,2.718281828459045,2.6924029164179952,0.36787944117144233,1.0834900686872135,0.7503688592791028,0.8011663650082346
152,2.718281828459045,0.5109628911018528,2.718281828459045,2.689893132989182,0.36787944117144233,1.0535142177826735,0.764202346995025,0.8074430537864445
153,2.718281828459045,0.5326907153097558,2.718281828459045,2.717802084261474,0.36787944117144233,1.017562140306648,0.770811913187032,0.7957931937581079
154,2.718281828459045,0.5620906858184967,2.718281828459045,2.718281828459045,0.36787944117144233,0.9835985696176145,0.7816868876947939,0.8052054908381469
155,2.718281828459045,0.6047120009749738,2.684755760162303,2.7047206364528456,0.36787944117144233,0.9483252845489857,0.8003284627135165,0.8215196760693081
156,2.718281828459045,0.6485453841579953,2.588808398441038,2.7103211301449197,0.36787944117144233,0.9147270050242723,0.8092903754671512,0.8426360304399244
157,2.718281828459045,0.6942596827682148,2.5305808496896014,2.6903436873684208,0.36787944117144233,0.8765232455422423,0.8003111514756724,0.8456863438668455
158,2.718281828459045,0.736772161215938,2.498414966825422,2.6706192896581236,0.36787944117144233,0.8226432669135366,0.7878106663344058,0.851214960527361
159,2.718281828459045,0.803869413260818,2.539551531555619,2.6223343595131485,0.36787944117144233,0.7717898226838749,0.790811949590624,0.8567820904466127
160,2.7012049173983637,0.8631436392303974,2.573075629395627,2.5933250133515364,0.36787944117144233,0.7485992530906308,0.7907872020914941,0.8518578370888624
161,2.718281828459045,0.932176371395484,2.6483310529492443,2.601335884872053,0.36787944117144233,0.7489697938900435,0.7839240042205022,0.8382218235811688
162,2.718281828459045,1.0386721778089638,2.718281828459045,2.5638737761022425,0.3719973859803728,0.753013752253849,0.7905420339915542,0.8161305987317274
163,2.718281828459045,1.144534427954164,2.718281828459045,2.463962034860857,0.3770326659288205,0.7528613008397641,0.8137938632820632,0.7824002489255981
164,2.718281828459045,1.2650735448296146,2.718281828459045,2.425680061026406,0.38064580123614206,0.7424879372508716,0.833057974627961,0.7687296034051992
165,2.718281828459045,1.3768001666472276,2.718281828459045,2.4264653988847806,0.37937822867532145,0.7299720361185035,0.8468329201466914,0.7363431644422609
166,2.718281828459045,1.4782491523925496,2.718281828459045,2.434561858008067,0.382469382532819,0.7139449754878328,0.8548066578653087,0.7121255834599998
167,2.718281828459045,1.5307131376561207,2.718281828459045,2.467702364233027,0.3804689532432579,0.7001251633830876,0.8655411331613883,0.6843932288283869
168,2.718281828459045,1.574406551002702,2.6678873615203234,2.483178552386637,0.38059780899639867,0.6921905255949099,0.8809612048584753,0.6614197597294665
169,2.718281828459045,1.5962501974639491,2.6859131155948788,2.467704113517965,0.3827700680263227,0.681095417992267,0.9102573500344265,0.6283907717344055
170,2.718281828459045,1.5954829722683854,2.718281828459045,2.424496861466465,0.3826480555257793,0.6861206475506454,0.9393132866814011,0.5954645115923838
171,2.718281828459045,1.590761639649993,2.718281828459045,2.3349793177654035,0.37595672427926013,0.7195192510849662,0.9721294131615114,0.5671029761762457
172,2.718281828459045,1.5841778643172872,2.718281828459045,2.2878888290612087,0.36795368883033086,0.7625654118921313,1.0139552879552731,0.530217106067947
173,2.718281828459045,1.5676676251343982,2.718281828459045,2.1857028857433716,0.36787944117144233,0.8079248014697935,1.0468003717860068,0.507416814585909
174,2.718281828459045,1.559270284262091,2.718281828459045,2.1074593133460557,0.36787944117144233,0.8451689276199307,1.0750902837629663,0.4822003019181489
175,2.718281828459045,1.5401160529544768,2.718281828459045,1.9725325870500936,0.3692929791702101,0.866548719629001,1.0815471762258062,0.46497628463027346
176,2.718281828459045,1.5008584584086904,2.718281828459045,1.8516283302650176,0.3717812457416443,0.8899920609628981,1.0817263058451267,0.4403703635503508
177,2.718281828459045,1.4834901378531613,2.718281828459045,1.7210734088470794,0.3707125275988917,0.9032768489369483,1.0860497469767816,0.42373244006219124
178,2.718281828459045,1.5015061518769908,2.718281828459045,1.6074786871569207,0.37200767211609437,0.9551836073858458,1.1095739922378691,0.4020847722768232
179,2.718281828459045,1.511098398013323,2.718281828459045,1.4761736389307858,0.3740032667616631,1.003132168773734,1.0957535766008972,0.37442815015684633
180,2.718281828459045,1.5330755704525443,2.718281828459045,1.3516004795600016,0.37646880076610145,1.056801499530851,1.0605483789345342,0.36787944117144233
181,2.694124626062831,1.5522565926240837,2.718281828459045,1.2367419193091498,0.37370210573610746,1.121882501631715,1.040640814142014,0.36787944117144233
182,2.634287518945264,1.5698068357124653,2.718281828459045,1.1587581274889578,0.37865834424694617,1.2174751412588958,1.02049355021235,0.36787944117144233
